P 1514.6400, 2674.3700, 0.0000, 95, 90, 100, 3, N
P 1514.6400, 3071.1700, 0.0000, 90, 70, 110, 1, S
P 1713.0400, 2872.7700, 0.0000, 90, 70, 110, 1, E
P 1316.2400, 2872.7700, 0.0000, 90, 70, 110, 1, W
L 970.0000, 1511.4410, 0.0000, 983.0000, 1511.6730, 0.0000, 52, 92, 148
L 990.0000, 1370.2150, 0.0000, 1003.0000, 1371.2356, 0.0000, 52, 92, 148
L 990.0000, 1387.5384, 0.0000, 1003.0000, 1388.4619, 0.0000, 52, 92, 148
L 990.0000, 1404.8840, 0.0000, 1003.0000, 1405.7038, 0.0000, 52, 92, 148
L 990.0000, 1422.2493, 0.0000, 1003.0000, 1422.9596, 0.0000, 52, 92, 148
L 990.0000, 1439.6317, 0.0000, 1003.0000, 1440.2273, 0.0000, 52, 92, 148
L 990.0000, 1457.0285, 0.0000, 1003.0000, 1457.5050, 0.0000, 52, 92, 148
L 990.0000, 1474.4367, 0.0000, 1003.0000, 1474.7908, 0.0000, 52, 92, 148
L 990.0000, 1491.8535, 0.0000, 1003.0000, 1492.0825, 0.0000, 52, 92, 148
L 990.0000, 1509.2757, 0.0000, 1003.0000, 1509.3781, 0.0000, 52, 92, 148
L 1010.0000, 1370.5978, 0.0000, 1023.0000, 1371.5035, 0.0000, 52, 92, 148
L 1010.0000, 1387.9471, 0.0000, 1023.0000, 1388.7480, 0.0000, 52, 92, 148
L 1010.0000, 1405.3156, 0.0000, 1023.0000, 1406.0060, 0.0000, 52, 92, 148
L 1010.0000, 1422.7008, 0.0000, 1023.0000, 1423.2756, 0.0000, 52, 92, 148
L 1010.0000, 1440.0998, 0.0000, 1023.0000, 1440.5549, 0.0000, 52, 92, 148
L 1010.0000, 1457.5097, 0.0000, 1023.0000, 1457.8419, 0.0000, 52, 92, 148
L 1010.0000, 1474.9277, 0.0000, 1023.0000, 1475.1344, 0.0000, 52, 92, 148
L 1010.0000, 1492.3506, 0.0000, 1023.0000, 1492.4305, 0.0000, 52, 92, 148
L 1010.0000, 1509.7754, 0.0000, 1023.0000, 1509.7279, 0.0000, 52, 92, 148
L 1030.0000, 1371.0108, 0.0000, 1043.0000, 1371.7926, 0.0000, 52, 92, 148
L 1030.0000, 1388.3824, 0.0000, 1043.0000, 1389.0528, 0.0000, 52, 92, 148
L 1030.0000, 1405.7703, 0.0000, 1043.0000, 1406.3243, 0.0000, 52, 92, 148
L 1030.0000, 1423.1714, 0.0000, 1043.0000, 1423.6051, 0.0000, 52, 92, 148
L 1030.0000, 1440.5830, 0.0000, 1043.0000, 1440.8932, 0.0000, 52, 92, 148
L 1030.0000, 1458.0020, 0.0000, 1043.0000, 1458.1865, 0.0000, 52, 92, 148
L 1030.0000, 1475.4255, 0.0000, 1043.0000, 1475.4829, 0.0000, 52, 92, 148
L 1030.0000, 1492.8504, 0.0000, 1043.0000, 1492.7803, 0.0000, 52, 92, 148
L 1030.0000, 1510.2736, 0.0000, 1043.0000, 1510.0766, 0.0000, 52, 92, 148
L 1050.0000, 1375.8976, 0.0000, 1063.0000, 1376.5182, 0.0000, 52, 92, 148
L 1050.0000, 1393.2915, 0.0000, 1063.0000, 1393.7939, 0.0000, 52, 92, 148
L 1050.0000, 1410.6976, 0.0000, 1063.0000, 1411.0782, 0.0000, 52, 92, 148
L 1050.0000, 1428.1127, 0.0000, 1063.0000, 1428.3688, 0.0000, 52, 92, 148
L 1050.0000, 1445.5341, 0.0000, 1063.0000, 1445.6637, 0.0000, 52, 92, 148
L 1050.0000, 1462.9585, 0.0000, 1063.0000, 1462.9608, 0.0000, 52, 92, 148
L 1050.0000, 1480.3830, 0.0000, 1063.0000, 1480.2580, 0.0000, 52, 92, 148
L 1050.0000, 1497.8045, 0.0000, 1063.0000, 1497.5531, 0.0000, 52, 92, 148
L 1050.0000, 1515.2200, 0.0000, 1063.0000, 1514.8439, 0.0000, 52, 92, 148
L 1070.0000, 1376.3624, 0.0000, 1080.0000, 1376.8435, 0.0000, 52, 92, 148
L 1070.0000, 1393.7702, 0.0000, 1080.0000, 1394.1290, 0.0000, 52, 92, 148
L 1070.0000, 1411.1867, 0.0000, 1080.0000, 1411.4206, 0.0000, 52, 92, 148
L 1070.0000, 1428.6088, 0.0000, 1080.0000, 1428.7161, 0.0000, 52, 92, 148
L 1070.0000, 1446.0335, 0.0000, 1080.0000, 1446.0133, 0.0000, 52, 92, 148
L 1070.0000, 1463.4577, 0.0000, 1080.0000, 1463.3103, 0.0000, 52, 92, 148
L 1070.0000, 1480.8784, 0.0000, 1080.0000, 1480.6047, 0.0000, 52, 92, 148
L 1070.0000, 1498.2925, 0.0000, 1080.0000, 1497.8946, 0.0000, 52, 92, 148
L 1070.0000, 1515.6970, 0.0000, 1080.0000, 1515.1777, 0.0000, 52, 92, 148
L -1177.4227, 1312.8180, 0.0000, -1177.4227, 1292.0312, 0.0000, 56, 48, 40
L -922.3325, 2126.5117, 0.0000, -922.3325, 2056.4639, 0.0000, 56, 48, 40
L -155.5771, 1439.9306, 0.0000, -155.5771, 1471.4723, 0.0000, 56, 48, 40
L -898.4931, 1596.0737, 0.0000, -898.4931, 1529.7900, 0.0000, 56, 48, 40
L -533.8666, 2168.9344, 0.0000, -533.8666, 2150.9573, 0.0000, 56, 48, 40
L -388.8503, 1626.2822, 0.0000, -386.1577, 1637.6371, 0.0000, 50, 76, 50
L -386.1577, 1637.6371, 0.0000, -396.9099, 1645.2859, 0.0000, 50, 76, 50
L -396.9099, 1645.2859, 0.0000, -404.4394, 1652.5716, 0.0000, 50, 76, 50
L -404.4394, 1652.5716, 0.0000, -409.6134, 1663.9305, 0.0000, 50, 76, 50
L -422.8515, 1588.6378, 0.0000, -413.5507, 1594.6350, 0.0000, 50, 76, 50
L -413.5507, 1594.6350, 0.0000, -399.8931, 1595.9920, 0.0000, 50, 76, 50
L -399.8931, 1595.9920, 0.0000, -392.9726, 1605.2781, 0.0000, 50, 76, 50
L -392.9726, 1605.2781, 0.0000, -394.6412, 1616.9276, 0.0000, 50, 76, 50
L -394.6412, 1616.9276, 0.0000, -388.8503, 1626.2822, 0.0000, 50, 76, 50
L -434.3137, 1663.5622, 0.0000, -434.3137, 1695.8145, 0.0000, 56, 48, 40
L -568.0692, 1414.8206, 0.0000, -568.0692, 1444.7246, 0.0000, 56, 48, 40
L 157.6976, 2060.9882, 0.0000, 157.6976, 2011.3812, 0.0000, 56, 48, 40
L 657.8469, 1586.6985, 0.0000, 657.8469, 1568.6993, 0.0000, 56, 48, 40
L -673.3654, 1112.5521, 0.0000, -680.4783, 1105.6696, 0.0000, 50, 76, 50
L -680.4783, 1105.6696, 0.0000, -690.6354, 1098.4442, 0.0000, 50, 76, 50
L -690.6354, 1098.4442, 0.0000, -688.0918, 1087.7176, 0.0000, 50, 76, 50
L -688.0918, 1087.7176, 0.0000, -682.6213, 1078.8807, 0.0000, 50, 76, 50
L -645.1444, 1122.9344, 0.0000, -645.1444, 1153.4018, 0.0000, 56, 48, 40
L 867.3024, 2197.0462, 0.0000, 867.3024, 2176.9580, 0.0000, 56, 48, 40
L -734.1554, 1390.8683, 0.0000, -734.1554, 1367.6521, 0.0000, 56, 48, 40
L 337.7081, -980.9778, 0.0000, 339.7725, -972.2722, 0.0000, 66, 54, 88
L 339.7725, -972.2722, 0.0000, 331.5290, -966.4081, 0.0000, 66, 54, 88
L 331.5290, -966.4081, 0.0000, 325.7563, -960.8223, 0.0000, 66, 54, 88
L 325.7563, -960.8223, 0.0000, 321.7895, -952.1136, 0.0000, 66, 54, 88
L 321.7895, -952.1136, 0.0000, 312.1071, -950.5829, 0.0000, 66, 54, 88
L 334.5476, -997.0813, 0.0000, 333.2683, -988.1498, 0.0000, 66, 54, 88
L 333.2683, -988.1498, 0.0000, 337.7081, -980.9778, 0.0000, 66, 54, 88
L 560.2406, -964.6858, 0.0000, 560.2406, -985.8698, 0.0000, 52, 42, 58
L 520.5206, -981.8978, 0.0000, 560.2406, -1013.3428, 0.0000, 62, 52, 84
L 560.2406, -1013.3428, 0.0000, 599.9606, -981.8978, 0.0000, 62, 52, 84
L 520.5206, -981.8978, 0.0000, 599.9606, -981.8978, 0.0000, 62, 52, 84
L 526.6772, -1008.3778, 0.0000, 560.2406, -1039.8228, 0.0000, 62, 52, 84
L 526.6772, -1008.3778, 0.0000, 593.8040, -1008.3778, 0.0000, 62, 52, 84
L -870.0185, 1330.4350, 0.0000, -870.0185, 1312.5169, 0.0000, 56, 48, 40
L -1096.4593, 1514.3277, 0.0000, -1096.4593, 1447.1928, 0.0000, 56, 48, 40
L -769.8322, 927.9786, 0.0000, -769.8322, 959.9666, 0.0000, 56, 48, 40
L -1006.8852, 1927.3122, 0.0000, -1006.8852, 1906.7991, 0.0000, 56, 48, 40
L -657.3382, 1759.4268, 0.0000, -657.3382, 1736.4217, 0.0000, 56, 48, 40
L 449.4895, 1485.5310, 0.0000, 449.4895, 1462.3308, 0.0000, 56, 48, 40
L -463.1580, -1174.7409, 0.0000, -463.1580, -1196.0820, 0.0000, 52, 42, 58
L -503.1725, -1192.0806, 0.0000, -463.1580, -1223.7587, 0.0000, 62, 52, 84
L -463.1580, -1223.7587, 0.0000, -423.1434, -1192.0806, 0.0000, 62, 52, 84
L -503.1725, -1192.0806, 0.0000, -423.1434, -1192.0806, 0.0000, 62, 52, 84
L -496.9702, -1218.7569, 0.0000, -463.1580, -1250.4351, 0.0000, 62, 52, 84
L -463.1580, -1250.4351, 0.0000, -429.3457, -1218.7569, 0.0000, 62, 52, 84
L -496.9702, -1218.7569, 0.0000, -429.3457, -1218.7569, 0.0000, 62, 52, 84
L -490.7680, -1245.4332, 0.0000, -463.1580, -1277.1114, 0.0000, 62, 52, 84
L -463.1580, -1277.1114, 0.0000, -435.5479, -1245.4332, 0.0000, 62, 52, 84
L -490.7680, -1245.4332, 0.0000, -435.5479, -1245.4332, 0.0000, 62, 52, 84
L -484.5657, -1272.1096, 0.0000, -463.1580, -1303.7877, 0.0000, 62, 52, 84
L -463.1580, -1303.7877, 0.0000, -441.7502, -1272.1096, 0.0000, 62, 52, 84
L -484.5657, -1272.1096, 0.0000, -441.7502, -1272.1096, 0.0000, 62, 52, 84
L 940.7117, 1692.5617, 0.0000, 940.7117, 1675.4360, 0.0000, 56, 48, 40
L -33.5920, -1713.5402, 0.0000, -7.0741, -1688.6960, 0.0000, 62, 52, 84
L -55.2457, -1709.6175, 0.0000, -33.5920, -1734.4617, 0.0000, 62, 52, 84
L -33.5920, -1734.4617, 0.0000, -11.9383, -1709.6175, 0.0000, 62, 52, 84
L -55.2457, -1709.6175, 0.0000, -11.9383, -1709.6175, 0.0000, 62, 52, 84
L -50.3815, -1730.5389, 0.0000, -33.5920, -1755.3832, 0.0000, 62, 52, 84
L -33.5920, -1755.3832, 0.0000, -16.8026, -1730.5389, 0.0000, 62, 52, 84
L -50.3815, -1730.5389, 0.0000, -16.8026, -1730.5389, 0.0000, 62, 52, 84
L -1143.1647, 817.2476, 0.0000, -1143.1647, 795.7348, 0.0000, 56, 48, 40
L -1025.3839, 1161.7066, 0.0000, -1025.3839, 1191.3501, 0.0000, 56, 48, 40
L 343.4986, 1272.8767, 0.0000, 343.4986, 1253.3252, 0.0000, 56, 48, 40
L -239.9703, 2362.9325, 0.0000, -239.9703, 2391.9179, 0.0000, 56, 48, 40
L -992.5553, 877.7368, 0.0000, -992.5553, 854.8023, 0.0000, 56, 48, 40
L 893.7153, 2433.3300, 0.0000, 893.7153, 2457.7460, 0.0000, 56, 48, 40
L -148.9544, 1658.3021, 0.0000, -148.9544, 1588.4889, 0.0000, 56, 48, 40
L -198.4054, 1588.4889, 0.0000, -195.9851, 1579.5000, 0.0000, 54, 80, 46
L -195.9851, 1579.5000, 0.0000, -188.9611, 1571.3909, 0.0000, 54, 80, 46
L -188.9611, 1571.3909, 0.0000, -178.0210, 1564.9556, 0.0000, 54, 80, 46
L -178.0210, 1564.9556, 0.0000, -164.2356, 1560.8238, 0.0000, 54, 80, 46
L -164.2356, 1560.8238, 0.0000, -148.9544, 1559.4001, 0.0000, 54, 80, 46
L -148.9544, 1559.4001, 0.0000, -133.6732, 1560.8238, 0.0000, 54, 80, 46
L -133.6732, 1560.8238, 0.0000, -119.8878, 1564.9556, 0.0000, 54, 80, 46
L -192.8991, 1581.5625, 0.0000, -193.3422, 1627.5570, 0.0000, 54, 80, 46
L -181.1242, 1569.5655, 0.0000, -183.1288, 1624.6881, 0.0000, 54, 80, 46
L -160.7294, 1562.6391, 0.0000, -159.8782, 1623.0318, 0.0000, 54, 80, 46
L -137.1795, 1562.6391, 0.0000, -135.4220, 1623.0318, 0.0000, 54, 80, 46
L 16.5610, 2348.4516, 0.0000, 16.5610, 2378.8262, 0.0000, 56, 48, 40
L 653.3763, 2101.6969, 0.0000, 653.3763, 2130.2722, 0.0000, 56, 48, 40
L -13.6488, 1978.4154, 0.0000, -13.6488, 2010.5059, 0.0000, 56, 48, 40
L 564.8897, 1876.8567, 0.0000, 564.8897, 1860.1235, 0.0000, 56, 48, 40
L 480.6324, 158.9679, 0.0000, 480.6324, 93.3273, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 525.7997, 111.5990, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 550.8115, 148.0784, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 540.7224, 189.4977, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 504.7628, 217.3099, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 456.1770, 218.0957, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 417.9469, 190.8164, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 411.3726, 148.2210, 0.0000, 112, 116, 112
L 480.6324, 158.9679, 0.0000, 435.4856, 111.6205, 0.0000, 112, 116, 112
L 480.6324, 139.2757, 0.0000, 494.1826, 144.7572, 0.0000, 112, 116, 112
L 494.1826, 144.7572, 0.0000, 501.6861, 155.7010, 0.0000, 112, 116, 112
L 501.6861, 155.7010, 0.0000, 498.6594, 168.1268, 0.0000, 112, 116, 112
L 498.6594, 168.1268, 0.0000, 487.8715, 176.4705, 0.0000, 112, 116, 112
L 487.8715, 176.4705, 0.0000, 473.2958, 176.7062, 0.0000, 112, 116, 112
L 473.2958, 176.7062, 0.0000, 461.8267, 168.5224, 0.0000, 112, 116, 112
L 461.8267, 168.5224, 0.0000, 459.8544, 155.7438, 0.0000, 112, 116, 112
L 459.8544, 155.7438, 0.0000, 467.0883, 144.7637, 0.0000, 112, 116, 112
L 467.0883, 144.7637, 0.0000, 480.6324, 139.2757, 0.0000, 112, 116, 112
L 480.6324, 124.8348, 0.0000, 504.1194, 134.3361, 0.0000, 112, 116, 112
L 504.1194, 134.3361, 0.0000, 517.1255, 153.3053, 0.0000, 112, 116, 112
L 517.1255, 153.3053, 0.0000, 511.8792, 174.8434, 0.0000, 112, 116, 112
L 511.8792, 174.8434, 0.0000, 493.1802, 189.3057, 0.0000, 112, 116, 112
L 493.1802, 189.3057, 0.0000, 467.9156, 189.7143, 0.0000, 112, 116, 112
L 467.9156, 189.7143, 0.0000, 448.0359, 175.5291, 0.0000, 112, 116, 112
L 448.0359, 175.5291, 0.0000, 444.6173, 153.3795, 0.0000, 112, 116, 112
L 444.6173, 153.3795, 0.0000, 457.1561, 134.3473, 0.0000, 112, 116, 112
L 457.1561, 134.3473, 0.0000, 480.6324, 124.8348, 0.0000, 112, 116, 112
L 480.6324, 110.3939, 0.0000, 514.0562, 123.9149, 0.0000, 112, 116, 112
L 514.0562, 123.9149, 0.0000, 532.5649, 150.9096, 0.0000, 112, 116, 112
L 532.5649, 150.9096, 0.0000, 525.0990, 181.5600, 0.0000, 112, 116, 112
L 525.0990, 181.5600, 0.0000, 498.4889, 202.1410, 0.0000, 112, 116, 112
L 498.4889, 202.1410, 0.0000, 462.5354, 202.7225, 0.0000, 112, 116, 112
L 462.5354, 202.7225, 0.0000, 434.2451, 182.5358, 0.0000, 112, 116, 112
L 434.2451, 182.5358, 0.0000, 429.3801, 151.0152, 0.0000, 112, 116, 112
L 429.3801, 151.0152, 0.0000, 447.2238, 123.9308, 0.0000, 112, 116, 112
L 447.2238, 123.9308, 0.0000, 480.6324, 110.3939, 0.0000, 112, 116, 112
L 480.6324, 93.3273, 0.0000, 525.7997, 111.5990, 0.0000, 112, 116, 112
L 525.7997, 111.5990, 0.0000, 550.8115, 148.0784, 0.0000, 112, 116, 112
L 550.8115, 148.0784, 0.0000, 540.7224, 189.4977, 0.0000, 112, 116, 112
L 540.7224, 189.4977, 0.0000, 504.7628, 217.3099, 0.0000, 112, 116, 112
L 504.7628, 217.3099, 0.0000, 456.1770, 218.0957, 0.0000, 112, 116, 112
L 456.1770, 218.0957, 0.0000, 417.9469, 190.8164, 0.0000, 112, 116, 112
L 417.9469, 190.8164, 0.0000, 411.3726, 148.2210, 0.0000, 112, 116, 112
L 411.3726, 148.2210, 0.0000, 435.4856, 111.6205, 0.0000, 112, 116, 112
L 435.4856, 111.6205, 0.0000, 480.6324, 93.3273, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -914.6987, -1474.5922, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -868.3031, -1459.3200, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -838.6772, -1422.4590, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -852.6893, -1379.1579, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -887.5953, -1345.1328, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -939.2740, -1351.2453, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -979.3521, -1377.8146, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -986.9080, -1421.8675, 0.0000, 112, 116, 112
L -914.6987, -1410.6629, 0.0000, -959.6904, -1457.8477, 0.0000, 112, 116, 112
L -914.6987, -1429.8417, 0.0000, -900.7800, -1425.2601, 0.0000, 112, 116, 112
L -900.7800, -1425.2601, 0.0000, -891.8922, -1414.2018, 0.0000, 112, 116, 112
L -891.8922, -1414.2018, 0.0000, -896.0959, -1401.2114, 0.0000, 112, 116, 112
L -896.0959, -1401.2114, 0.0000, -906.5677, -1391.0039, 0.0000, 112, 116, 112
L -906.5677, -1391.0039, 0.0000, -922.0713, -1392.8377, 0.0000, 112, 116, 112
L -922.0713, -1392.8377, 0.0000, -934.0947, -1400.8084, 0.0000, 112, 116, 112
L -934.0947, -1400.8084, 0.0000, -936.3615, -1414.0243, 0.0000, 112, 116, 112
L -936.3615, -1414.0243, 0.0000, -928.1962, -1424.8184, 0.0000, 112, 116, 112
L -928.1962, -1424.8184, 0.0000, -914.6987, -1429.8417, 0.0000, 112, 116, 112
L -914.6987, -1443.9062, 0.0000, -890.5730, -1435.9646, 0.0000, 112, 116, 112
L -890.5730, -1435.9646, 0.0000, -875.1675, -1416.7969, 0.0000, 112, 116, 112
L -875.1675, -1416.7969, 0.0000, -882.4538, -1394.2803, 0.0000, 112, 116, 112
L -882.4538, -1394.2803, 0.0000, -900.6049, -1376.5873, 0.0000, 112, 116, 112
L -900.6049, -1376.5873, 0.0000, -927.4778, -1379.7658, 0.0000, 112, 116, 112
L -927.4778, -1379.7658, 0.0000, -948.3185, -1393.5818, 0.0000, 112, 116, 112
L -948.3185, -1393.5818, 0.0000, -952.2475, -1416.4893, 0.0000, 112, 116, 112
L -952.2475, -1416.4893, 0.0000, -938.0944, -1435.1990, 0.0000, 112, 116, 112
L -938.0944, -1435.1990, 0.0000, -914.6987, -1443.9062, 0.0000, 112, 116, 112
L -914.6987, -1457.9706, 0.0000, -880.3659, -1446.6692, 0.0000, 112, 116, 112
L -880.3659, -1446.6692, 0.0000, -858.4428, -1419.3920, 0.0000, 112, 116, 112
L -858.4428, -1419.3920, 0.0000, -868.8117, -1387.3492, 0.0000, 112, 116, 112
L -868.8117, -1387.3492, 0.0000, -894.6421, -1362.1706, 0.0000, 112, 116, 112
L -894.6421, -1362.1706, 0.0000, -932.8844, -1366.6939, 0.0000, 112, 116, 112
L -932.8844, -1366.6939, 0.0000, -962.5422, -1386.3552, 0.0000, 112, 116, 112
L -962.5422, -1386.3552, 0.0000, -968.1336, -1418.9543, 0.0000, 112, 116, 112
L -968.1336, -1418.9543, 0.0000, -947.9926, -1445.5797, 0.0000, 112, 116, 112
L -947.9926, -1445.5797, 0.0000, -914.6987, -1457.9706, 0.0000, 112, 116, 112
L -914.6987, -1474.5922, 0.0000, -868.3031, -1459.3200, 0.0000, 112, 116, 112
L -868.3031, -1459.3200, 0.0000, -838.6772, -1422.4590, 0.0000, 112, 116, 112
L -838.6772, -1422.4590, 0.0000, -852.6893, -1379.1579, 0.0000, 112, 116, 112
L -852.6893, -1379.1579, 0.0000, -887.5953, -1345.1328, 0.0000, 112, 116, 112
L -887.5953, -1345.1328, 0.0000, -939.2740, -1351.2453, 0.0000, 112, 116, 112
L -939.2740, -1351.2453, 0.0000, -979.3521, -1377.8146, 0.0000, 112, 116, 112
L -979.3521, -1377.8146, 0.0000, -986.9080, -1421.8675, 0.0000, 112, 116, 112
L -986.9080, -1421.8675, 0.0000, -959.6904, -1457.8477, 0.0000, 112, 116, 112
L -959.6904, -1457.8477, 0.0000, -914.6987, -1474.5922, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -848.1334, 1721.2242, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -797.8281, 1747.7802, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -767.9976, 1788.1031, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -772.2369, 1839.0982, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -817.4855, 1874.6375, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -875.1968, 1865.9708, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -921.9329, 1838.0327, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -929.6491, 1787.8889, 0.0000, 112, 116, 112
L -848.1334, 1800.5375, 0.0000, -900.4857, 1745.6334, 0.0000, 112, 116, 112
L -848.1334, 1776.7435, 0.0000, -833.0419, 1784.7103, 0.0000, 112, 116, 112
L -833.0419, 1784.7103, 0.0000, -824.0927, 1796.8072, 0.0000, 112, 116, 112
L -824.0927, 1796.8072, 0.0000, -825.3645, 1812.1057, 0.0000, 112, 116, 112
L -825.3645, 1812.1057, 0.0000, -838.9391, 1822.7675, 0.0000, 112, 116, 112
L -838.9391, 1822.7675, 0.0000, -856.2525, 1820.1675, 0.0000, 112, 116, 112
L -856.2525, 1820.1675, 0.0000, -870.2733, 1811.7861, 0.0000, 112, 116, 112
L -870.2733, 1811.7861, 0.0000, -872.5882, 1796.7430, 0.0000, 112, 116, 112
L -872.5882, 1796.7430, 0.0000, -863.8391, 1784.0663, 0.0000, 112, 116, 112
L -863.8391, 1784.0663, 0.0000, -848.1334, 1776.7435, 0.0000, 112, 116, 112
L -848.1334, 1759.2946, 0.0000, -821.9747, 1773.1037, 0.0000, 112, 116, 112
L -821.9747, 1773.1037, 0.0000, -806.4628, 1794.0716, 0.0000, 112, 116, 112
L -806.4628, 1794.0716, 0.0000, -808.6673, 1820.5891, 0.0000, 112, 116, 112
L -808.6673, 1820.5891, 0.0000, -832.1965, 1839.0695, 0.0000, 112, 116, 112
L -832.1965, 1839.0695, 0.0000, -862.2064, 1834.5629, 0.0000, 112, 116, 112
L -862.2064, 1834.5629, 0.0000, -886.5091, 1820.0350, 0.0000, 112, 116, 112
L -886.5091, 1820.0350, 0.0000, -890.5216, 1793.9603, 0.0000, 112, 116, 112
L -890.5216, 1793.9603, 0.0000, -875.3566, 1771.9874, 0.0000, 112, 116, 112
L -875.3566, 1771.9874, 0.0000, -848.1334, 1759.2946, 0.0000, 112, 116, 112
L -848.1334, 1741.8457, 0.0000, -810.9075, 1761.4971, 0.0000, 112, 116, 112
L -810.9075, 1761.4971, 0.0000, -788.8329, 1791.3360, 0.0000, 112, 116, 112
L -788.8329, 1791.3360, 0.0000, -791.9700, 1829.0724, 0.0000, 112, 116, 112
L -791.9700, 1829.0724, 0.0000, -825.4540, 1855.3715, 0.0000, 112, 116, 112
L -825.4540, 1855.3715, 0.0000, -868.1603, 1848.9582, 0.0000, 112, 116, 112
L -868.1603, 1848.9582, 0.0000, -902.7450, 1828.2839, 0.0000, 112, 116, 112
L -902.7450, 1828.2839, 0.0000, -908.4551, 1791.1776, 0.0000, 112, 116, 112
L -908.4551, 1791.1776, 0.0000, -886.8741, 1759.9085, 0.0000, 112, 116, 112
L -886.8741, 1759.9085, 0.0000, -848.1334, 1741.8457, 0.0000, 112, 116, 112
L -848.1334, 1721.2242, 0.0000, -797.8281, 1747.7802, 0.0000, 112, 116, 112
L -797.8281, 1747.7802, 0.0000, -767.9976, 1788.1031, 0.0000, 112, 116, 112
L -767.9976, 1788.1031, 0.0000, -772.2369, 1839.0982, 0.0000, 112, 116, 112
L -772.2369, 1839.0982, 0.0000, -817.4855, 1874.6375, 0.0000, 112, 116, 112
L -817.4855, 1874.6375, 0.0000, -875.1968, 1865.9708, 0.0000, 112, 116, 112
L -875.1968, 1865.9708, 0.0000, -921.9329, 1838.0327, 0.0000, 112, 116, 112
L -921.9329, 1838.0327, 0.0000, -929.6491, 1787.8889, 0.0000, 112, 116, 112
L -929.6491, 1787.8889, 0.0000, -900.4857, 1745.6334, 0.0000, 112, 116, 112
L -900.4857, 1745.6334, 0.0000, -848.1334, 1721.2242, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -74.3836, -1415.2819, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -22.8011, -1403.0065, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -5.4295, -1359.6092, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -4.4290, -1313.3680, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -48.1925, -1285.5853, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -99.6528, -1287.8143, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -140.2878, -1315.4259, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -149.5991, -1360.5807, 0.0000, 112, 116, 112
L -74.3836, -1348.9097, 0.0000, -120.0182, -1396.7687, 0.0000, 112, 116, 112
L -74.3836, -1368.8214, 0.0000, -58.9089, -1365.1388, 0.0000, 112, 116, 112
L -58.9089, -1365.1388, 0.0000, -53.6974, -1352.1196, 0.0000, 112, 116, 112
L -53.6974, -1352.1196, 0.0000, -53.3972, -1338.2472, 0.0000, 112, 116, 112
L -53.3972, -1338.2472, 0.0000, -66.5263, -1329.9124, 0.0000, 112, 116, 112
L -66.5263, -1329.9124, 0.0000, -81.9644, -1330.5811, 0.0000, 112, 116, 112
L -81.9644, -1330.5811, 0.0000, -94.1549, -1338.8646, 0.0000, 112, 116, 112
L -94.1549, -1338.8646, 0.0000, -96.9482, -1352.4110, 0.0000, 112, 116, 112
L -96.9482, -1352.4110, 0.0000, -88.0740, -1363.2674, 0.0000, 112, 116, 112
L -88.0740, -1363.2674, 0.0000, -74.3836, -1368.8214, 0.0000, 112, 116, 112
L -74.3836, -1383.4232, 0.0000, -47.5607, -1377.0400, 0.0000, 112, 116, 112
L -47.5607, -1377.0400, 0.0000, -38.5275, -1354.4734, 0.0000, 112, 116, 112
L -38.5275, -1354.4734, 0.0000, -38.0072, -1330.4280, 0.0000, 112, 116, 112
