P -627.7700, -910.2800, 0.0000, 90, 70, 50, 3, N
P -627.7700, -731.0800, 0.0000, 90, 70, 50, 1, S
P -538.1700, -820.6800, 0.0000, 90, 70, 50, 1, E
P -717.3700, -820.6800, 0.0000, 90, 70, 50, 1, W
L 585.8040, -201.5482, 0.0000, 604.8120, -237.0298, 0.0000, 104, 96, 96
L 604.8120, -237.0298, 0.0000, 623.8200, -231.9610, 0.0000, 104, 96, 96
L 623.8200, -231.9610, 0.0000, 642.8280, -280.1146, 0.0000, 104, 96, 96
L 528.7800, -181.2730, 0.0000, 549.9000, -219.2890, 0.0000, 132, 124, 120
L 549.9000, -219.2890, 0.0000, 562.5720, -214.2202, 0.0000, 132, 124, 120
L 562.5720, -214.2202, 0.0000, 579.4680, -247.1674, 0.0000, 132, 124, 120
L 579.4680, -247.1674, 0.0000, 598.4760, -219.2890, 0.0000, 132, 124, 120
L 630.1560, -259.8394, 0.0000, 618.9293, -238.9899, 0.0000, 132, 124, 120
L 618.9293, -238.9899, 0.0000, 607.9431, -224.3569, 0.0000, 132, 124, 120
L 607.9431, -224.3569, 0.0000, 601.1015, -205.3289, 0.0000, 132, 124, 120
L 640.4813, -289.6890, 0.0000, 629.9213, -280.8186, 0.0000, 132, 124, 120
L 629.6867, -277.7210, 0.0000, 619.1267, -268.8506, 0.0000, 132, 124, 120
L 618.8920, -265.7530, 0.0000, 608.3320, -256.8826, 0.0000, 132, 124, 120
L 608.0973, -253.7850, 0.0000, 597.5373, -244.9146, 0.0000, 132, 124, 120
L 597.3027, -241.8170, 0.0000, 586.7427, -232.9466, 0.0000, 132, 124, 120
L 586.5080, -229.8490, 0.0000, 575.9480, -220.9786, 0.0000, 132, 124, 120
L 575.7133, -217.8810, 0.0000, 565.1533, -209.0106, 0.0000, 132, 124, 120
L 564.9187, -205.9130, 0.0000, 554.3587, -197.0426, 0.0000, 132, 124, 120
L 531.6022, -183.4926, 0.0000, 540.7432, -190.8511, 0.0000, 132, 124, 120
L 540.7432, -188.5164, 0.0000, 551.1900, -183.4926, 0.0000, 132, 124, 120
L 550.1676, -180.0107, 0.0000, 555.6930, -188.6837, 0.0000, 132, 124, 120
L 555.6930, -186.4727, 0.0000, 562.0078, -180.0107, 0.0000, 132, 124, 120
L 570.3822, -181.5708, 0.0000, 581.6443, -188.4327, 0.0000, 132, 124, 120
L 581.6443, -188.1001, 0.0000, 594.5153, -181.5708, 0.0000, 132, 124, 120
L 602.7692, -179.6977, 0.0000, 610.5668, -186.6922, 0.0000, 132, 124, 120
L 610.5668, -184.4219, 0.0000, 619.4783, -179.6977, 0.0000, 132, 124, 120
L 612.4006, -181.5270, 0.0000, 622.9887, -185.7432, 0.0000, 132, 124, 120
L 622.9887, -184.7123, 0.0000, 635.0895, -181.5270, 0.0000, 132, 124, 120
L -703.3540, 534.6037, 0.0000, -678.0100, 509.2597, 0.0000, 104, 96, 96
L -678.0100, 509.2597, 0.0000, -663.2260, 514.3285, 0.0000, 104, 96, 96
L -663.2260, 514.3285, 0.0000, -644.2180, 478.8469, 0.0000, 104, 96, 96
L -644.2180, 478.8469, 0.0000, -625.2100, 483.9157, 0.0000, 104, 96, 96
L -625.2100, 483.9157, 0.0000, -606.2020, 435.7621, 0.0000, 104, 96, 96
L -606.2020, 435.7621, 0.0000, -595.6420, 416.7541, 0.0000, 104, 96, 96
L -595.6420, 416.7541, 0.0000, -587.1940, 407.8837, 0.0000, 104, 96, 96
L -587.1940, 407.8837, 0.0000, -572.4100, 433.2277, 0.0000, 104, 96, 96
L -572.4100, 433.2277, 0.0000, -559.7380, 429.4261, 0.0000, 104, 96, 96
L -559.7380, 429.4261, 0.0000, -538.6180, 468.7093, 0.0000, 104, 96, 96
L -538.6180, 468.7093, 0.0000, -521.7220, 464.9077, 0.0000, 104, 96, 96
L -521.7220, 464.9077, 0.0000, -500.6020, 506.7253, 0.0000, 104, 96, 96
L -500.6020, 506.7253, 0.0000, -475.2580, 534.6037, 0.0000, 104, 96, 96
L -720.2500, 534.6037, 0.0000, -699.1300, 496.5877, 0.0000, 132, 124, 120
L -699.1300, 496.5877, 0.0000, -686.4580, 501.6565, 0.0000, 132, 124, 120
L -686.4580, 501.6565, 0.0000, -669.5620, 468.7093, 0.0000, 132, 124, 120
L -669.5620, 468.7093, 0.0000, -650.5540, 496.5877, 0.0000, 132, 124, 120
L -589.3060, 425.6245, 0.0000, -583.1668, 448.0519, 0.0000, 132, 124, 120
L -583.1668, 448.0519, 0.0000, -577.8755, 467.8690, 0.0000, 132, 124, 120
L -577.8755, 467.8690, 0.0000, -572.9319, 483.0495, 0.0000, 132, 124, 120
L -572.9319, 483.0495, 0.0000, -560.2673, 497.8443, 0.0000, 132, 124, 120
L -563.9620, 461.1061, 0.0000, -554.3155, 478.4326, 0.0000, 132, 124, 120
L -554.3155, 478.4326, 0.0000, -546.2634, 496.1226, 0.0000, 132, 124, 120
L -546.2634, 496.1226, 0.0000, -540.4155, 517.2141, 0.0000, 132, 124, 120
L -618.8740, 456.0373, 0.0000, -623.2669, 471.4137, 0.0000, 132, 124, 120
L -623.2669, 471.4137, 0.0000, -630.9348, 493.2305, 0.0000, 132, 124, 120
L -630.9348, 493.2305, 0.0000, -638.3613, 507.0554, 0.0000, 132, 124, 120
L -574.1700, 417.9157, 0.0000, -562.5540, 427.4197, 0.0000, 132, 124, 120
L -565.3700, 427.9477, 0.0000, -553.7540, 437.4517, 0.0000, 132, 124, 120
L -556.5700, 437.9797, 0.0000, -544.9540, 447.4837, 0.0000, 132, 124, 120
L -547.7700, 448.0117, 0.0000, -536.1540, 457.5157, 0.0000, 132, 124, 120
L -538.9700, 458.0437, 0.0000, -527.3540, 467.5477, 0.0000, 132, 124, 120
L -530.1700, 468.0757, 0.0000, -518.5540, 477.5797, 0.0000, 132, 124, 120
L -521.3700, 478.1077, 0.0000, -509.7540, 487.6117, 0.0000, 132, 124, 120
L -512.5700, 488.1397, 0.0000, -500.9540, 497.6437, 0.0000, 132, 124, 120
L -503.7700, 498.1717, 0.0000, -492.1540, 507.6757, 0.0000, 132, 124, 120
L -494.9700, 508.2037, 0.0000, -483.3540, 517.7077, 0.0000, 132, 124, 120
L -486.1700, 518.2357, 0.0000, -474.5540, 527.7397, 0.0000, 132, 124, 120
L -578.2171, 529.6695, 0.0000, -568.3873, 532.9552, 0.0000, 132, 124, 120
L -555.4339, 536.1705, 0.0000, -545.6248, 531.0707, 0.0000, 132, 124, 120
L -545.6248, 532.1949, 0.0000, -534.4144, 536.1705, 0.0000, 132, 124, 120
L -540.3356, 534.6928, 0.0000, -533.5677, 528.5758, 0.0000, 132, 124, 120
L -533.5677, 530.1851, 0.0000, -525.8330, 534.6928, 0.0000, 132, 124, 120
L -504.6741, 539.6269, 0.0000, -498.5473, 533.6456, 0.0000, 132, 124, 120
L -498.5473, 535.9622, 0.0000, -491.5453, 539.6269, 0.0000, 132, 124, 120
L -484.1037, 540.3773, 0.0000, -477.7910, 532.5450, 0.0000, 132, 124, 120
L -477.7910, 536.1772, 0.0000, -470.5766, 540.3773, 0.0000, 132, 124, 120
L -498.7245, 971.3050, 0.0000, -499.2762, 941.6894, 0.0000, 110, 92, 70
L -499.2762, 941.6894, 0.0000, -476.1053, 941.6894, 0.0000, 110, 92, 70
L -476.1053, 941.6894, 0.0000, -476.6570, 971.3050, 0.0000, 110, 92, 70
L -476.6570, 971.3050, 0.0000, -498.7245, 971.3050, 0.0000, 110, 92, 70
L -493.2076, 971.3050, 0.0000, -494.3110, 988.2281, 0.0000, 110, 92, 70
L -482.1739, 971.3050, 0.0000, -480.5188, 988.2281, 0.0000, 110, 92, 70
L -480.4792, 932.0739, 0.0000, -481.8565, 936.5954, 0.0000, 110, 92, 70
L -481.8565, 936.5954, 0.0000, -485.4623, 939.3898, 0.0000, 110, 92, 70
L -485.4623, 939.3898, 0.0000, -489.9193, 939.3898, 0.0000, 110, 92, 70
L -489.9193, 939.3898, 0.0000, -493.5250, 936.5954, 0.0000, 110, 92, 70
L -493.5250, 936.5954, 0.0000, -494.9023, 932.0739, 0.0000, 110, 92, 70
L -494.9023, 932.0739, 0.0000, -493.5250, 927.5525, 0.0000, 110, 92, 70
L -493.5250, 927.5525, 0.0000, -489.9193, 924.7581, 0.0000, 110, 92, 70
L -489.9193, 924.7581, 0.0000, -485.4623, 924.7581, 0.0000, 110, 92, 70
L -485.4623, 924.7581, 0.0000, -481.8565, 927.5525, 0.0000, 110, 92, 70
L -481.8565, 927.5525, 0.0000, -480.4792, 932.0739, 0.0000, 110, 92, 70
L -502.0346, 943.6125, 0.0000, -487.6908, 938.8048, 0.0000, 110, 92, 70
L -487.6908, 938.8048, 0.0000, -473.3469, 943.6125, 0.0000, 110, 92, 70
L -471.3445, 940.0548, 0.0000, -471.3445, 980.4396, 0.0000, 110, 92, 70
L -471.3445, 941.9779, 0.0000, -461.7291, 947.7471, 0.0000, 110, 92, 70
L -461.7291, 947.7471, 0.0000, -471.3445, 953.5164, 0.0000, 110, 92, 70
L -352.2571, 966.0165, 0.0000, -313.3972, 917.4415, 0.0000, 120, 104, 84
L -313.3972, 917.4415, 0.0000, -274.5372, 966.0165, 0.0000, 120, 104, 84
L -352.2571, 966.0165, 0.0000, -274.5372, 966.0165, 0.0000, 90, 70, 50
L -325.0552, 966.0165, 0.0000, -317.2832, 938.0373, 0.0000, 90, 70, 50
L -301.7392, 966.0165, 0.0000, -309.5112, 938.0373, 0.0000, 90, 70, 50
L -313.3972, 917.4415, 0.0000, -313.3972, 905.7835, 0.0000, 90, 70, 50
L -151.3194, 966.0165, 0.0000, -151.3194, 896.2119, 0.0000, 120, 104, 84
L -126.8878, 966.0165, 0.0000, -126.8878, 896.2119, 0.0000, 120, 104, 84
L -151.3194, 896.2119, 0.0000, -126.8878, 896.2119, 0.0000, 120, 104, 84
L -151.3194, 950.7467, 0.0000, -126.8878, 950.7467, 0.0000, 90, 70, 50
L -158.7361, 946.3839, 0.0000, -151.3194, 950.7467, 0.0000, 90, 70, 50
L -119.4710, 946.3839, 0.0000, -126.8878, 950.7467, 0.0000, 90, 70, 50
L -151.3194, 931.1142, 0.0000, -126.8878, 931.1142, 0.0000, 90, 70, 50
L -158.7361, 926.7514, 0.0000, -151.3194, 931.1142, 0.0000, 90, 70, 50
L -119.4710, 926.7514, 0.0000, -126.8878, 931.1142, 0.0000, 90, 70, 50
L -151.3194, 911.4816, 0.0000, -126.8878, 911.4816, 0.0000, 90, 70, 50
L -158.7361, 907.1188, 0.0000, -151.3194, 911.4816, 0.0000, 90, 70, 50
L -119.4710, 907.1188, 0.0000, -126.8878, 911.4816, 0.0000, 90, 70, 50
L 66.4033, 966.0165, 0.0000, 62.2215, 973.0395, 0.0000, 120, 104, 84
L 62.2215, 973.0395, 0.0000, 50.7966, 978.1806, 0.0000, 120, 104, 84
L 50.7966, 978.1806, 0.0000, 35.1900, 980.0624, 0.0000, 120, 104, 84
L 35.1900, 980.0624, 0.0000, 19.5834, 978.1806, 0.0000, 120, 104, 84
L 19.5834, 978.1806, 0.0000, 8.1585, 973.0395, 0.0000, 120, 104, 84
L 8.1585, 973.0395, 0.0000, 3.9767, 966.0165, 0.0000, 120, 104, 84
L 3.9767, 966.0165, 0.0000, 8.1585, 958.9935, 0.0000, 120, 104, 84
L 8.1585, 958.9935, 0.0000, 19.5834, 953.8523, 0.0000, 120, 104, 84
L 19.5834, 953.8523, 0.0000, 35.1900, 951.9705, 0.0000, 120, 104, 84
L 35.1900, 951.9705, 0.0000, 50.7966, 953.8523, 0.0000, 120, 104, 84
L 50.7966, 953.8523, 0.0000, 62.2215, 958.9935, 0.0000, 120, 104, 84
L 62.2215, 958.9935, 0.0000, 66.4033, 966.0165, 0.0000, 120, 104, 84
L 45.1136, 963.6154, 0.0000, 48.0865, 939.6052, 0.0000, 190, 110, 60
L 32.9015, 963.6154, 0.0000, 30.1230, 939.6052, 0.0000, 190, 110, 60
L 35.5149, 963.6154, 0.0000, 34.4192, 939.6052, 0.0000, 190, 110, 60
L 43.3669, 963.6154, 0.0000, 41.1001, 939.6052, 0.0000, 190, 110, 60
L 209.4836, 966.0165, 0.0000, 209.4836, 958.2093, 0.0000, 56, 48, 40
L 194.8452, 959.6732, 0.0000, 209.4836, 948.0845, 0.0000, 46, 72, 48
L 209.4836, 948.0845, 0.0000, 224.1219, 959.6732, 0.0000, 46, 72, 48
L 194.8452, 959.6732, 0.0000, 224.1219, 959.6732, 0.0000, 46, 72, 48
L 197.1142, 949.9143, 0.0000, 209.4836, 938.3256, 0.0000, 46, 72, 48
L 209.4836, 938.3256, 0.0000, 221.8530, 949.9143, 0.0000, 46, 72, 48
L 197.1142, 949.9143, 0.0000, 221.8530, 949.9143, 0.0000, 46, 72, 48
L 199.3831, 940.1554, 0.0000, 209.4836, 928.5667, 0.0000, 46, 72, 48
L 209.4836, 928.5667, 0.0000, 219.5841, 940.1554, 0.0000, 46, 72, 48
L 199.3831, 940.1554, 0.0000, 219.5841, 940.1554, 0.0000, 46, 72, 48
L 201.6521, 930.3965, 0.0000, 209.4836, 918.8078, 0.0000, 46, 72, 48
L 209.4836, 918.8078, 0.0000, 217.3151, 930.3965, 0.0000, 46, 72, 48
L 201.6521, 930.3965, 0.0000, 217.3151, 930.3965, 0.0000, 46, 72, 48
L 344.8944, 990.6921, 0.0000, 353.8673, 979.7251, 0.0000, 104, 96, 96
L 353.8673, 979.7251, 0.0000, 359.1016, 981.9185, 0.0000, 104, 96, 96
L 359.1016, 981.9185, 0.0000, 365.8313, 966.5648, 0.0000, 104, 96, 96
L 365.8313, 966.5648, 0.0000, 372.5610, 968.7582, 0.0000, 104, 96, 96
L 372.5610, 968.7582, 0.0000, 379.2907, 947.9210, 0.0000, 104, 96, 96
L 379.2907, 947.9210, 0.0000, 383.0294, 939.6958, 0.0000, 104, 96, 96
L 383.0294, 939.6958, 0.0000, 386.0204, 935.8574, 0.0000, 104, 96, 96
L 386.0204, 935.8574, 0.0000, 391.2546, 946.8243, 0.0000, 104, 96, 96
L 391.2546, 946.8243, 0.0000, 395.7411, 945.1793, 0.0000, 104, 96, 96
L 395.7411, 945.1793, 0.0000, 403.2186, 962.1780, 0.0000, 104, 96, 96
L 403.2186, 962.1780, 0.0000, 409.2005, 960.5330, 0.0000, 104, 96, 96
L 409.2005, 960.5330, 0.0000, 416.6780, 978.6284, 0.0000, 104, 96, 96
L 416.6780, 978.6284, 0.0000, 425.6509, 990.6921, 0.0000, 104, 96, 96
L 338.9124, 990.6921, 0.0000, 346.3899, 974.2417, 0.0000, 132, 124, 120
L 346.3899, 974.2417, 0.0000, 350.8764, 976.4351, 0.0000, 132, 124, 120
L 350.8764, 976.4351, 0.0000, 356.8583, 962.1780, 0.0000, 132, 124, 120
L 356.8583, 962.1780, 0.0000, 363.5880, 974.2417, 0.0000, 132, 124, 120
L 385.2727, 943.5342, 0.0000, 387.0384, 953.1879, 0.0000, 132, 124, 120
L 387.0384, 953.1879, 0.0000, 388.9824, 961.9148, 0.0000, 132, 124, 120
L 388.9824, 961.9148, 0.0000, 392.9940, 970.6758, 0.0000, 132, 124, 120
L 392.9940, 970.6758, 0.0000, 395.3926, 977.7018, 0.0000, 132, 124, 120
L 394.2456, 958.8880, 0.0000, 397.9002, 968.6075, 0.0000, 132, 124, 120
L 397.9002, 968.6075, 0.0000, 401.3776, 976.4624, 0.0000, 132, 124, 120
L 401.3776, 976.4624, 0.0000, 404.0333, 983.7257, 0.0000, 132, 124, 120
L 374.8042, 956.6946, 0.0000, 371.7110, 964.9459, 0.0000, 132, 124, 120
L 371.7110, 964.9459, 0.0000, 368.3236, 970.6093, 0.0000, 132, 124, 120
L 368.3236, 970.6093, 0.0000, 366.1384, 979.1888, 0.0000, 132, 124, 120
L 390.6315, 940.1985, 0.0000, 394.7441, 944.3111, 0.0000, 132, 124, 120
L 393.7471, 944.5395, 0.0000, 397.8597, 948.6522, 0.0000, 132, 124, 120
L 396.8627, 948.8806, 0.0000, 400.9753, 952.9932, 0.0000, 132, 124, 120
L 399.9783, 953.2217, 0.0000, 404.0909, 957.3343, 0.0000, 132, 124, 120
L 403.0939, 957.5628, 0.0000, 407.2065, 961.6754, 0.0000, 132, 124, 120
L 406.2095, 961.9039, 0.0000, 410.3221, 966.0165, 0.0000, 132, 124, 120
L 409.3251, 966.2449, 0.0000, 413.4377, 970.3575, 0.0000, 132, 124, 120
L 412.4407, 970.5860, 0.0000, 416.5533, 974.6986, 0.0000, 132, 124, 120
L 415.5564, 974.9271, 0.0000, 419.6690, 979.0397, 0.0000, 132, 124, 120
L 418.6720, 979.2682, 0.0000, 422.7846, 983.3808, 0.0000, 132, 124, 120
L 421.7876, 983.6093, 0.0000, 425.9002, 987.7219, 0.0000, 132, 124, 120
L 378.4599, 943.7780, 0.0000, 374.7211, 947.6164, 0.0000, 132, 124, 120
L 374.6381, 948.9568, 0.0000, 370.8993, 952.7952, 0.0000, 132, 124, 120
L 370.8162, 954.1356, 0.0000, 367.0775, 957.9740, 0.0000, 132, 124, 120
L 366.9944, 959.3144, 0.0000, 363.2557, 963.1529, 0.0000, 132, 124, 120
L 363.1726, 964.4933, 0.0000, 359.4339, 968.3317, 0.0000, 132, 124, 120
L 359.3508, 969.6721, 0.0000, 355.6121, 973.5105, 0.0000, 132, 124, 120
L 355.5290, 974.8509, 0.0000, 351.7903, 978.6894, 0.0000, 132, 124, 120
L 351.7072, 980.0298, 0.0000, 347.9685, 983.8682, 0.0000, 132, 124, 120
L 324.3663, 989.7776, 0.0000, 332.7801, 982.0427, 0.0000, 132, 124, 120
L 332.7801, 985.9973, 0.0000, 342.3958, 989.7776, 0.0000, 132, 124, 120
L 344.5244, 991.3857, 0.0000, 351.5641, 983.2384, 0.0000, 132, 124, 120
L 351.5641, 987.9572, 0.0000, 359.6094, 991.3857, 0.0000, 132, 124, 120
L 354.5516, 990.4868, 0.0000, 361.9877, 985.4714, 0.0000, 132, 124, 120
L 361.9877, 985.6148, 0.0000, 370.4860, 990.4868, 0.0000, 132, 124, 120
L 359.5784, 989.6817, 0.0000, 368.3565, 983.4805, 0.0000, 132, 124, 120
L 368.3565, 985.4747, 0.0000, 378.3887, 989.6817, 0.0000, 132, 124, 120
L 359.2235, 993.9730, 0.0000, 367.0292, 987.6246, 0.0000, 132, 124, 120
L 367.0292, 988.5623, 0.0000, 375.9502, 993.9730, 0.0000, 132, 124, 120
L 362.3664, 995.0516, 0.0000, 373.5022, 989.7800, 0.0000, 132, 124, 120
L 373.5022, 988.7874, 0.0000, 386.2288, 995.0516, 0.0000, 132, 124, 120
L 385.0877, 990.3763, 0.0000, 391.8766, 985.9568, 0.0000, 132, 124, 120
L 391.8766, 985.7197, 0.0000, 399.6354, 990.3763, 0.0000, 132, 124, 120
L 387.7290, 992.0736, 0.0000, 395.9997, 985.3303, 0.0000, 132, 124, 120
L 395.9997, 988.5744, 0.0000, 405.4519, 992.0736, 0.0000, 132, 124, 120
L 392.8729, 992.7244, 0.0000, 401.0797, 987.8525, 0.0000, 132, 124, 120
L 401.0797, 988.6172, 0.0000, 410.4588, 992.7244, 0.0000, 132, 124, 120
L 409.1162, 994.8832, 0.0000, 419.1047, 989.1068, 0.0000, 132, 124, 120
L 419.1047, 990.2088, 0.0000, 430.5201, 994.8832, 0.0000, 132, 124, 120
L 414.3671, 992.7482, 0.0000, 423.7505, 988.5705, 0.0000, 132, 124, 120
L 423.7505, 986.8979, 0.0000, 434.4742, 992.7482, 0.0000, 132, 124, 120
L 520.0837, 966.0165, 0.0000, 520.7369, 963.2308, 0.0000, 176, 196, 212
L 520.7369, 963.2308, 0.0000, 522.5214, 961.1915, 0.0000, 176, 196, 212
L 522.5214, 961.1915, 0.0000, 524.9591, 960.4450, 0.0000, 176, 196, 212
L 524.9591, 960.4450, 0.0000, 527.3967, 961.1915, 0.0000, 176, 196, 212
L 527.3967, 961.1915, 0.0000, 529.1812, 963.2308, 0.0000, 176, 196, 212
L 529.1812, 963.2308, 0.0000, 529.8344, 966.0165, 0.0000, 176, 196, 212
L 529.4605, 966.0165, 0.0000, 530.0863, 963.2308, 0.0000, 176, 196, 212
L 530.0863, 963.2308, 0.0000, 531.7961, 961.1915, 0.0000, 176, 196, 212
L 531.7961, 961.1915, 0.0000, 534.1316, 960.4450, 0.0000, 176, 196, 212
L 534.1316, 960.4450, 0.0000, 536.4671, 961.1915, 0.0000, 176, 196, 212
L 536.4671, 961.1915, 0.0000, 538.1769, 963.2308, 0.0000, 176, 196, 212
L 538.1769, 963.2308, 0.0000, 538.8027, 966.0165, 0.0000, 176, 196, 212
L 539.6753, 966.0165, 0.0000, 540.6347, 963.2308, 0.0000, 176, 196, 212
L 540.6347, 963.2308, 0.0000, 543.2560, 961.1915, 0.0000, 176, 196, 212
L 543.2560, 961.1915, 0.0000, 546.8368, 960.4450, 0.0000, 176, 196, 212
L 546.8368, 960.4450, 0.0000, 550.4176, 961.1915, 0.0000, 176, 196, 212
L 550.4176, 961.1915, 0.0000, 553.0389, 963.2308, 0.0000, 176, 196, 212
L 553.0389, 963.2308, 0.0000, 553.9984, 966.0165, 0.0000, 176, 196, 212
L 558.1537, 966.0165, 0.0000, 558.6836, 963.2308, 0.0000, 176, 196, 212
L 558.6836, 963.2308, 0.0000, 560.1313, 961.1915, 0.0000, 176, 196, 212
L 560.1313, 961.1915, 0.0000, 562.1088, 960.4450, 0.0000, 176, 196, 212
L 562.1088, 960.4450, 0.0000, 564.0864, 961.1915, 0.0000, 176, 196, 212
L 564.0864, 961.1915, 0.0000, 565.5341, 963.2308, 0.0000, 176, 196, 212
L 565.5341, 963.2308, 0.0000, 566.0640, 966.0165, 0.0000, 176, 196, 212
L 568.1847, 966.0165, 0.0000, 568.7405, 963.2308, 0.0000, 176, 196, 212
L 568.7405, 963.2308, 0.0000, 570.2591, 961.1915, 0.0000, 176, 196, 212
L 570.2591, 961.1915, 0.0000, 572.3336, 960.4450, 0.0000, 176, 196, 212
L 572.3336, 960.4450, 0.0000, 574.4080, 961.1915, 0.0000, 176, 196, 212
L 574.4080, 961.1915, 0.0000, 575.9266, 963.2308, 0.0000, 176, 196, 212
L 575.9266, 963.2308, 0.0000, 576.4825, 966.0165, 0.0000, 176, 196, 212
L 578.4993, 966.0165, 0.0000, 579.0866, 963.2308, 0.0000, 176, 196, 212
L 579.0866, 963.2308, 0.0000, 580.6913, 961.1915, 0.0000, 176, 196, 212
L 580.6913, 961.1915, 0.0000, 582.8832, 960.4450, 0.0000, 176, 196, 212
L 582.8832, 960.4450, 0.0000, 585.0751, 961.1915, 0.0000, 176, 196, 212
L 585.0751, 961.1915, 0.0000, 586.6797, 963.2308, 0.0000, 176, 196, 212
L 586.6797, 963.2308, 0.0000, 587.2670, 966.0165, 0.0000, 176, 196, 212
L 586.5531, 966.0165, 0.0000, 587.3872, 963.2308, 0.0000, 176, 196, 212
L 587.3872, 963.2308, 0.0000, 589.6659, 961.1915, 0.0000, 176, 196, 212
L 589.6659, 961.1915, 0.0000, 592.7787, 960.4450, 0.0000, 176, 196, 212
L 592.7787, 960.4450, 0.0000, 595.8915, 961.1915, 0.0000, 176, 196, 212
L 595.8915, 961.1915, 0.0000, 598.1702, 963.2308, 0.0000, 176, 196, 212
L 598.1702, 963.2308, 0.0000, 599.0043, 966.0165, 0.0000, 176, 196, 212
L 520.0837, 978.2736, 0.0000, 520.8026, 975.4879, 0.0000, 176, 196, 212
L 520.8026, 975.4879, 0.0000, 522.7665, 973.4486, 0.0000, 176, 196, 212
L 522.7665, 973.4486, 0.0000, 525.4493, 972.7022, 0.0000, 176, 196, 212
L 525.4493, 972.7022, 0.0000, 528.1321, 973.4486, 0.0000, 176, 196, 212
L 528.1321, 973.4486, 0.0000, 530.0960, 975.4879, 0.0000, 176, 196, 212
L 530.0960, 975.4879, 0.0000, 530.8148, 978.2736, 0.0000, 176, 196, 212
L 532.8590, 978.2736, 0.0000, 533.4344, 975.4879, 0.0000, 176, 196, 212
L 533.4344, 975.4879, 0.0000, 535.0064, 973.4486, 0.0000, 176, 196, 212
L 535.0064, 973.4486, 0.0000, 537.1539, 972.7022, 0.0000, 176, 196, 212
L 537.1539, 972.7022, 0.0000, 539.3013, 973.4486, 0.0000, 176, 196, 212
L 539.3013, 973.4486, 0.0000, 540.8734, 975.4879, 0.0000, 176, 196, 212
L 540.8734, 975.4879, 0.0000, 541.4488, 978.2736, 0.0000, 176, 196, 212
L 542.7355, 978.2736, 0.0000, 543.6491, 975.4879, 0.0000, 176, 196, 212
L 543.6491, 975.4879, 0.0000, 546.1451, 973.4486, 0.0000, 176, 196, 212
L 546.1451, 973.4486, 0.0000, 549.5547, 972.7022, 0.0000, 176, 196, 212
L 549.5547, 972.7022, 0.0000, 552.9643, 973.4486, 0.0000, 176, 196, 212
L 552.9643, 973.4486, 0.0000, 555.4603, 975.4879, 0.0000, 176, 196, 212
L 555.4603, 975.4879, 0.0000, 556.3739, 978.2736, 0.0000, 176, 196, 212
L 555.8228, 978.2736, 0.0000, 556.6353, 975.4879, 0.0000, 176, 196, 212
L 556.6353, 975.4879, 0.0000, 558.8550, 973.4486, 0.0000, 176, 196, 212
L 558.8550, 973.4486, 0.0000, 561.8872, 972.7022, 0.0000, 176, 196, 212
L 561.8872, 972.7022, 0.0000, 564.9194, 973.4486, 0.0000, 176, 196, 212
L 564.9194, 973.4486, 0.0000, 567.1392, 975.4879, 0.0000, 176, 196, 212
L 567.1392, 975.4879, 0.0000, 567.9517, 978.2736, 0.0000, 176, 196, 212
L 570.6790, 978.2736, 0.0000, 571.2125, 975.4879, 0.0000, 176, 196, 212
L 571.2125, 975.4879, 0.0000, 572.6701, 973.4486, 0.0000, 176, 196, 212
L 572.6701, 973.4486, 0.0000, 574.6612, 972.7022, 0.0000, 176, 196, 212
L 574.6612, 972.7022, 0.0000, 576.6524, 973.4486, 0.0000, 176, 196, 212
L 576.6524, 973.4486, 0.0000, 578.1100, 975.4879, 0.0000, 176, 196, 212
L 578.1100, 975.4879, 0.0000, 578.6435, 978.2736, 0.0000, 176, 196, 212
L 579.6413, 978.2736, 0.0000, 580.6513, 975.4879, 0.0000, 176, 196, 212
L 580.6513, 975.4879, 0.0000, 583.4107, 973.4486, 0.0000, 176, 196, 212
L 583.4107, 973.4486, 0.0000, 587.1801, 972.7022, 0.0000, 176, 196, 212
L 587.1801, 972.7022, 0.0000, 590.9496, 973.4486, 0.0000, 176, 196, 212
L 590.9496, 973.4486, 0.0000, 593.7090, 975.4879, 0.0000, 176, 196, 212
L 593.7090, 975.4879, 0.0000, 594.7190, 978.2736, 0.0000, 176, 196, 212
L 594.1133, 978.2736, 0.0000, 595.1078, 975.4879, 0.0000, 176, 196, 212
L 595.1078, 975.4879, 0.0000, 597.8249, 973.4486, 0.0000, 176, 196, 212
L 597.8249, 973.4486, 0.0000, 601.5364, 972.7022, 0.0000, 176, 196, 212
L 601.5364, 972.7022, 0.0000, 605.2480, 973.4486, 0.0000, 176, 196, 212
L 605.2480, 973.4486, 0.0000, 607.9651, 975.4879, 0.0000, 176, 196, 212
L 607.9651, 975.4879, 0.0000, 608.9596, 978.2736, 0.0000, 176, 196, 212
L 520.0837, 990.5307, 0.0000, 520.9913, 987.7450, 0.0000, 176, 196, 212
L 520.9913, 987.7450, 0.0000, 523.4707, 985.7057, 0.0000, 176, 196, 212
L 523.4707, 985.7057, 0.0000, 526.8577, 984.9593, 0.0000, 176, 196, 212
L 526.8577, 984.9593, 0.0000, 530.2447, 985.7057, 0.0000, 176, 196, 212
L 530.2447, 985.7057, 0.0000, 532.7241, 987.7450, 0.0000, 176, 196, 212
L 532.7241, 987.7450, 0.0000, 533.6316, 990.5307, 0.0000, 176, 196, 212
