P 1933.310, -1788.340, 0.0000, 205, 120, 45, 3, N
P 1933.310, -1582.340, 0.0000, 115, 110, 104, 1, S
P 2028.310, -1677.340, 0.0000, 115, 110, 104, 1, E
P 1838.310, -1677.340, 0.0000, 115, 110, 104, 1, W
L 366.6869, -1857.3400, 0.0000, 478.8591, -1857.3400, 0.0000, 45, 40, 38
L 478.8591, -1857.3400, 0.0000, 518.9206, -1808.7806, 0.0000, 45, 40, 38
L 518.9206, -1808.7806, 0.0000, 478.8591, -1748.0814, 0.0000, 45, 40, 38
L 478.8591, -1748.0814, 0.0000, 366.6869, -1748.0814, 0.0000, 45, 40, 38
L 422.7730, -1748.0814, 0.0000, 526.9329, -1614.5431, 0.0000, 45, 40, 38
L 726.7457, -1857.3400, 0.0000, 566.4998, -1857.3400, 0.0000, 45, 40, 38
L 566.4998, -1857.3400, 0.0000, 566.4998, -1614.5431, 0.0000, 45, 40, 38
L 566.4998, -1614.5431, 0.0000, 726.7457, -1614.5431, 0.0000, 45, 40, 38
L 566.4998, -1735.9416, 0.0000, 678.6719, -1735.9416, 0.0000, 45, 40, 38
L 926.5585, -1857.3400, 0.0000, 766.3126, -1857.3400, 0.0000, 45, 40, 38
L 766.3126, -1857.3400, 0.0000, 766.3126, -1614.5431, 0.0000, 45, 40, 38
L 766.3126, -1614.5431, 0.0000, 926.5585, -1614.5431, 0.0000, 45, 40, 38
L 766.3126, -1735.9416, 0.0000, 878.4848, -1735.9416, 0.0000, 45, 40, 38
L 966.1254, -1614.5431, 0.0000, 966.1254, -1857.3400, 0.0000, 45, 40, 38
L 966.1254, -1857.3400, 0.0000, 1078.2976, -1857.3400, 0.0000, 45, 40, 38
L 1078.2976, -1857.3400, 0.0000, 1118.3591, -1808.7806, 0.0000, 45, 40, 38
L 1118.3591, -1808.7806, 0.0000, 1078.2976, -1748.0814, 0.0000, 45, 40, 38
L 1078.2976, -1748.0814, 0.0000, 966.1254, -1748.0814, 0.0000, 45, 40, 38
L 1205.9998, -1614.5431, 0.0000, 1286.1227, -1614.5431, 0.0000, 45, 40, 38
L 1286.1227, -1614.5431, 0.0000, 1326.1842, -1687.3822, 0.0000, 45, 40, 38
L 1326.1842, -1687.3822, 0.0000, 1326.1842, -1784.5009, 0.0000, 45, 40, 38
L 1326.1842, -1784.5009, 0.0000, 1286.1227, -1857.3400, 0.0000, 45, 40, 38
L 1286.1227, -1857.3400, 0.0000, 1205.9998, -1857.3400, 0.0000, 45, 40, 38
L 1205.9998, -1857.3400, 0.0000, 1165.9383, -1784.5009, 0.0000, 45, 40, 38
L 1165.9383, -1784.5009, 0.0000, 1165.9383, -1687.3822, 0.0000, 45, 40, 38
L 1165.9383, -1687.3822, 0.0000, 1205.9998, -1614.5431, 0.0000, 45, 40, 38
L 1365.7511, -1614.5431, 0.0000, 1365.7511, -1857.3400, 0.0000, 45, 40, 38
L 1365.7511, -1857.3400, 0.0000, 1477.9233, -1857.3400, 0.0000, 45, 40, 38
L 1477.9233, -1857.3400, 0.0000, 1517.9848, -1808.7806, 0.0000, 45, 40, 38
L 1517.9848, -1808.7806, 0.0000, 1477.9233, -1748.0814, 0.0000, 45, 40, 38
L 1477.9233, -1748.0814, 0.0000, 1365.7511, -1748.0814, 0.0000, 45, 40, 38
L 1421.8372, -1748.0814, 0.0000, 1525.9971, -1614.5431, 0.0000, 45, 40, 38
L 1565.5640, -1857.3400, 0.0000, 1725.8099, -1857.3400, 0.0000, 45, 40, 38
L 1645.6869, -1857.3400, 0.0000, 1645.6869, -1614.5431, 0.0000, 45, 40, 38
L 74.4000, -680.0000, 0.0000, 80.6400, -812.6000, 0.0000, 176, 150, 104
L 80.6400, -812.6000, 0.0000, 99.3600, -812.6000, 0.0000, 176, 150, 104
L 99.3600, -812.6000, 0.0000, 105.6000, -680.0000, 0.0000, 176, 150, 104
L 105.6000, -680.0000, 0.0000, 74.4000, -680.0000, 0.0000, 176, 150, 104
L 80.3464, -806.3600, 0.0000, 99.6536, -806.3600, 0.0000, 176, 150, 104
L 79.7591, -793.8800, 0.0000, 100.2409, -793.8800, 0.0000, 176, 150, 104
L 79.1718, -781.4000, 0.0000, 100.8282, -781.4000, 0.0000, 176, 150, 104
L 78.5845, -768.9200, 0.0000, 101.4155, -768.9200, 0.0000, 176, 150, 104
L 77.9972, -756.4400, 0.0000, 102.0028, -756.4400, 0.0000, 176, 150, 104
L 77.4099, -743.9600, 0.0000, 102.5901, -743.9600, 0.0000, 176, 150, 104
L 76.8226, -731.4800, 0.0000, 103.1774, -731.4800, 0.0000, 176, 150, 104
L 76.2353, -719.0000, 0.0000, 103.7647, -719.0000, 0.0000, 176, 150, 104
L 75.6480, -706.5200, 0.0000, 104.3520, -706.5200, 0.0000, 176, 150, 104
L 75.0607, -694.0400, 0.0000, 104.9393, -694.0400, 0.0000, 176, 150, 104
L 74.4734, -681.5600, 0.0000, 105.5266, -681.5600, 0.0000, 176, 150, 104
L 102.4800, -687.8000, 0.0000, 97.8000, -811.0400, 0.0000, 140, 116, 78
L 68.1600, -812.6000, 0.0000, 111.8400, -812.6000, 0.0000, 140, 116, 78
L 71.2800, -820.4000, 0.0000, 108.7200, -820.4000, 0.0000, 140, 116, 78
L 68.1600, -812.6000, 0.0000, 71.2800, -820.4000, 0.0000, 140, 116, 78
L 111.8400, -812.6000, 0.0000, 108.7200, -820.4000, 0.0000, 140, 116, 78
L 72.8400, -820.4000, 0.0000, 77.5200, -843.8000, 0.0000, 140, 116, 78
L 77.5200, -843.8000, 0.0000, 90.0000, -859.4000, 0.0000, 140, 116, 78
L 90.0000, -859.4000, 0.0000, 102.4800, -843.8000, 0.0000, 140, 116, 78
L 102.4800, -843.8000, 0.0000, 107.1600, -820.4000, 0.0000, 140, 116, 78
L 86.8800, -855.5000, 0.0000, 93.1200, -855.5000, 0.0000, 140, 116, 78
L 80.6400, -847.7000, 0.0000, 99.3600, -847.7000, 0.0000, 140, 116, 78
L 76.7400, -839.9000, 0.0000, 103.2600, -839.9000, 0.0000, 140, 116, 78
L 75.1800, -832.1000, 0.0000, 104.8200, -832.1000, 0.0000, 140, 116, 78
L 73.6200, -824.3000, 0.0000, 106.3800, -824.3000, 0.0000, 140, 116, 78
L 90.0000, -859.4000, 0.0000, 90.0000, -873.4400, 0.0000, 130, 82, 12
L 86.1000, -867.2000, 0.0000, 93.9000, -867.2000, 0.0000, 130, 82, 12
L 182.2000, -670.0000, 0.0000, 297.8000, -670.0000, 0.0000, 176, 150, 104
L 297.8000, -670.0000, 0.0000, 297.8000, -693.8000, 0.0000, 176, 150, 104
L 297.8000, -693.8000, 0.0000, 182.2000, -693.8000, 0.0000, 176, 150, 104
L 182.2000, -693.8000, 0.0000, 182.2000, -670.0000, 0.0000, 176, 150, 104
L 182.2000, -689.7200, 0.0000, 297.8000, -689.7200, 0.0000, 176, 150, 104
L 182.2000, -681.5600, 0.0000, 297.8000, -681.5600, 0.0000, 176, 150, 104
L 182.2000, -673.4000, 0.0000, 297.8000, -673.4000, 0.0000, 176, 150, 104
L 185.6000, -693.8000, 0.0000, 187.4536, -706.4718, 0.0000, 140, 116, 78
L 187.4536, -706.4718, 0.0000, 192.8882, -718.2800, 0.0000, 140, 116, 78
L 192.8882, -718.2800, 0.0000, 201.5334, -728.4199, 0.0000, 140, 116, 78
L 201.5334, -728.4199, 0.0000, 212.8000, -736.2006, 0.0000, 140, 116, 78
L 212.8000, -736.2006, 0.0000, 225.9202, -741.0917, 0.0000, 140, 116, 78
L 225.9202, -741.0917, 0.0000, 240.0000, -742.7600, 0.0000, 140, 116, 78
L 240.0000, -742.7600, 0.0000, 254.0798, -741.0917, 0.0000, 140, 116, 78
L 254.0798, -741.0917, 0.0000, 267.2000, -736.2006, 0.0000, 140, 116, 78
L 267.2000, -736.2006, 0.0000, 278.4666, -728.4199, 0.0000, 140, 116, 78
L 278.4666, -728.4199, 0.0000, 287.1118, -718.2800, 0.0000, 140, 116, 78
L 287.1118, -718.2800, 0.0000, 292.5464, -706.4718, 0.0000, 140, 116, 78
L 292.5464, -706.4718, 0.0000, 294.4000, -693.8000, 0.0000, 140, 116, 78
L 209.4000, -693.8000, 0.0000, 232.3500, -741.4000, 0.0000, 140, 116, 78
L 240.0000, -693.8000, 0.0000, 240.0000, -741.4000, 0.0000, 140, 116, 78
L 270.6000, -693.8000, 0.0000, 247.6500, -741.4000, 0.0000, 140, 116, 78
L 251.5904, -735.9600, 0.0000, 262.5371, -735.9600, 0.0000, 140, 116, 78
L 253.0113, -729.1600, 0.0000, 270.6453, -729.1600, 0.0000, 140, 116, 78
L 254.4322, -722.3600, 0.0000, 274.9520, -722.3600, 0.0000, 140, 116, 78
L 255.8531, -715.5600, 0.0000, 279.2587, -715.5600, 0.0000, 140, 116, 78
L 257.2740, -708.7600, 0.0000, 283.5653, -708.7600, 0.0000, 140, 116, 78
L 258.6949, -701.9600, 0.0000, 287.8720, -701.9600, 0.0000, 140, 116, 78
L 260.1158, -695.1600, 0.0000, 292.1787, -695.1600, 0.0000, 140, 116, 78
L 240.0000, -742.7600, 0.0000, 240.0000, -752.9600, 0.0000, 130, 82, 12
L -622.9000, -1180.0000, 0.0000, -497.1000, -1180.0000, 0.0000, 176, 150, 104
L -497.1000, -1180.0000, 0.0000, -497.1000, -1205.9000, 0.0000, 176, 150, 104
L -497.1000, -1205.9000, 0.0000, -622.9000, -1205.9000, 0.0000, 176, 150, 104
L -622.9000, -1205.9000, 0.0000, -622.9000, -1180.0000, 0.0000, 176, 150, 104
L -622.9000, -1201.4600, 0.0000, -497.1000, -1201.4600, 0.0000, 176, 150, 104
L -622.9000, -1192.5800, 0.0000, -497.1000, -1192.5800, 0.0000, 176, 150, 104
L -622.9000, -1183.7000, 0.0000, -497.1000, -1183.7000, 0.0000, 176, 150, 104
L -619.2000, -1205.9000, 0.0000, -617.1828, -1219.6899, 0.0000, 140, 116, 78
L -617.1828, -1219.6899, 0.0000, -611.2687, -1232.5400, 0.0000, 140, 116, 78
L -611.2687, -1232.5400, 0.0000, -601.8607, -1243.5746, 0.0000, 140, 116, 78
L -601.8607, -1243.5746, 0.0000, -589.6000, -1252.0418, 0.0000, 140, 116, 78
L -589.6000, -1252.0418, 0.0000, -575.3221, -1257.3645, 0.0000, 140, 116, 78
L -575.3221, -1257.3645, 0.0000, -560.0000, -1259.1800, 0.0000, 140, 116, 78
L -560.0000, -1259.1800, 0.0000, -544.6779, -1257.3645, 0.0000, 140, 116, 78
L -544.6779, -1257.3645, 0.0000, -530.4000, -1252.0418, 0.0000, 140, 116, 78
L -530.4000, -1252.0418, 0.0000, -518.1393, -1243.5746, 0.0000, 140, 116, 78
L -518.1393, -1243.5746, 0.0000, -508.7313, -1232.5400, 0.0000, 140, 116, 78
L -508.7313, -1232.5400, 0.0000, -502.8172, -1219.6899, 0.0000, 140, 116, 78
L -502.8172, -1219.6899, 0.0000, -500.8000, -1205.9000, 0.0000, 140, 116, 78
L -593.3000, -1205.9000, 0.0000, -568.3250, -1257.7000, 0.0000, 140, 116, 78
L -560.0000, -1205.9000, 0.0000, -560.0000, -1257.7000, 0.0000, 140, 116, 78
L -526.7000, -1205.9000, 0.0000, -551.6750, -1257.7000, 0.0000, 140, 116, 78
L -547.3869, -1251.7800, 0.0000, -535.4743, -1251.7800, 0.0000, 140, 116, 78
L -545.8406, -1244.3800, 0.0000, -526.6507, -1244.3800, 0.0000, 140, 116, 78
L -544.2943, -1236.9800, 0.0000, -521.9640, -1236.9800, 0.0000, 140, 116, 78
L -542.7481, -1229.5800, 0.0000, -517.2773, -1229.5800, 0.0000, 140, 116, 78
L -541.2018, -1222.1800, 0.0000, -512.5907, -1222.1800, 0.0000, 140, 116, 78
L -539.6555, -1214.7800, 0.0000, -507.9040, -1214.7800, 0.0000, 140, 116, 78
L -538.1093, -1207.3800, 0.0000, -503.2173, -1207.3800, 0.0000, 140, 116, 78
L -560.0000, -1259.1800, 0.0000, -560.0000, -1270.2800, 0.0000, 130, 82, 12
L -436.4000, -1190.0000, 0.0000, -429.8400, -1329.4000, 0.0000, 176, 150, 104
L -429.8400, -1329.4000, 0.0000, -410.1600, -1329.4000, 0.0000, 176, 150, 104
L -410.1600, -1329.4000, 0.0000, -403.6000, -1190.0000, 0.0000, 176, 150, 104
L -403.6000, -1190.0000, 0.0000, -436.4000, -1190.0000, 0.0000, 176, 150, 104
L -430.1487, -1322.8400, 0.0000, -409.8513, -1322.8400, 0.0000, 176, 150, 104
L -430.7661, -1309.7200, 0.0000, -409.2339, -1309.7200, 0.0000, 176, 150, 104
L -431.3835, -1296.6000, 0.0000, -408.6165, -1296.6000, 0.0000, 176, 150, 104
L -432.0009, -1283.4800, 0.0000, -407.9991, -1283.4800, 0.0000, 176, 150, 104
L -432.6184, -1270.3600, 0.0000, -407.3816, -1270.3600, 0.0000, 176, 150, 104
L -433.2358, -1257.2400, 0.0000, -406.7642, -1257.2400, 0.0000, 176, 150, 104
L -433.8532, -1244.1200, 0.0000, -406.1468, -1244.1200, 0.0000, 176, 150, 104
L -434.4706, -1231.0000, 0.0000, -405.5294, -1231.0000, 0.0000, 176, 150, 104
L -435.0880, -1217.8800, 0.0000, -404.9120, -1217.8800, 0.0000, 176, 150, 104
L -435.7054, -1204.7600, 0.0000, -404.2946, -1204.7600, 0.0000, 176, 150, 104
L -436.3228, -1191.6400, 0.0000, -403.6772, -1191.6400, 0.0000, 176, 150, 104
L -406.8800, -1198.2000, 0.0000, -411.8000, -1327.7600, 0.0000, 140, 116, 78
L -442.9600, -1329.4000, 0.0000, -397.0400, -1329.4000, 0.0000, 140, 116, 78
L -439.6800, -1337.6000, 0.0000, -400.3200, -1337.6000, 0.0000, 140, 116, 78
L -442.9600, -1329.4000, 0.0000, -439.6800, -1337.6000, 0.0000, 140, 116, 78
L -397.0400, -1329.4000, 0.0000, -400.3200, -1337.6000, 0.0000, 140, 116, 78
L -438.0400, -1337.6000, 0.0000, -433.1200, -1362.2000, 0.0000, 140, 116, 78
L -433.1200, -1362.2000, 0.0000, -420.0000, -1378.6000, 0.0000, 140, 116, 78
L -420.0000, -1378.6000, 0.0000, -406.8800, -1362.2000, 0.0000, 140, 116, 78
L -406.8800, -1362.2000, 0.0000, -401.9600, -1337.6000, 0.0000, 140, 116, 78
L -423.2800, -1374.5000, 0.0000, -416.7200, -1374.5000, 0.0000, 140, 116, 78
L -429.8400, -1366.3000, 0.0000, -410.1600, -1366.3000, 0.0000, 140, 116, 78
L -433.9400, -1358.1000, 0.0000, -406.0600, -1358.1000, 0.0000, 140, 116, 78
L -435.5800, -1349.9000, 0.0000, -404.4200, -1349.9000, 0.0000, 140, 116, 78
L -437.2200, -1341.7000, 0.0000, -402.7800, -1341.7000, 0.0000, 140, 116, 78
L -420.0000, -1378.6000, 0.0000, -420.0000, -1393.3600, 0.0000, 130, 82, 12
L -424.1000, -1386.8000, 0.0000, -415.9000, -1386.8000, 0.0000, 130, 82, 12
L -280.3285, -1237.2608, 0.0000, -274.1071, -1237.2608, 0.0000, 96, 78, 54
L -281.0897, -1234.0224, 0.0000, -274.7133, -1234.0224, 0.0000, 96, 78, 54
L -281.8508, -1230.7840, 0.0000, -275.3196, -1230.7840, 0.0000, 96, 78, 54
L -282.7474, -1227.5456, 0.0000, -276.0613, -1227.5456, 0.0000, 96, 78, 54
L -283.6586, -1224.3072, 0.0000, -276.8177, -1224.3072, 0.0000, 96, 78, 54
L -284.4693, -1221.0688, 0.0000, -277.4735, -1221.0688, 0.0000, 96, 78, 54
L -285.0512, -1217.8304, 0.0000, -277.9005, -1217.8304, 0.0000, 96, 78, 54
L -285.6331, -1214.5920, 0.0000, -278.3275, -1214.5920, 0.0000, 96, 78, 54
L -286.3735, -1211.3536, 0.0000, -278.9130, -1211.3536, 0.0000, 96, 78, 54
L -287.1795, -1208.1152, 0.0000, -279.5641, -1208.1152, 0.0000, 96, 78, 54
L -287.9289, -1204.8768, 0.0000, -280.1587, -1204.8768, 0.0000, 96, 78, 54
L -288.2227, -1201.6384, 0.0000, -280.2976, -1201.6384, 0.0000, 96, 78, 54
L -288.5166, -1198.4000, 0.0000, -280.4366, -1198.4000, 0.0000, 96, 78, 54
L -288.7519, -1195.1616, 0.0000, -280.5170, -1195.1616, 0.0000, 96, 78, 54
L -288.9315, -1191.9232, 0.0000, -280.5418, -1191.9232, 0.0000, 96, 78, 54
L -289.1112, -1188.6848, 0.0000, -280.5666, -1188.6848, 0.0000, 96, 78, 54
L -289.1290, -1185.4464, 0.0000, -280.4295, -1185.4464, 0.0000, 96, 78, 54
L -289.1319, -1182.2080, 0.0000, -280.2775, -1182.2080, 0.0000, 96, 78, 54
L -289.1338, -1180.0000, 0.0000, -289.1264, -1188.4114, 0.0000, 70, 56, 38
L -280.1738, -1180.0000, 0.0000, -280.5687, -1188.4114, 0.0000, 96, 78, 54
L -289.1264, -1188.4114, 0.0000, -288.6597, -1196.8229, 0.0000, 70, 56, 38
L -280.5687, -1188.4114, 0.0000, -280.5043, -1196.8229, 0.0000, 96, 78, 54
L -288.6597, -1196.8229, 0.0000, -287.8965, -1205.2343, 0.0000, 70, 56, 38
L -280.5043, -1196.8229, 0.0000, -280.1433, -1205.2343, 0.0000, 96, 78, 54
L -287.8965, -1205.2343, 0.0000, -285.8031, -1213.6457, 0.0000, 70, 56, 38
L -280.1433, -1205.2343, 0.0000, -278.4522, -1213.6457, 0.0000, 96, 78, 54
L -285.8031, -1213.6457, 0.0000, -284.2917, -1222.0571, 0.0000, 70, 56, 38
L -278.4522, -1213.6457, 0.0000, -277.3432, -1222.0571, 0.0000, 96, 78, 54
L -284.2917, -1222.0571, 0.0000, -281.9250, -1230.4686, 0.0000, 70, 56, 38
L -277.3432, -1222.0571, 0.0000, -275.3787, -1230.4686, 0.0000, 96, 78, 54
L -281.9250, -1230.4686, 0.0000, -279.9479, -1238.8800, 0.0000, 70, 56, 38
L -275.3787, -1230.4686, 0.0000, -273.8039, -1238.8800, 0.0000, 96, 78, 54
L -289.1264, -1188.4114, 0.0000, -285.2754, -1187.2338, 0.0000, 70, 56, 38
L -287.8965, -1205.2343, 0.0000, -284.4075, -1204.0567, 0.0000, 70, 56, 38
L -284.2917, -1222.0571, 0.0000, -281.1649, -1220.8795, 0.0000, 70, 56, 38
L -288.7385, -1189.8133, 0.0000, -280.8025, -1189.8133, 0.0000, 70, 56, 38
L -288.0502, -1199.6267, 0.0000, -280.1142, -1199.6267, 0.0000, 70, 56, 38
L -286.9029, -1209.4400, 0.0000, -278.9669, -1209.4400, 0.0000, 70, 56, 38
L -285.2967, -1219.2533, 0.0000, -277.3607, -1219.2533, 0.0000, 70, 56, 38
L -283.2316, -1229.0667, 0.0000, -275.2956, -1229.0667, 0.0000, 70, 56, 38
L -298.7096, -1247.9271, 0.0000, -280.8248, -1247.9271, 0.0000, 68, 112, 56
L -305.4363, -1245.3671, 0.0000, -276.7395, -1245.3671, 0.0000, 68, 112, 56
L -310.0343, -1242.8071, 0.0000, -276.7395, -1242.8071, 0.0000, 68, 112, 56
L -313.6331, -1240.2471, 0.0000, -307.8857, -1240.2471, 0.0000, 68, 112, 56
L -295.2831, -1240.2471, 0.0000, -276.7395, -1240.2471, 0.0000, 68, 112, 56
L -287.5131, -1237.6871, 0.0000, -276.7395, -1237.6871, 0.0000, 68, 112, 56
L -282.5574, -1235.1271, 0.0000, -276.7395, -1235.1271, 0.0000, 68, 112, 56
L -278.6794, -1232.5671, 0.0000, -276.7395, -1232.5671, 0.0000, 68, 112, 56
L -276.7395, -1238.8800, 0.0000, -281.3512, -1241.2766, 0.0000, 68, 112, 56
L -281.3512, -1241.2766, 0.0000, -285.9629, -1243.0122, 0.0000, 68, 112, 56
L -285.9629, -1243.0122, 0.0000, -290.5746, -1244.0871, 0.0000, 68, 112, 56
L -290.5746, -1244.0871, 0.0000, -295.1863, -1244.5010, 0.0000, 68, 112, 56
L -295.1863, -1244.5010, 0.0000, -299.7980, -1244.2541, 0.0000, 68, 112, 56
L -299.7980, -1244.2541, 0.0000, -304.4097, -1243.3462, 0.0000, 68, 112, 56
L -304.4097, -1243.3462, 0.0000, -309.0214, -1241.7776, 0.0000, 68, 112, 56
L -309.0214, -1241.7776, 0.0000, -313.6331, -1239.5480, 0.0000, 68, 112, 56
L -295.7523, -1253.0479, 0.0000, -285.0358, -1253.0479, 0.0000, 96, 140, 84
L -299.8590, -1250.4879, 0.0000, -280.8786, -1250.4879, 0.0000, 96, 140, 84
L -302.6689, -1247.9279, 0.0000, -278.0974, -1247.9279, 0.0000, 96, 140, 84
L -289.1646, -1245.3679, 0.0000, -276.7395, -1245.3679, 0.0000, 96, 140, 84
L -285.8212, -1242.8079, 0.0000, -276.7395, -1242.8079, 0.0000, 96, 140, 84
L -283.2254, -1240.2479, 0.0000, -276.7395, -1240.2479, 0.0000, 96, 140, 84
L -281.1895, -1237.6879, 0.0000, -276.7395, -1237.6879, 0.0000, 96, 140, 84
L -279.3043, -1235.1279, 0.0000, -276.7395, -1235.1279, 0.0000, 96, 140, 84
L -277.6327, -1232.5679, 0.0000, -276.7395, -1232.5679, 0.0000, 96, 140, 84
L -276.7395, -1238.8800, 0.0000, -279.9962, -1243.0141, 0.0000, 68, 112, 56
L -279.9962, -1243.0141, 0.0000, -283.2529, -1246.2557, 0.0000, 68, 112, 56
L -283.2529, -1246.2557, 0.0000, -286.5095, -1248.6047, 0.0000, 68, 112, 56
L -286.5095, -1248.6047, 0.0000, -289.7662, -1250.0612, 0.0000, 68, 112, 56
L -289.7662, -1250.0612, 0.0000, -293.0229, -1250.6251, 0.0000, 68, 112, 56
L -293.0229, -1250.6251, 0.0000, -296.2795, -1250.2965, 0.0000, 68, 112, 56
L -296.2795, -1250.2965, 0.0000, -299.5362, -1249.0754, 0.0000, 68, 112, 56
L -299.5362, -1249.0754, 0.0000, -302.7929, -1246.9616, 0.0000, 68, 112, 56
L -284.0425, -1256.3453, 0.0000, -280.3347, -1256.3453, 0.0000, 68, 112, 56
L -285.3976, -1253.7853, 0.0000, -278.9878, -1253.7853, 0.0000, 68, 112, 56
L -286.1238, -1251.2253, 0.0000, -285.1980, -1251.2253, 0.0000, 68, 112, 56
L -283.1930, -1251.2253, 0.0000, -278.0598, -1251.2253, 0.0000, 68, 112, 56
L -281.3266, -1248.6653, 0.0000, -277.3194, -1248.6653, 0.0000, 68, 112, 56
L -280.2899, -1246.1053, 0.0000, -276.7395, -1246.1053, 0.0000, 68, 112, 56
L -279.5156, -1243.5453, 0.0000, -276.7395, -1243.5453, 0.0000, 68, 112, 56
L -278.8191, -1240.9853, 0.0000, -276.7395, -1240.9853, 0.0000, 68, 112, 56
L -278.2115, -1238.4253, 0.0000, -276.7395, -1238.4253, 0.0000, 68, 112, 56
L -277.6569, -1235.8653, 0.0000, -276.7395, -1235.8653, 0.0000, 68, 112, 56
L -276.7395, -1238.8800, 0.0000, -277.9126, -1243.9923, 0.0000, 68, 112, 56
L -277.9126, -1243.9923, 0.0000, -279.0856, -1248.0817, 0.0000, 68, 112, 56
L -279.0856, -1248.0817, 0.0000, -280.2586, -1251.1481, 0.0000, 68, 112, 56
L -280.2586, -1251.1481, 0.0000, -281.4317, -1253.1915, 0.0000, 68, 112, 56
L -281.4317, -1253.1915, 0.0000, -282.6047, -1254.2119, 0.0000, 68, 112, 56
L -282.6047, -1254.2119, 0.0000, -283.7778, -1254.2094, 0.0000, 68, 112, 56
L -283.7778, -1254.2094, 0.0000, -284.9508, -1253.1838, 0.0000, 68, 112, 56
L -284.9508, -1253.1838, 0.0000, -286.1238, -1251.1353, 0.0000, 68, 112, 56
L -273.1444, -1256.3453, 0.0000, -269.4365, -1256.3453, 0.0000, 96, 140, 84
L -274.4913, -1253.7853, 0.0000, -268.0815, -1253.7853, 0.0000, 96, 140, 84
L -275.4192, -1251.2253, 0.0000, -270.2861, -1251.2253, 0.0000, 96, 140, 84
L -268.2810, -1251.2253, 0.0000, -267.3553, -1251.2253, 0.0000, 96, 140, 84
L -276.1597, -1248.6653, 0.0000, -272.1525, -1248.6653, 0.0000, 96, 140, 84
L -276.7395, -1246.1053, 0.0000, -273.1892, -1246.1053, 0.0000, 96, 140, 84
L -276.7395, -1243.5453, 0.0000, -273.9635, -1243.5453, 0.0000, 96, 140, 84
L -276.7395, -1240.9853, 0.0000, -274.6600, -1240.9853, 0.0000, 96, 140, 84
L -276.7395, -1238.4253, 0.0000, -275.2676, -1238.4253, 0.0000, 96, 140, 84
L -276.7395, -1235.8653, 0.0000, -275.8222, -1235.8653, 0.0000, 96, 140, 84
L -276.7395, -1238.8800, 0.0000, -275.5665, -1243.9923, 0.0000, 68, 112, 56
L -275.5665, -1243.9923, 0.0000, -274.3935, -1248.0817, 0.0000, 68, 112, 56
L -274.3935, -1248.0817, 0.0000, -273.2204, -1251.1481, 0.0000, 68, 112, 56
L -273.2204, -1251.1481, 0.0000, -272.0474, -1253.1915, 0.0000, 68, 112, 56
L -272.0474, -1253.1915, 0.0000, -270.8744, -1254.2119, 0.0000, 68, 112, 56
L -270.8744, -1254.2119, 0.0000, -269.7013, -1254.2094, 0.0000, 68, 112, 56
L -269.7013, -1254.2094, 0.0000, -268.5283, -1253.1838, 0.0000, 68, 112, 56
L -268.5283, -1253.1838, 0.0000, -267.3553, -1251.1353, 0.0000, 68, 112, 56
L -268.4433, -1253.0479, 0.0000, -257.7268, -1253.0479, 0.0000, 68, 112, 56
L -272.6005, -1250.4879, 0.0000, -253.6200, -1250.4879, 0.0000, 68, 112, 56
L -275.3817, -1247.9279, 0.0000, -250.8102, -1247.9279, 0.0000, 68, 112, 56
L -276.7395, -1245.3679, 0.0000, -264.3145, -1245.3679, 0.0000, 68, 112, 56
L -276.7395, -1242.8079, 0.0000, -267.6579, -1242.8079, 0.0000, 68, 112, 56
L -276.7395, -1240.2479, 0.0000, -270.2536, -1240.2479, 0.0000, 68, 112, 56
L -276.7395, -1237.6879, 0.0000, -272.2896, -1237.6879, 0.0000, 68, 112, 56
L -276.7395, -1235.1279, 0.0000, -274.1748, -1235.1279, 0.0000, 68, 112, 56
L -276.7395, -1232.5679, 0.0000, -275.8464, -1232.5679, 0.0000, 68, 112, 56
L -276.7395, -1238.8800, 0.0000, -273.4829, -1243.0141, 0.0000, 68, 112, 56
L -273.4829, -1243.0141, 0.0000, -270.2262, -1246.2557, 0.0000, 68, 112, 56
L -270.2262, -1246.2557, 0.0000, -266.9695, -1248.6047, 0.0000, 68, 112, 56
L -266.9695, -1248.6047, 0.0000, -263.7129, -1250.0612, 0.0000, 68, 112, 56
L -263.7129, -1250.0612, 0.0000, -260.4562, -1250.6251, 0.0000, 68, 112, 56
L -260.4562, -1250.6251, 0.0000, -257.1996, -1250.2965, 0.0000, 68, 112, 56
L -257.1996, -1250.2965, 0.0000, -253.9429, -1249.0754, 0.0000, 68, 112, 56
L -253.9429, -1249.0754, 0.0000, -250.6862, -1246.9616, 0.0000, 68, 112, 56
L -272.6543, -1247.9271, 0.0000, -254.7695, -1247.9271, 0.0000, 96, 140, 84
L -276.7395, -1245.3671, 0.0000, -248.0428, -1245.3671, 0.0000, 96, 140, 84
L -276.7395, -1242.8071, 0.0000, -243.4447, -1242.8071, 0.0000, 96, 140, 84
L -276.7395, -1240.2471, 0.0000, -258.1960, -1240.2471, 0.0000, 96, 140, 84
L -245.5934, -1240.2471, 0.0000, -239.8460, -1240.2471, 0.0000, 96, 140, 84
L -276.7395, -1237.6871, 0.0000, -265.9659, -1237.6871, 0.0000, 96, 140, 84
L -276.7395, -1235.1271, 0.0000, -270.9217, -1235.1271, 0.0000, 96, 140, 84
L -276.7395, -1232.5671, 0.0000, -274.7997, -1232.5671, 0.0000, 96, 140, 84
