P -1722.2200, -6053.5900, 0.0000, 90, 110, 66, 3, N
P -1722.2200, -5413.5900, 0.0000, 96, 110, 70, 1, S
P -1402.2200, -5733.5900, 0.0000, 96, 110, 70, 1, E
P -2042.2200, -5733.5900, 0.0000, 96, 110, 70, 1, W
L 1975.6629, -2744.4978, 0.0000, 1974.3209, -2740.2984, 0.0000, 50, 76, 50
L 1974.3209, -2740.2984, 0.0000, 1973.3048, -2735.0240, 0.0000, 50, 76, 50
L 1973.3048, -2735.0240, 0.0000, 1967.7069, -2733.5265, 0.0000, 50, 76, 50
L 1967.7069, -2733.5265, 0.0000, 1962.4331, -2733.2971, 0.0000, 50, 76, 50
L 1962.4331, -2733.2971, 0.0000, 1957.7355, -2730.1098, 0.0000, 50, 76, 50
L 1957.7355, -2730.1098, 0.0000, 1952.1990, -2730.5418, 0.0000, 50, 76, 50
L 1952.1990, -2730.5418, 0.0000, 1948.6031, -2734.8053, 0.0000, 50, 76, 50
L 1948.6031, -2734.8053, 0.0000, 1943.8441, -2736.5005, 0.0000, 50, 76, 50
L 1943.8441, -2736.5005, 0.0000, 1938.6332, -2739.0197, 0.0000, 50, 76, 50
L 1938.6332, -2739.0197, 0.0000, 1938.9692, -2744.2999, 0.0000, 50, 76, 50
L 1938.9692, -2744.2999, 0.0000, 1939.3583, -2748.7250, 0.0000, 50, 76, 50
L 1939.3583, -2748.7250, 0.0000, 1936.9194, -2753.6333, 0.0000, 50, 76, 50
L 1936.9194, -2753.6333, 0.0000, 1939.5845, -2757.9469, 0.0000, 50, 76, 50
L 1939.5845, -2757.9469, 0.0000, 1944.9426, -2759.9827, 0.0000, 50, 76, 50
L 1944.9426, -2759.9827, 0.0000, 1947.6518, -2764.0946, 0.0000, 50, 76, 50
L 1947.6518, -2764.0946, 0.0000, 1952.0518, -2767.3914, 0.0000, 50, 76, 50
L 1952.0518, -2767.3914, 0.0000, 1957.7355, -2765.4068, 0.0000, 50, 76, 50
L 1957.7355, -2765.4068, 0.0000, 1962.5802, -2764.6361, 0.0000, 50, 76, 50
L 1962.5802, -2764.6361, 0.0000, 1968.6582, -2765.3734, 0.0000, 50, 76, 50
L 1968.6582, -2765.3734, 0.0000, 1972.2063, -2761.4593, 0.0000, 50, 76, 50
L 1972.2063, -2761.4593, 0.0000, 1973.3696, -2756.6682, 0.0000, 50, 76, 50
L 1973.3696, -2756.6682, 0.0000, 1977.7127, -2753.4355, 0.0000, 50, 76, 50
L 1977.7127, -2753.4355, 0.0000, 1979.4685, -2748.7250, 0.0000, 50, 76, 50
L 1957.7355, -2732.2798, 0.0000, 1957.7355, -2718.0524, 0.0000, 56, 48, 40
L 466.5644, -2292.3585, 0.0000, 463.5564, -2287.4554, 0.0000, 50, 76, 50
L 463.5564, -2287.4554, 0.0000, 464.4412, -2281.3442, 0.0000, 50, 76, 50
L 464.4412, -2281.3442, 0.0000, 460.7884, -2276.4956, 0.0000, 50, 76, 50
L 460.7884, -2276.4956, 0.0000, 453.6371, -2275.7831, 0.0000, 50, 76, 50
L 453.6371, -2275.7831, 0.0000, 448.7739, -2272.6153, 0.0000, 50, 76, 50
L 448.7739, -2272.6153, 0.0000, 442.7624, -2269.2978, 0.0000, 50, 76, 50
L 442.7624, -2269.2978, 0.0000, 436.7613, -2272.6499, 0.0000, 50, 76, 50
L 436.7613, -2272.6499, 0.0000, 431.8770, -2275.7671, 0.0000, 50, 76, 50
L 431.8770, -2275.7671, 0.0000, 424.7152, -2276.4770, 0.0000, 50, 76, 50
L 424.7152, -2276.4770, 0.0000, 421.1152, -2281.3603, 0.0000, 50, 76, 50
L 421.1152, -2281.3603, 0.0000, 421.9789, -2287.4579, 0.0000, 50, 76, 50
L 421.9789, -2287.4579, 0.0000, 418.9181, -2292.3585, 0.0000, 50, 76, 50
L 418.9181, -2292.3585, 0.0000, 417.5336, -2298.3073, 0.0000, 50, 76, 50
L 417.5336, -2298.3073, 0.0000, 423.1782, -2302.3086, 0.0000, 50, 76, 50
L 423.1782, -2302.3086, 0.0000, 427.0974, -2306.1437, 0.0000, 50, 76, 50
L 427.0974, -2306.1437, 0.0000, 429.8140, -2312.0945, 0.0000, 50, 76, 50
L 429.8140, -2312.0945, 0.0000, 436.4422, -2313.1153, 0.0000, 50, 76, 50
L 436.4422, -2313.1153, 0.0000, 442.7624, -2311.2265, 0.0000, 50, 76, 50
L 442.7624, -2311.2265, 0.0000, 449.0931, -2313.1500, 0.0000, 50, 76, 50
L 449.0931, -2313.1500, 0.0000, 455.7002, -2312.0784, 0.0000, 50, 76, 50
L 455.7002, -2312.0784, 0.0000, 458.4062, -2306.1251, 0.0000, 50, 76, 50
L 458.4062, -2306.1251, 0.0000, 462.3781, -2302.3247, 0.0000, 50, 76, 50
L 462.3781, -2302.3247, 0.0000, 468.0017, -2298.3098, 0.0000, 50, 76, 50
L 468.0017, -2298.3098, 0.0000, 466.5644, -2292.3585, 0.0000, 50, 76, 50
L 442.7624, -2272.8235, 0.0000, 442.7624, -2255.9231, 0.0000, 56, 48, 40
L 795.6025, -151.6279, 0.0000, 795.6025, -162.5912, 0.0000, 56, 48, 40
L 775.0463, -160.5355, 0.0000, 795.6025, -176.8092, 0.0000, 46, 72, 48
L 795.6025, -176.8092, 0.0000, 816.1587, -160.5355, 0.0000, 46, 72, 48
L 775.0463, -160.5355, 0.0000, 816.1587, -160.5355, 0.0000, 46, 72, 48
L 778.2325, -174.2397, 0.0000, 795.6025, -190.5133, 0.0000, 46, 72, 48
L 795.6025, -190.5133, 0.0000, 812.9725, -174.2397, 0.0000, 46, 72, 48
L 778.2325, -174.2397, 0.0000, 812.9725, -174.2397, 0.0000, 46, 72, 48
L 781.4187, -187.9438, 0.0000, 795.6025, -204.2175, 0.0000, 46, 72, 48
L 795.6025, -204.2175, 0.0000, 809.7863, -187.9438, 0.0000, 46, 72, 48
L 781.4187, -187.9438, 0.0000, 809.7863, -187.9438, 0.0000, 46, 72, 48
L 784.6049, -201.6480, 0.0000, 795.6025, -217.9216, 0.0000, 46, 72, 48
L 795.6025, -217.9216, 0.0000, 806.6001, -201.6480, 0.0000, 46, 72, 48
L 784.6049, -201.6480, 0.0000, 806.6001, -201.6480, 0.0000, 46, 72, 48
L 1719.0750, -4289.2306, 0.0000, 1719.0750, -4299.2565, 0.0000, 56, 48, 40
L 1700.2765, -4297.3766, 0.0000, 1719.0750, -4312.2588, 0.0000, 46, 72, 48
L 1719.0750, -4312.2588, 0.0000, 1737.8735, -4297.3766, 0.0000, 46, 72, 48
L 1700.2765, -4297.3766, 0.0000, 1737.8735, -4297.3766, 0.0000, 46, 72, 48
L 1703.1903, -4309.9090, 0.0000, 1719.0750, -4324.7911, 0.0000, 46, 72, 48
L 1719.0750, -4324.7911, 0.0000, 1734.9598, -4309.9090, 0.0000, 46, 72, 48
L 1703.1903, -4309.9090, 0.0000, 1734.9598, -4309.9090, 0.0000, 46, 72, 48
L 1706.1041, -4322.4413, 0.0000, 1719.0750, -4337.3235, 0.0000, 46, 72, 48
L 1719.0750, -4337.3235, 0.0000, 1732.0460, -4322.4413, 0.0000, 46, 72, 48
L 1706.1041, -4322.4413, 0.0000, 1732.0460, -4322.4413, 0.0000, 46, 72, 48
L 1709.0178, -4334.9736, 0.0000, 1719.0750, -4349.8558, 0.0000, 46, 72, 48
L 1719.0750, -4349.8558, 0.0000, 1729.1322, -4334.9736, 0.0000, 46, 72, 48
L 1709.0178, -4334.9736, 0.0000, 1729.1322, -4334.9736, 0.0000, 46, 72, 48
L 1534.4906, -404.3584, 0.0000, 1534.4906, -388.9650, 0.0000, 56, 48, 40
L -294.1979, -145.9567, 0.0000, -296.0820, -139.4750, 0.0000, 50, 76, 50
L -296.0820, -139.4750, 0.0000, -302.2607, -135.1299, 0.0000, 50, 76, 50
L -302.2607, -135.1299, 0.0000, -304.1147, -128.8357, 0.0000, 50, 76, 50
L -304.1147, -128.8357, 0.0000, -308.6399, -123.1996, 0.0000, 50, 76, 50
L -308.6399, -123.1996, 0.0000, -316.9089, -124.0789, 0.0000, 50, 76, 50
L -316.9089, -124.0789, 0.0000, -323.5704, -123.4940, 0.0000, 50, 76, 50
L -323.5704, -123.4940, 0.0000, -331.2724, -120.6615, 0.0000, 50, 76, 50
L -331.2724, -120.6615, 0.0000, -337.4602, -124.7857, 0.0000, 50, 76, 50
L -337.4602, -124.7857, 0.0000, -340.9449, -130.6671, 0.0000, 50, 76, 50
L -340.9449, -130.6671, 0.0000, -348.0017, -133.5439, 0.0000, 50, 76, 50
L -348.0017, -133.5439, 0.0000, -352.0993, -139.2297, 0.0000, 50, 76, 50
L -352.0993, -139.2297, 0.0000, -348.7806, -145.9567, 0.0000, 50, 76, 50
L -348.7806, -145.9567, 0.0000, -348.8048, -151.9068, 0.0000, 50, 76, 50
L -348.8048, -151.9068, 0.0000, -349.5307, -159.1463, 0.0000, 50, 76, 50
L -349.5307, -159.1463, 0.0000, -342.7104, -162.7999, 0.0000, 50, 76, 50
L -342.7104, -162.7999, 0.0000, -335.9313, -164.7972, 0.0000, 50, 76, 50
L -335.9313, -164.7972, 0.0000, -331.0359, -170.4750, 0.0000, 50, 76, 50
L -331.0359, -170.4750, 0.0000, -323.5704, -171.5267, 0.0000, 50, 76, 50
L -323.5704, -171.5267, 0.0000, -317.1454, -167.0575, 0.0000, 50, 76, 50
L -317.1454, -167.0575, 0.0000, -310.1689, -166.3832, 0.0000, 50, 76, 50
L -310.1689, -166.3832, 0.0000, -302.3492, -164.6313, 0.0000, 50, 76, 50
L -302.3492, -164.6313, 0.0000, -300.7318, -157.5602, 0.0000, 50, 76, 50
L -300.7318, -157.5602, 0.0000, -299.3765, -151.6615, 0.0000, 50, 76, 50
L -299.3765, -151.6615, 0.0000, -294.1979, -145.9567, 0.0000, 50, 76, 50
L -323.5704, -123.5778, 0.0000, -323.5704, -104.2170, 0.0000, 56, 48, 40
L -834.8706, 63.0004, 0.0000, -834.8706, 49.7713, 0.0000, 56, 48, 40
L -859.6753, 52.2517, 0.0000, -834.8706, 32.6147, 0.0000, 46, 72, 48
L -834.8706, 32.6147, 0.0000, -810.0659, 52.2517, 0.0000, 46, 72, 48
L -859.6753, 52.2517, 0.0000, -810.0659, 52.2517, 0.0000, 46, 72, 48
L -855.8306, 35.7153, 0.0000, -834.8706, 16.0782, 0.0000, 46, 72, 48
L -834.8706, 16.0782, 0.0000, -813.9106, 35.7153, 0.0000, 46, 72, 48
L -855.8306, 35.7153, 0.0000, -813.9106, 35.7153, 0.0000, 46, 72, 48
L -851.9859, 19.1788, 0.0000, -834.8706, -0.4583, 0.0000, 46, 72, 48
L -834.8706, -0.4583, 0.0000, -817.7554, 19.1788, 0.0000, 46, 72, 48
L -851.9859, 19.1788, 0.0000, -817.7554, 19.1788, 0.0000, 46, 72, 48
L -848.1411, 2.6423, 0.0000, -834.8706, -16.9948, 0.0000, 46, 72, 48
L -834.8706, -16.9948, 0.0000, -821.6001, 2.6423, 0.0000, 46, 72, 48
L -848.1411, 2.6423, 0.0000, -821.6001, 2.6423, 0.0000, 46, 72, 48
L 1680.1647, -3710.8600, 0.0000, 1675.5112, -3704.8130, 0.0000, 50, 76, 50
L 1675.5112, -3704.8130, 0.0000, 1676.0436, -3697.5600, 0.0000, 50, 76, 50
L 1676.0436, -3697.5600, 0.0000, 1672.5448, -3690.9028, 0.0000, 50, 76, 50
L 1672.5448, -3690.9028, 0.0000, 1663.5860, -3689.9480, 0.0000, 50, 76, 50
L 1663.5860, -3689.9480, 0.0000, 1657.1111, -3687.0659, 0.0000, 50, 76, 50
L 1657.1111, -3687.0659, 0.0000, 1649.8661, -3682.4016, 0.0000, 50, 76, 50
L 1649.8661, -3682.4016, 0.0000, 1642.2215, -3685.7536, 0.0000, 50, 76, 50
L 1642.2215, -3685.7536, 0.0000, 1636.5458, -3690.5571, 0.0000, 50, 76, 50
L 1636.5458, -3690.5571, 0.0000, 1627.9866, -3691.6060, 0.0000, 50, 76, 50
L 1627.9866, -3691.6060, 0.0000, 1622.4899, -3696.9510, 0.0000, 50, 76, 50
L 1622.4899, -3696.9510, 0.0000, 1623.8215, -3704.7188, 0.0000, 50, 76, 50
L 1623.8215, -3704.7188, 0.0000, 1621.1658, -3710.8600, 0.0000, 50, 76, 50
L 1621.1658, -3710.8600, 0.0000, 1618.5226, -3718.2506, 0.0000, 50, 76, 50
L 1618.5226, -3718.2506, 0.0000, 1624.9491, -3723.5195, 0.0000, 50, 76, 50
L 1624.9491, -3723.5195, 0.0000, 1630.8262, -3727.6151, 0.0000, 50, 76, 50
L 1630.8262, -3727.6151, 0.0000, 1634.0866, -3734.9112, 0.0000, 50, 76, 50
L 1634.0866, -3734.9112, 0.0000, 1641.8411, -3737.2158, 0.0000, 50, 76, 50
L 1641.8411, -3737.2158, 0.0000, 1649.8661, -3734.3206, 0.0000, 50, 76, 50
L 1649.8661, -3734.3206, 0.0000, 1657.4916, -3735.9035, 0.0000, 50, 76, 50
L 1657.4916, -3735.9035, 0.0000, 1666.0452, -3735.5203, 0.0000, 50, 76, 50
L 1666.0452, -3735.5203, 0.0000, 1669.7051, -3728.3183, 0.0000, 50, 76, 50
L 1669.7051, -3728.3183, 0.0000, 1673.5844, -3722.9105, 0.0000, 50, 76, 50
L 1673.5844, -3722.9105, 0.0000, 1680.8100, -3718.1564, 0.0000, 50, 76, 50
L 1680.8100, -3718.1564, 0.0000, 1680.1647, -3710.8600, 0.0000, 50, 76, 50
L 1649.8661, -3686.6704, 0.0000, 1649.8661, -3665.7432, 0.0000, 56, 48, 40
L -808.1254, -176.8668, 0.0000, -808.1254, -189.7218, 0.0000, 56, 48, 40
L -832.2286, -187.3115, 0.0000, -808.1254, -206.3931, 0.0000, 46, 72, 48
L -808.1254, -206.3931, 0.0000, -784.0223, -187.3115, 0.0000, 46, 72, 48
L -832.2286, -187.3115, 0.0000, -784.0223, -187.3115, 0.0000, 46, 72, 48
L -828.4926, -203.3802, 0.0000, -808.1254, -222.4619, 0.0000, 46, 72, 48
L -808.1254, -222.4619, 0.0000, -787.7583, -203.3802, 0.0000, 46, 72, 48
L -828.4926, -203.3802, 0.0000, -787.7583, -203.3802, 0.0000, 46, 72, 48
L -824.7566, -219.4490, 0.0000, -808.1254, -238.5306, 0.0000, 46, 72, 48
L -808.1254, -238.5306, 0.0000, -791.4943, -219.4490, 0.0000, 46, 72, 48
L -824.7566, -219.4490, 0.0000, -791.4943, -219.4490, 0.0000, 46, 72, 48
L -821.0206, -235.5177, 0.0000, -808.1254, -254.5994, 0.0000, 46, 72, 48
L -808.1254, -254.5994, 0.0000, -795.2303, -235.5177, 0.0000, 46, 72, 48
L -821.0206, -235.5177, 0.0000, -795.2303, -235.5177, 0.0000, 46, 72, 48
L 472.2459, -3294.4035, 0.0000, 475.1010, -3287.8866, 0.0000, 50, 76, 50
L 475.1010, -3287.8866, 0.0000, 473.1328, -3281.3615, 0.0000, 50, 76, 50
L 473.1328, -3281.3615, 0.0000, 465.3378, -3278.6737, 0.0000, 50, 76, 50
L 465.3378, -3278.6737, 0.0000, 460.7174, -3274.2011, 0.0000, 50, 76, 50
L 460.7174, -3274.2011, 0.0000, 455.2882, -3268.7039, 0.0000, 50, 76, 50
L 455.2882, -3268.7039, 0.0000, 447.4630, -3270.5768, 0.0000, 50, 76, 50
L 447.4630, -3270.5768, 0.0000, 440.9963, -3273.1657, 0.0000, 50, 76, 50
L 440.9963, -3273.1657, 0.0000, 432.8501, -3272.1304, 0.0000, 50, 76, 50
L 432.8501, -3272.1304, 0.0000, 426.8711, -3276.2827, 0.0000, 50, 76, 50
L 426.8711, -3276.2827, 0.0000, 425.8688, -3283.4322, 0.0000, 50, 76, 50
L 425.8688, -3283.4322, 0.0000, 421.1836, -3288.2069, 0.0000, 50, 76, 50
L 421.1836, -3288.2069, 0.0000, 417.2459, -3294.4035, 0.0000, 50, 76, 50
L 417.2459, -3294.4035, 0.0000, 421.9751, -3300.4134, 0.0000, 50, 76, 50
L 421.9751, -3300.4134, 0.0000, 425.5015, -3305.5615, 0.0000, 50, 76, 50
L 425.5015, -3305.5615, 0.0000, 426.4470, -3312.8976, 0.0000, 50, 76, 50
L 426.4470, -3312.8976, 0.0000, 433.2174, -3316.1167, 0.0000, 50, 76, 50
L 433.2174, -3316.1167, 0.0000, 441.0532, -3315.4547, 0.0000, 50, 76, 50
L 441.0532, -3315.4547, 0.0000, 447.4630, -3318.9768, 0.0000, 50, 76, 50
L 447.4630, -3318.9768, 0.0000, 455.2314, -3319.9164, 0.0000, 50, 76, 50
L 455.2314, -3319.9164, 0.0000, 460.3500, -3314.0460, 0.0000, 50, 76, 50
L 460.3500, -3314.0460, 0.0000, 465.7620, -3310.5066, 0.0000, 50, 76, 50
L 465.7620, -3310.5066, 0.0000, 473.5002, -3307.6322, 0.0000, 50, 76, 50
L 473.5002, -3307.6322, 0.0000, 474.3094, -3300.7338, 0.0000, 50, 76, 50
L 474.3094, -3300.7338, 0.0000, 472.2459, -3294.4035, 0.0000, 50, 76, 50
L 447.4630, -3271.8535, 0.0000, 447.4630, -3252.3447, 0.0000, 56, 48, 40
L 2030.6780, -4447.5890, 0.0000, 2030.6780, -4458.8038, 0.0000, 56, 48, 40
L 2009.6501, -4456.7010, 0.0000, 2030.6780, -4473.3481, 0.0000, 46, 72, 48
L 2030.6780, -4473.3481, 0.0000, 2051.7059, -4456.7010, 0.0000, 46, 72, 48
L 2009.6501, -4456.7010, 0.0000, 2051.7059, -4456.7010, 0.0000, 46, 72, 48
L 2012.9095, -4470.7196, 0.0000, 2030.6780, -4487.3667, 0.0000, 46, 72, 48
L 2030.6780, -4487.3667, 0.0000, 2048.4466, -4470.7196, 0.0000, 46, 72, 48
L 2012.9095, -4470.7196, 0.0000, 2048.4466, -4470.7196, 0.0000, 46, 72, 48
L 2016.1688, -4484.7382, 0.0000, 2030.6780, -4501.3853, 0.0000, 46, 72, 48
L 2030.6780, -4501.3853, 0.0000, 2045.1872, -4484.7382, 0.0000, 46, 72, 48
L 2016.1688, -4484.7382, 0.0000, 2045.1872, -4484.7382, 0.0000, 46, 72, 48
L 2019.4281, -4498.7568, 0.0000, 2030.6780, -4515.4038, 0.0000, 46, 72, 48
L 2030.6780, -4515.4038, 0.0000, 2041.9279, -4498.7568, 0.0000, 46, 72, 48
L 2019.4281, -4498.7568, 0.0000, 2041.9279, -4498.7568, 0.0000, 46, 72, 48
L 247.6556, -2392.4491, 0.0000, 247.6556, -2428.6762, 0.0000, 56, 48, 40
L 221.9948, -2428.6762, 0.0000, 223.2507, -2433.3406, 0.0000, 54, 80, 46
L 223.2507, -2433.3406, 0.0000, 226.8955, -2437.5485, 0.0000, 54, 80, 46
L 226.8955, -2437.5485, 0.0000, 232.5725, -2440.8879, 0.0000, 54, 80, 46
L 232.5725, -2440.8879, 0.0000, 239.7259, -2443.0320, 0.0000, 54, 80, 46
L 239.7259, -2443.0320, 0.0000, 247.6556, -2443.7708, 0.0000, 54, 80, 46
L 247.6556, -2443.7708, 0.0000, 255.5852, -2443.0320, 0.0000, 54, 80, 46
L 255.5852, -2443.0320, 0.0000, 262.7386, -2440.8879, 0.0000, 54, 80, 46
L 262.7386, -2440.8879, 0.0000, 268.4156, -2437.5485, 0.0000, 54, 80, 46
L 268.4156, -2437.5485, 0.0000, 272.0604, -2433.3406, 0.0000, 54, 80, 46
L 272.0604, -2433.3406, 0.0000, 273.3164, -2428.6762, 0.0000, 54, 80, 46
L 224.8520, -2432.2704, 0.0000, 219.7811, -2408.4032, 0.0000, 54, 80, 46
L 230.9622, -2438.4958, 0.0000, 227.5256, -2409.8919, 0.0000, 54, 80, 46
L 241.5454, -2442.0900, 0.0000, 239.1829, -2410.7514, 0.0000, 54, 80, 46
L 253.7657, -2442.0900, 0.0000, 258.5683, -2410.7514, 0.0000, 54, 80, 46
L 264.3489, -2438.4958, 0.0000, 264.3039, -2409.8919, 0.0000, 54, 80, 46
L 270.4591, -2432.2704, 0.0000, 273.1020, -2408.4032, 0.0000, 54, 80, 46
L 1306.8721, -1765.8129, 0.0000, 1302.9971, -1760.4568, 0.0000, 50, 76, 50
L 1302.9971, -1760.4568, 0.0000, 1299.4176, -1756.0908, 0.0000, 50, 76, 50
L 1299.4176, -1756.0908, 0.0000, 1298.5996, -1749.6936, 0.0000, 50, 76, 50
L 1298.5996, -1749.6936, 0.0000, 1292.9590, -1746.4909, 0.0000, 50, 76, 50
L 1292.9590, -1746.4909, 0.0000, 1285.9322, -1747.2572, 0.0000, 50, 76, 50
L 1285.9322, -1747.2572, 0.0000, 1280.2822, -1744.5126, 0.0000, 50, 76, 50
L 1280.2822, -1744.5126, 0.0000, 1273.4237, -1743.2882, 0.0000, 50, 76, 50
L 1273.4237, -1743.2882, 0.0000, 1268.8140, -1748.3329, 0.0000, 50, 76, 50
L 1268.8140, -1748.3329, 0.0000, 1264.3820, -1751.8206, 0.0000, 50, 76, 50
L 1264.3820, -1751.8206, 0.0000, 1257.5213, -1754.2487, 0.0000, 50, 76, 50
L 1257.5213, -1754.2487, 0.0000, 1256.3588, -1760.1718, 0.0000, 50, 76, 50
L 1256.3588, -1760.1718, 0.0000, 1258.5265, -1765.8129, 0.0000, 50, 76, 50
L 1258.5265, -1765.8129, 0.0000, 1256.2989, -1771.4680, 0.0000, 50, 76, 50
L 1256.2989, -1771.4680, 0.0000, 1257.5491, -1777.3628, 0.0000, 50, 76, 50
L 1257.5491, -1777.3628, 0.0000, 1264.4141, -1779.7768, 0.0000, 50, 76, 50
L 1264.4141, -1779.7768, 0.0000, 1268.7862, -1783.3351, 0.0000, 50, 76, 50
L 1268.7862, -1783.3351, 0.0000, 1273.4194, -1788.3517, 0.0000, 50, 76, 50
L 1273.4194, -1788.3517, 0.0000, 1280.2822, -1787.0567, 0.0000, 50, 76, 50
L 1280.2822, -1787.0567, 0.0000, 1285.9365, -1784.3826, 0.0000, 50, 76, 50
L 1285.9365, -1784.3826, 0.0000, 1292.9868, -1785.1772, 0.0000, 50, 76, 50
L 1292.9868, -1785.1772, 0.0000, 1298.5675, -1781.9039, 0.0000, 50, 76, 50
L 1298.5675, -1781.9039, 0.0000, 1299.3898, -1775.5208, 0.0000, 50, 76, 50
L 1299.3898, -1775.5208, 0.0000, 1303.0570, -1771.1830, 0.0000, 50, 76, 50
L 1303.0570, -1771.1830, 0.0000, 1306.8721, -1765.8129, 0.0000, 50, 76, 50
L 1280.2822, -1745.9912, 0.0000, 1280.2822, -1728.8427, 0.0000, 56, 48, 40
L 285.8857, -3209.2283, 0.0000, 285.8857, -3234.9266, 0.0000, 56, 48, 40
L 267.6828, -3234.9266, 0.0000, 268.5737, -3238.2354, 0.0000, 54, 80, 46
L 268.5737, -3238.2354, 0.0000, 271.1592, -3241.2204, 0.0000, 54, 80, 46
L 271.1592, -3241.2204, 0.0000, 275.1863, -3243.5893, 0.0000, 54, 80, 46
L 275.1863, -3243.5893, 0.0000, 280.2607, -3245.1102, 0.0000, 54, 80, 46
L 280.2607, -3245.1102, 0.0000, 285.8857, -3245.6342, 0.0000, 54, 80, 46
L 285.8857, -3245.6342, 0.0000, 291.5107, -3245.1102, 0.0000, 54, 80, 46
L 291.5107, -3245.1102, 0.0000, 296.5851, -3243.5893, 0.0000, 54, 80, 46
L 296.5851, -3243.5893, 0.0000, 300.6122, -3241.2204, 0.0000, 54, 80, 46
L 300.6122, -3241.2204, 0.0000, 303.1977, -3238.2354, 0.0000, 54, 80, 46
L 303.1977, -3238.2354, 0.0000, 304.0887, -3234.9266, 0.0000, 54, 80, 46
L 269.7096, -3237.4762, 0.0000, 270.0569, -3220.5456, 0.0000, 54, 80, 46
L 274.0440, -3241.8923, 0.0000, 275.0730, -3221.6017, 0.0000, 54, 80, 46
L 281.5513, -3244.4420, 0.0000, 285.6713, -3222.2114, 0.0000, 54, 80, 46
L 290.2201, -3244.4420, 0.0000, 295.0038, -3222.2114, 0.0000, 54, 80, 46
L 297.7274, -3241.8923, 0.0000, 302.3137, -3221.6017, 0.0000, 54, 80, 46
L 302.0618, -3237.4762, 0.0000, 300.4381, -3220.5456, 0.0000, 54, 80, 46
L 1819.6185, -1551.4255, 0.0000, 1819.6185, -1560.9870, 0.0000, 56, 48, 40
L 1801.6907, -1559.1942, 0.0000, 1819.6185, -1573.3871, 0.0000, 46, 72, 48
L 1819.6185, -1573.3871, 0.0000, 1837.5464, -1559.1942, 0.0000, 46, 72, 48
L 1801.6907, -1559.1942, 0.0000, 1837.5464, -1559.1942, 0.0000, 46, 72, 48
L 1804.4695, -1571.1461, 0.0000, 1819.6185, -1585.3390, 0.0000, 46, 72, 48
L 1819.6185, -1585.3390, 0.0000, 1834.7676, -1571.1461, 0.0000, 46, 72, 48
L 1804.4695, -1571.1461, 0.0000, 1834.7676, -1571.1461, 0.0000, 46, 72, 48
L 1807.2483, -1583.0980, 0.0000, 1819.6185, -1597.2909, 0.0000, 46, 72, 48
L 1819.6185, -1597.2909, 0.0000, 1831.9888, -1583.0980, 0.0000, 46, 72, 48
L 1807.2483, -1583.0980, 0.0000, 1831.9888, -1583.0980, 0.0000, 46, 72, 48
L 1810.0271, -1595.0499, 0.0000, 1819.6185, -1609.2428, 0.0000, 46, 72, 48
L 1819.6185, -1609.2428, 0.0000, 1829.2099, -1595.0499, 0.0000, 46, 72, 48
L 1810.0271, -1595.0499, 0.0000, 1829.2099, -1595.0499, 0.0000, 46, 72, 48
L -1043.0224, -3034.3360, 0.0000, -1043.0224, -3075.7795, 0.0000, 56, 48, 40
L -1072.3782, -3075.7795, 0.0000, -1070.9415, -3081.1156, 0.0000, 54, 80, 46
L -1070.9415, -3081.1156, 0.0000, -1066.7718, -3085.9294, 0.0000, 54, 80, 46
L -1066.7718, -3085.9294, 0.0000, -1060.2774, -3089.7497, 0.0000, 54, 80, 46
L -1060.2774, -3089.7497, 0.0000, -1052.0939, -3092.2024, 0.0000, 54, 80, 46
L -1052.0939, -3092.2024, 0.0000, -1043.0224, -3093.0476, 0.0000, 54, 80, 46
L -1043.0224, -3093.0476, 0.0000, -1033.9510, -3092.2024, 0.0000, 54, 80, 46
L -1033.9510, -3092.2024, 0.0000, -1025.7675, -3089.7497, 0.0000, 54, 80, 46
L -1025.7675, -3089.7497, 0.0000, -1019.2731, -3085.9294, 0.0000, 54, 80, 46
L -1019.2731, -3085.9294, 0.0000, -1015.1034, -3081.1156, 0.0000, 54, 80, 46
L -1015.1034, -3081.1156, 0.0000, -1013.6666, -3075.7795, 0.0000, 54, 80, 46
L -1069.1095, -3079.8912, 0.0000, -1071.1651, -3052.5873, 0.0000, 54, 80, 46
L -1062.1195, -3087.0130, 0.0000, -1056.3209, -3054.2904, 0.0000, 54, 80, 46
L -1050.0125, -3091.1248, 0.0000, -1044.5015, -3055.2736, 0.0000, 54, 80, 46
L -1036.0324, -3091.1248, 0.0000, -1031.0125, -3055.2736, 0.0000, 54, 80, 46
L -1023.9254, -3087.0130, 0.0000, -1020.4465, -3054.2904, 0.0000, 54, 80, 46
L -1016.9354, -3079.8912, 0.0000, -1012.4346, -3052.5873, 0.0000, 54, 80, 46
L 1914.0818, -1808.8496, 0.0000, 1914.5010, -1803.0938, 0.0000, 50, 76, 50
L 1914.5010, -1803.0938, 0.0000, 1908.7881, -1799.3501, 0.0000, 50, 76, 50
L 1908.7881, -1799.3501, 0.0000, 1905.7994, -1795.0261, 0.0000, 50, 76, 50
L 1905.7994, -1795.0261, 0.0000, 1902.8773, -1789.3604, 0.0000, 50, 76, 50
L 1902.8773, -1789.3604, 0.0000, 1896.0979, -1789.1213, 0.0000, 50, 76, 50
L 1896.0979, -1789.1213, 0.0000, 1890.0909, -1790.3035, 0.0000, 50, 76, 50
