P 436.3200, 244.8000, 0.0000, 74, 50, 30, 3, N
P 436.3200, 424.0000, 0.0000, 74, 50, 30, 1, S
P 525.9200, 334.4000, 0.0000, 74, 50, 30, 1, E
P 346.7200, 334.4000, 0.0000, 74, 50, 30, 1, W
L 131.47, 384.44, 0.0000, 133.69, 382.40, 0.0000, 96, 112, 70
L 133.69, 382.40, 0.0000, 135.62, 380.85, 0.0000, 96, 112, 70
L 135.62, 380.85, 0.0000, 137.16, 379.85, 0.0000, 96, 112, 70
L 137.16, 379.85, 0.0000, 138.29, 379.27, 0.0000, 96, 112, 70
L 138.29, 379.27, 0.0000, 139.21, 378.95, 0.0000, 96, 112, 70
L 139.21, 378.95, 0.0000, 140.32, 378.91, 0.0000, 96, 112, 70
L 140.32, 378.91, 0.0000, 141.84, 379.34, 0.0000, 96, 112, 70
L 141.84, 379.34, 0.0000, 143.75, 380.40, 0.0000, 96, 112, 70
L 143.75, 380.40, 0.0000, 145.95, 382.07, 0.0000, 96, 112, 70
L 145.95, 382.07, 0.0000, 148.34, 384.24, 0.0000, 96, 112, 70
L 148.34, 384.24, 0.0000, 150.88, 386.78, 0.0000, 96, 112, 70
L 150.88, 386.78, 0.0000, 153.54, 389.52, 0.0000, 96, 112, 70
L 153.54, 389.52, 0.0000, 156.32, 392.30, 0.0000, 96, 112, 70
L 156.32, 392.30, 0.0000, 159.24, 394.95, 0.0000, 96, 112, 70
L 159.24, 394.95, 0.0000, 162.32, 397.32, 0.0000, 96, 112, 70
L 162.32, 397.32, 0.0000, 165.61, 399.23, 0.0000, 96, 112, 70
L 165.61, 399.23, 0.0000, 169.11, 400.46, 0.0000, 96, 112, 70
L 169.11, 400.46, 0.0000, 172.67, 400.81, 0.0000, 96, 112, 70
L 172.67, 400.81, 0.0000, 176.04, 400.24, 0.0000, 96, 112, 70
L 176.04, 400.24, 0.0000, 179.06, 398.91, 0.0000, 96, 112, 70
L 179.06, 398.91, 0.0000, 181.76, 397.00, 0.0000, 96, 112, 70
L 181.76, 397.00, 0.0000, 184.25, 394.65, 0.0000, 96, 112, 70
L 184.25, 394.65, 0.0000, 186.60, 391.96, 0.0000, 96, 112, 70
L 186.60, 391.96, 0.0000, 188.88, 389.04, 0.0000, 96, 112, 70
L 188.88, 389.04, 0.0000, 191.12, 386.00, 0.0000, 96, 112, 70
L 91.12, 384.00, 0.0000, 93.85, 386.53, 0.0000, 96, 112, 70
L 93.85, 386.53, 0.0000, 96.51, 388.84, 0.0000, 96, 112, 70
L 96.51, 388.84, 0.0000, 99.05, 390.77, 0.0000, 96, 112, 70
L 99.05, 390.77, 0.0000, 101.40, 392.18, 0.0000, 96, 112, 70
L 101.40, 392.18, 0.0000, 103.44, 393.01, 0.0000, 96, 112, 70
L 103.44, 393.01, 0.0000, 105.16, 393.31, 0.0000, 96, 112, 70
L 105.16, 393.31, 0.0000, 106.67, 393.20, 0.0000, 96, 112, 70
L 106.67, 393.20, 0.0000, 108.23, 392.66, 0.0000, 96, 112, 70
L 108.23, 392.66, 0.0000, 109.97, 391.61, 0.0000, 96, 112, 70
L 109.97, 391.61, 0.0000, 111.89, 389.98, 0.0000, 96, 112, 70
L 111.89, 389.98, 0.0000, 113.98, 387.83, 0.0000, 96, 112, 70
L 113.98, 387.83, 0.0000, 116.19, 385.26, 0.0000, 96, 112, 70
L 116.19, 385.26, 0.0000, 118.51, 382.40, 0.0000, 96, 112, 70
L 118.51, 382.40, 0.0000, 120.95, 379.39, 0.0000, 96, 112, 70
L 120.95, 379.39, 0.0000, 123.53, 376.38, 0.0000, 96, 112, 70
L 123.53, 376.38, 0.0000, 126.31, 373.50, 0.0000, 96, 112, 70
L 126.31, 373.50, 0.0000, 129.38, 370.90, 0.0000, 96, 112, 70
L 129.38, 370.90, 0.0000, 132.84, 368.77, 0.0000, 96, 112, 70
L 132.84, 368.77, 0.0000, 136.71, 367.40, 0.0000, 96, 112, 70
L 136.71, 367.40, 0.0000, 140.79, 367.05, 0.0000, 96, 112, 70
L 140.79, 367.05, 0.0000, 144.68, 367.76, 0.0000, 96, 112, 70
L 144.68, 367.76, 0.0000, 148.16, 369.27, 0.0000, 96, 112, 70
L 148.16, 369.27, 0.0000, 151.25, 371.35, 0.0000, 96, 112, 70
L 151.25, 371.35, 0.0000, 154.05, 373.83, 0.0000, 96, 112, 70
L 154.05, 373.83, 0.0000, 156.66, 376.58, 0.0000, 96, 112, 70
L 156.66, 376.58, 0.0000, 159.12, 379.47, 0.0000, 96, 112, 70
L 159.12, 379.47, 0.0000, 161.46, 382.36, 0.0000, 96, 112, 70
L 161.46, 382.36, 0.0000, 163.68, 385.12, 0.0000, 96, 112, 70
L 163.68, 385.12, 0.0000, 165.76, 387.59, 0.0000, 96, 112, 70
L 165.76, 387.59, 0.0000, 167.68, 389.65, 0.0000, 96, 112, 70
L 167.68, 389.65, 0.0000, 169.39, 391.23, 0.0000, 96, 112, 70
L 169.39, 391.23, 0.0000, 170.89, 392.36, 0.0000, 96, 112, 70
L 170.89, 392.36, 0.0000, 172.33, 393.12, 0.0000, 96, 112, 70
L 172.33, 393.12, 0.0000, 173.96, 393.46, 0.0000, 96, 112, 70
L 173.96, 393.46, 0.0000, 175.94, 393.26, 0.0000, 96, 112, 70
L 175.94, 393.26, 0.0000, 178.24, 392.41, 0.0000, 96, 112, 70
L 178.24, 392.41, 0.0000, 180.75, 390.93, 0.0000, 96, 112, 70
L 180.75, 390.93, 0.0000, 183.40, 388.93, 0.0000, 96, 112, 70
L 183.40, 388.93, 0.0000, 186.12, 386.57, 0.0000, 96, 112, 70
L 186.12, 386.57, 0.0000, 188.88, 384.00, 0.0000, 96, 112, 70
L 88.88, 386.00, 0.0000, 91.12, 384.00, 0.0000, 96, 112, 70
L 198.00, 385.00, 0.0000, 196.47, 388.23, 0.0000, 96, 112, 70
L 196.47, 388.23, 0.0000, 192.47, 390.23, 0.0000, 96, 112, 70
L 192.47, 390.23, 0.0000, 187.53, 390.23, 0.0000, 96, 112, 70
L 187.53, 390.23, 0.0000, 183.53, 388.23, 0.0000, 96, 112, 70
L 183.53, 388.23, 0.0000, 182.00, 385.00, 0.0000, 96, 112, 70
L 182.00, 385.00, 0.0000, 183.53, 381.77, 0.0000, 96, 112, 70
L 183.53, 381.77, 0.0000, 187.53, 379.77, 0.0000, 96, 112, 70
L 187.53, 379.77, 0.0000, 192.47, 379.77, 0.0000, 96, 112, 70
L 192.47, 379.77, 0.0000, 196.47, 381.77, 0.0000, 96, 112, 70
L 196.47, 381.77, 0.0000, 198.00, 385.00, 0.0000, 96, 112, 70
L 197.00, 385.00, 0.0000, 205.00, 382.00, 0.0000, 96, 112, 70
L 205.00, 382.00, 0.0000, 210.00, 380.00, 0.0000, 96, 112, 70
L 197.00, 385.00, 0.0000, 205.00, 388.00, 0.0000, 96, 112, 70
L 205.00, 388.00, 0.0000, 210.00, 390.00, 0.0000, 96, 112, 70
L 192.00, 382.00, 0.0000, 194.00, 382.00, 0.0000, 66, 58, 50
L 240.00, 399.00, 0.0000, 240.00, 315.00, 0.0000, 120, 84, 48
L 237.00, 399.00, 0.0000, 237.00, 315.00, 0.0000, 90, 60, 34
L 224.00, 387.48, 0.0000, 256.00, 387.48, 0.0000, 120, 84, 48
L 224.00, 363.48, 0.0000, 256.00, 363.48, 0.0000, 120, 84, 48
L 224.00, 363.48, 0.0000, 224.00, 387.48, 0.0000, 120, 84, 48
L 256.00, 363.48, 0.0000, 256.00, 387.48, 0.0000, 120, 84, 48
L 232.00, 372.48, 0.0000, 237.00, 377.48, 0.0000, 66, 58, 50
L 248.00, 372.48, 0.0000, 243.00, 377.48, 0.0000, 66, 58, 50
L 234.00, 382.48, 0.0000, 246.00, 382.48, 0.0000, 66, 58, 50
L 224.00, 355.56, 0.0000, 256.00, 355.56, 0.0000, 120, 84, 48
L 224.00, 331.56, 0.0000, 256.00, 331.56, 0.0000, 120, 84, 48
L 224.00, 331.56, 0.0000, 224.00, 355.56, 0.0000, 120, 84, 48
L 256.00, 331.56, 0.0000, 256.00, 355.56, 0.0000, 120, 84, 48
L 232.00, 340.56, 0.0000, 237.00, 345.56, 0.0000, 66, 58, 50
L 248.00, 340.56, 0.0000, 243.00, 345.56, 0.0000, 66, 58, 50
L 234.00, 350.56, 0.0000, 246.00, 350.56, 0.0000, 66, 58, 50
L 240.00, 315.00, 0.0000, 228.00, 297.00, 0.0000, 150, 62, 44
L 240.00, 315.00, 0.0000, 252.00, 297.00, 0.0000, 150, 62, 44
L 256.00, 343.56, 0.0000, 292.00, 343.56, 0.0000, 92, 86, 80
L 262.00, 348.60, 0.0000, 288.00, 348.60, 0.0000, 150, 62, 44
L 288.00, 348.60, 0.0000, 288.00, 375.48, 0.0000, 150, 62, 44
L 288.00, 375.48, 0.0000, 275.00, 382.20, 0.0000, 150, 62, 44
L 275.00, 382.20, 0.0000, 262.00, 375.48, 0.0000, 150, 62, 44
L 262.00, 375.48, 0.0000, 262.00, 348.60, 0.0000, 150, 62, 44
L 275.00, 352.80, 0.0000, 275.00, 373.80, 0.0000, 92, 86, 80
L  506.3200, 334.4000, 0.0000, 505.2600, 346.5600, 0.0000, 74, 50, 30
L  505.2600, 346.5600, 0.0000, 502.1000, 358.3400, 0.0000, 74, 50, 30
L  502.1000, 358.3400, 0.0000, 496.9400, 369.4000, 0.0000, 74, 50, 30
L  496.9400, 369.4000, 0.0000, 489.9400, 379.4000, 0.0000, 74, 50, 30
L  489.9400, 379.4000, 0.0000, 481.3200, 388.0200, 0.0000, 74, 50, 30
L  481.3200, 388.0200, 0.0000, 471.3200, 395.0200, 0.0000, 74, 50, 30
L  471.3200, 395.0200, 0.0000, 460.2600, 400.1800, 0.0000, 74, 50, 30
L  460.2600, 400.1800, 0.0000, 448.4800, 403.3400, 0.0000, 74, 50, 30
L  448.4800, 403.3400, 0.0000, 436.3200, 404.4000, 0.0000, 74, 50, 30
L  436.3200, 404.4000, 0.0000, 424.1600, 403.3400, 0.0000, 74, 50, 30
L  424.1600, 403.3400, 0.0000, 412.3800, 400.1800, 0.0000, 74, 50, 30
L  412.3800, 400.1800, 0.0000, 401.3200, 395.0200, 0.0000, 74, 50, 30
L  401.3200, 395.0200, 0.0000, 391.3200, 388.0200, 0.0000, 74, 50, 30
L  391.3200, 388.0200, 0.0000, 382.7000, 379.4000, 0.0000, 74, 50, 30
L  382.7000, 379.4000, 0.0000, 375.7000, 369.4000, 0.0000, 74, 50, 30
L  375.7000, 369.4000, 0.0000, 370.5400, 358.3400, 0.0000, 74, 50, 30
L  370.5400, 358.3400, 0.0000, 367.3800, 346.5600, 0.0000, 74, 50, 30
L  367.3800, 346.5600, 0.0000, 366.3200, 334.4000, 0.0000, 74, 50, 30
L  366.3200, 334.4000, 0.0000, 367.3800, 322.2400, 0.0000, 74, 50, 30
L  367.3800, 322.2400, 0.0000, 370.5400, 310.4600, 0.0000, 74, 50, 30
L  370.5400, 310.4600, 0.0000, 375.7000, 299.4000, 0.0000, 74, 50, 30
L  375.7000, 299.4000, 0.0000, 382.7000, 289.4000, 0.0000, 74, 50, 30
L  382.7000, 289.4000, 0.0000, 391.3200, 280.7800, 0.0000, 74, 50, 30
L  391.3200, 280.7800, 0.0000, 401.3200, 273.7800, 0.0000, 74, 50, 30
L  401.3200, 273.7800, 0.0000, 412.3800, 268.6200, 0.0000, 74, 50, 30
L  412.3800, 268.6200, 0.0000, 424.1600, 265.4600, 0.0000, 74, 50, 30
L  424.1600, 265.4600, 0.0000, 436.3200, 264.4000, 0.0000, 74, 50, 30
L  436.3200, 264.4000, 0.0000, 448.4800, 265.4600, 0.0000, 74, 50, 30
L  448.4800, 265.4600, 0.0000, 460.2600, 268.6200, 0.0000, 74, 50, 30
L  460.2600, 268.6200, 0.0000, 471.3200, 273.7800, 0.0000, 74, 50, 30
L  471.3200, 273.7800, 0.0000, 481.3200, 280.7800, 0.0000, 74, 50, 30
L  481.3200, 280.7800, 0.0000, 489.9400, 289.4000, 0.0000, 74, 50, 30
L  489.9400, 289.4000, 0.0000, 496.9400, 299.4000, 0.0000, 74, 50, 30
L  496.9400, 299.4000, 0.0000, 502.1000, 310.4600, 0.0000, 74, 50, 30
L  502.1000, 310.4600, 0.0000, 505.2600, 322.2400, 0.0000, 74, 50, 30
L  505.2600, 322.2400, 0.0000, 506.3200, 334.4000, 0.0000, 74, 50, 30
L  515.4200, 334.4000, 0.0000, 514.2200, 348.1400, 0.0000, 122, 84, 48
L  514.2200, 348.1400, 0.0000, 510.6500, 361.4500, 0.0000, 122, 84, 48
L  510.6500, 361.4500, 0.0000, 504.8200, 373.9500, 0.0000, 122, 84, 48
L  504.8200, 373.9500, 0.0000, 496.9100, 385.2400, 0.0000, 122, 84, 48
L  496.9100, 385.2400, 0.0000, 487.1600, 394.9900, 0.0000, 122, 84, 48
L  487.1600, 394.9900, 0.0000, 475.8700, 402.9000, 0.0000, 122, 84, 48
L  475.8700, 402.9000, 0.0000, 463.3700, 408.7300, 0.0000, 122, 84, 48
L  463.3700, 408.7300, 0.0000, 450.0600, 412.3000, 0.0000, 122, 84, 48
L  450.0600, 412.3000, 0.0000, 436.3200, 413.5000, 0.0000, 122, 84, 48
L  436.3200, 413.5000, 0.0000, 422.5800, 412.3000, 0.0000, 122, 84, 48
L  422.5800, 412.3000, 0.0000, 409.2700, 408.7300, 0.0000, 122, 84, 48
L  409.2700, 408.7300, 0.0000, 396.7700, 402.9000, 0.0000, 122, 84, 48
L  396.7700, 402.9000, 0.0000, 385.4800, 394.9900, 0.0000, 122, 84, 48
L  385.4800, 394.9900, 0.0000, 375.7300, 385.2400, 0.0000, 122, 84, 48
L  375.7300, 385.2400, 0.0000, 367.8200, 373.9500, 0.0000, 122, 84, 48
L  367.8200, 373.9500, 0.0000, 361.9900, 361.4500, 0.0000, 122, 84, 48
L  361.9900, 361.4500, 0.0000, 358.4200, 348.1400, 0.0000, 122, 84, 48
L  358.4200, 348.1400, 0.0000, 357.2200, 334.4000, 0.0000, 122, 84, 48
L  357.2200, 334.4000, 0.0000, 358.4200, 320.6600, 0.0000, 122, 84, 48
L  358.4200, 320.6600, 0.0000, 361.9900, 307.3500, 0.0000, 122, 84, 48
L  361.9900, 307.3500, 0.0000, 367.8200, 294.8500, 0.0000, 122, 84, 48
L  367.8200, 294.8500, 0.0000, 375.7300, 283.5600, 0.0000, 122, 84, 48
L  375.7300, 283.5600, 0.0000, 385.4800, 273.8100, 0.0000, 122, 84, 48
L  385.4800, 273.8100, 0.0000, 396.7700, 265.9000, 0.0000, 122, 84, 48
L  396.7700, 265.9000, 0.0000, 409.2700, 260.0700, 0.0000, 122, 84, 48
L  409.2700, 260.0700, 0.0000, 422.5800, 256.5000, 0.0000, 122, 84, 48
L  422.5800, 256.5000, 0.0000, 436.3200, 255.3000, 0.0000, 122, 84, 48
L  436.3200, 255.3000, 0.0000, 450.0600, 256.5000, 0.0000, 122, 84, 48
L  450.0600, 256.5000, 0.0000, 463.3700, 260.0700, 0.0000, 122, 84, 48
L  463.3700, 260.0700, 0.0000, 475.8700, 265.9000, 0.0000, 122, 84, 48
L  475.8700, 265.9000, 0.0000, 487.1600, 273.8100, 0.0000, 122, 84, 48
L  487.1600, 273.8100, 0.0000, 496.9100, 283.5600, 0.0000, 122, 84, 48
L  496.9100, 283.5600, 0.0000, 504.8200, 294.8500, 0.0000, 122, 84, 48
L  504.8200, 294.8500, 0.0000, 510.6500, 307.3500, 0.0000, 122, 84, 48
L  510.6500, 307.3500, 0.0000, 514.2200, 320.6600, 0.0000, 122, 84, 48
L  514.2200, 320.6600, 0.0000, 515.4200, 334.4000, 0.0000, 122, 84, 48
L  436.3200, 334.4000, 0.0000, 436.3200, 264.4000, 0.0000, 74, 50, 30
L  436.3200, 334.4000, 0.0000, 466.0200, 304.7000, 0.0000, 120, 96, 72
L  436.3200, 334.4000, 0.0000, 506.3200, 334.4000, 0.0000, 74, 50, 30
L  436.3200, 334.4000, 0.0000, 466.0200, 364.1000, 0.0000, 120, 96, 72
L  436.3200, 334.4000, 0.0000, 436.3200, 404.4000, 0.0000, 74, 50, 30
L  436.3200, 334.4000, 0.0000, 406.6200, 364.1000, 0.0000, 120, 96, 72
L  436.3200, 334.4000, 0.0000, 366.3200, 334.4000, 0.0000, 74, 50, 30
L  436.3200, 334.4000, 0.0000, 406.6200, 304.7000, 0.0000, 120, 96, 72
L  456.0800, 334.4000, 0.0000, 455.7000, 338.2500, 0.0000, 74, 50, 30
L  455.7000, 338.2500, 0.0000, 454.5700, 341.9600, 0.0000, 74, 50, 30
L  454.5700, 341.9600, 0.0000, 452.7500, 345.3800, 0.0000, 74, 50, 30
L  452.7500, 345.3800, 0.0000, 450.2900, 348.3700, 0.0000, 74, 50, 30
L  450.2900, 348.3700, 0.0000, 447.3000, 350.8300, 0.0000, 74, 50, 30
L  447.3000, 350.8300, 0.0000, 443.8800, 352.6500, 0.0000, 74, 50, 30
L  443.8800, 352.6500, 0.0000, 440.1700, 353.7800, 0.0000, 74, 50, 30
L  440.1700, 353.7800, 0.0000, 436.3200, 354.1600, 0.0000, 74, 50, 30
L  436.3200, 354.1600, 0.0000, 432.4700, 353.7800, 0.0000, 74, 50, 30
L  432.4700, 353.7800, 0.0000, 428.7600, 352.6500, 0.0000, 74, 50, 30
L  428.7600, 352.6500, 0.0000, 425.3400, 350.8300, 0.0000, 74, 50, 30
L  425.3400, 350.8300, 0.0000, 422.3500, 348.3700, 0.0000, 74, 50, 30
L  422.3500, 348.3700, 0.0000, 419.8900, 345.3800, 0.0000, 74, 50, 30
L  419.8900, 345.3800, 0.0000, 418.0700, 341.9600, 0.0000, 74, 50, 30
L  418.0700, 341.9600, 0.0000, 416.9400, 338.2500, 0.0000, 74, 50, 30
L  416.9400, 338.2500, 0.0000, 416.5600, 334.4000, 0.0000, 74, 50, 30
L  416.5600, 334.4000, 0.0000, 416.9400, 330.5500, 0.0000, 74, 50, 30
L  416.9400, 330.5500, 0.0000, 418.0700, 326.8400, 0.0000, 74, 50, 30
L  418.0700, 326.8400, 0.0000, 419.8900, 323.4200, 0.0000, 74, 50, 30
L  419.8900, 323.4200, 0.0000, 422.3500, 320.4300, 0.0000, 74, 50, 30
L  422.3500, 320.4300, 0.0000, 425.3400, 317.9700, 0.0000, 74, 50, 30
L  425.3400, 317.9700, 0.0000, 428.7600, 316.1500, 0.0000, 74, 50, 30
L  428.7600, 316.1500, 0.0000, 432.4700, 315.0200, 0.0000, 74, 50, 30
L  432.4700, 315.0200, 0.0000, 436.3200, 314.6400, 0.0000, 74, 50, 30
L  436.3200, 314.6400, 0.0000, 440.1700, 315.0200, 0.0000, 74, 50, 30
L  440.1700, 315.0200, 0.0000, 443.8800, 316.1500, 0.0000, 74, 50, 30
L  443.8800, 316.1500, 0.0000, 447.3000, 317.9700, 0.0000, 74, 50, 30
L  447.3000, 317.9700, 0.0000, 450.2900, 320.4300, 0.0000, 74, 50, 30
L  450.2900, 320.4300, 0.0000, 452.7500, 323.4200, 0.0000, 74, 50, 30
L  452.7500, 323.4200, 0.0000, 454.5700, 326.8400, 0.0000, 74, 50, 30
L  454.5700, 326.8400, 0.0000, 455.7000, 330.5500, 0.0000, 74, 50, 30
L  455.7000, 330.5500, 0.0000, 456.0800, 334.4000, 0.0000, 74, 50, 30
L  423.2800, 322.5500, 0.0000, 426.0500, 313.0600, 0.0000, 74, 50, 30
L  426.0500, 313.0600, 0.0000, 433.5500, 318.2000, 0.0000, 74, 50, 30
L  433.5500, 318.2000, 0.0000, 423.2800, 322.5500, 0.0000, 74, 50, 30
L  449.3600, 322.5500, 0.0000, 446.5900, 313.0600, 0.0000, 74, 50, 30
L  446.5900, 313.0600, 0.0000, 439.0900, 318.2000, 0.0000, 74, 50, 30
L  439.0900, 318.2000, 0.0000, 449.3600, 322.5500, 0.0000, 74, 50, 30
L  424.4700, 328.8700, 0.0000, 434.7400, 331.2400, 0.0000, 74, 50, 30
L  434.7400, 331.2400, 0.0000, 430.0000, 336.3800, 0.0000, 74, 50, 30
L  430.0000, 336.3800, 0.0000, 424.4700, 328.8700, 0.0000, 74, 50, 30
L  426.0500, 330.0500, 0.0000, 433.1600, 332.0300, 0.0000, 74, 50, 30
L  433.1600, 332.0300, 0.0000, 429.6000, 334.8000, 0.0000, 74, 50, 30
L  429.6000, 334.8000, 0.0000, 426.0500, 330.0500, 0.0000, 74, 50, 30
L  437.9000, 328.8700, 0.0000, 448.1700, 331.2400, 0.0000, 74, 50, 30
L  448.1700, 331.2400, 0.0000, 442.6400, 336.3800, 0.0000, 74, 50, 30
L  442.6400, 336.3800, 0.0000, 437.9000, 328.8700, 0.0000, 74, 50, 30
L  439.4800, 330.0500, 0.0000, 446.5900, 332.0300, 0.0000, 74, 50, 30
L  446.5900, 332.0300, 0.0000, 443.0400, 334.8000, 0.0000, 74, 50, 30
L  443.0400, 334.8000, 0.0000, 439.4800, 330.0500, 0.0000, 74, 50, 30
L  433.1600, 337.9600, 0.0000, 439.4800, 337.9600, 0.0000, 74, 50, 30
L  439.4800, 337.9600, 0.0000, 436.3200, 344.2800, 0.0000, 74, 50, 30
L  436.3200, 344.2800, 0.0000, 433.1600, 337.9600, 0.0000, 74, 50, 30
L  436.3200, 344.2800, 0.0000, 436.3200, 346.6500, 0.0000, 74, 50, 30
L  430.3900, 347.4400, 0.0000, 442.2500, 347.4400, 0.0000, 74, 50, 30
L  430.3900, 346.6500, 0.0000, 428.4200, 353.3700, 0.0000, 74, 50, 30
L  428.4200, 353.3700, 0.0000, 432.7600, 348.2300, 0.0000, 74, 50, 30
L  432.7600, 348.2300, 0.0000, 430.3900, 346.6500, 0.0000, 74, 50, 30
L  442.2500, 346.6500, 0.0000, 444.2200, 353.3700, 0.0000, 74, 50, 30
L  444.2200, 353.3700, 0.0000, 439.8800, 348.2300, 0.0000, 74, 50, 30
L  439.8800, 348.2300, 0.0000, 442.2500, 346.6500, 0.0000, 74, 50, 30
L  419.3300, 340.3300, 0.0000, 413.4000, 343.0900, 0.0000, 74, 50, 30
L  453.3100, 340.3300, 0.0000, 459.2400, 343.0900, 0.0000, 74, 50, 30
L  436.3200, 299.4000, 0.0000, 436.3200, 271.4000, 0.0000, 74, 50, 30
L  428.3200, 278.4000, 0.0000, 436.3200, 268.6000, 0.0000, 74, 50, 30
L  444.3200, 278.4000, 0.0000, 436.3200, 268.6000, 0.0000, 74, 50, 30
L -535.4646, -522.5000, 0.0000, -515.4038, -523.0403, 0.0000, 84, 64, 44
L -511.9243, -522.5000, 0.0000, -486.0974, -521.1497, 0.0000, 84, 64, 44
L -385.8505, -522.5000, 0.0000, -363.9953, -523.1090, 0.0000, 84, 64, 44
L -6.2519, -522.5000, 0.0000, 22.8895, -523.1801, 0.0000, 84, 64, 44
L 442.6333, -522.5000, 0.0000, 469.6621, -522.2327, 0.0000, 84, 64, 44
L 474.1498, -522.5000, 0.0000, 513.5031, -522.5586, 0.0000, 84, 64, 44
L -624.7151, -513.5000, 0.0000, -608.2979, -512.5439, 0.0000, 84, 64, 44
L 503.4097, -509.0000, 0.0000, 535.1735, -507.7206, 0.0000, 84, 64, 44
L -624.3650, -504.5000, 0.0000, -602.0581, -504.8159, 0.0000, 84, 64, 44
L 494.6985, -500.0000, 0.0000, 534.8788, -498.9300, 0.0000, 84, 64, 44
L -640.5129, -495.5000, 0.0000, -605.9081, -495.3458, 0.0000, 84, 64, 44
L 490.6295, -495.5000, 0.0000, 530.9778, -494.1821, 0.0000, 84, 64, 44
L -613.3218, -491.0000, 0.0000, -583.3930, -492.1359, 0.0000, 84, 64, 44
L -577.4840, -491.0000, 0.0000, -563.0644, -490.6870, 0.0000, 84, 64, 44
L -554.3261, -491.0000, 0.0000, -513.8731, -490.3059, 0.0000, 84, 64, 44
L -507.9797, -491.0000, 0.0000, -468.7280, -492.3769, 0.0000, 84, 64, 44
L -402.6320, -491.0000, 0.0000, -369.0338, -490.5394, 0.0000, 84, 64, 44
L -305.2196, -491.0000, 0.0000, -278.9350, -489.9235, 0.0000, 84, 64, 44
L -203.3290, -491.0000, 0.0000, -173.9435, -490.4937, 0.0000, 84, 64, 44
L -6.5098, -491.0000, 0.0000, 20.0880, -489.8830, 0.0000, 84, 64, 44
L 68.8117, -491.0000, 0.0000, 110.2890, -490.9969, 0.0000, 84, 64, 44
L 170.0262, -491.0000, 0.0000, 188.2696, -490.6664, 0.0000, 84, 64, 44
L 268.3094, -491.0000, 0.0000, 289.4126, -490.4369, 0.0000, 84, 64, 44
L 371.2143, -491.0000, 0.0000, 405.4445, -489.8325, 0.0000, 84, 64, 44
L 409.0692, -491.0000, 0.0000, 437.0582, -491.9575, 0.0000, 84, 64, 44
L 442.2160, -491.0000, 0.0000, 459.0323, -491.7332, 0.0000, 84, 64, 44
L 462.4287, -491.0000, 0.0000, 490.5707, -491.7534, 0.0000, 84, 64, 44
L 496.3326, -491.0000, 0.0000, 511.3562, -490.3920, 0.0000, 84, 64, 44
L 516.7523, -491.0000, 0.0000, 551.0691, -490.1582, 0.0000, 84, 64, 44
L -631.3769, -486.5000, 0.0000, -605.2132, -485.4429, 0.0000, 84, 64, 44
L -597.3791, -486.5000, 0.0000, -583.3791, -485.2830, 0.0000, 84, 64, 44
L -577.2705, -486.5000, 0.0000, -547.2368, -485.7877, 0.0000, 84, 64, 44
L -540.2944, -486.5000, 0.0000, -515.6885, -487.5986, 0.0000, 84, 64, 44
L -510.8327, -486.5000, 0.0000, -471.4659, -486.6716, 0.0000, 84, 64, 44
L -390.9093, -486.5000, 0.0000, -350.6075, -487.2449, 0.0000, 84, 64, 44
L -345.3991, -486.5000, 0.0000, -323.0853, -486.8848, 0.0000, 84, 64, 44
L -319.1062, -486.5000, 0.0000, -297.1403, -485.8980, 0.0000, 84, 64, 44
L -292.2135, -486.5000, 0.0000, -273.3430, -485.6640, 0.0000, 84, 64, 44
L -268.1411, -486.5000, 0.0000, -248.7344, -486.7847, 0.0000, 84, 64, 44
L -202.5364, -486.5000, 0.0000, -178.3679, -486.9371, 0.0000, 84, 64, 44
L -120.2903, -486.5000, 0.0000, -79.8371, -486.9923, 0.0000, 84, 64, 44
L 0.3255, -486.5000, 0.0000, 36.8229, -486.4663, 0.0000, 84, 64, 44
L 77.4006, -486.5000, 0.0000, 117.3365, -486.1337, 0.0000, 84, 64, 44
L 124.5952, -486.5000, 0.0000, 155.0691, -486.8768, 0.0000, 84, 64, 44
L 160.5116, -486.5000, 0.0000, 200.3886, -486.9547, 0.0000, 84, 64, 44
L 205.5095, -486.5000, 0.0000, 220.7736, -485.5864, 0.0000, 84, 64, 44
L 227.8387, -486.5000, 0.0000, 255.5660, -485.1524, 0.0000, 84, 64, 44
L 261.8539, -486.5000, 0.0000, 299.7425, -485.6180, 0.0000, 84, 64, 44
L 302.8499, -486.5000, 0.0000, 320.4131, -487.0399, 0.0000, 84, 64, 44
L 371.6484, -486.5000, 0.0000, 409.5686, -487.7390, 0.0000, 84, 64, 44
L 414.0992, -486.5000, 0.0000, 455.4552, -486.0980, 0.0000, 84, 64, 44
L 458.7174, -486.5000, 0.0000, 493.3357, -485.7870, 0.0000, 84, 64, 44
L 499.9662, -486.5000, 0.0000, 521.9177, -485.4405, 0.0000, 84, 64, 44
L -626.6037, -482.0000, 0.0000, -595.9047, -482.7185, 0.0000, 84, 64, 44
L -592.8069, -482.0000, 0.0000, -553.2926, -482.5864, 0.0000, 84, 64, 44
L -547.5560, -482.0000, 0.0000, -511.7170, -481.8598, 0.0000, 84, 64, 44
L -508.4637, -482.0000, 0.0000, -489.0812, -482.1329, 0.0000, 84, 64, 44
L -483.4683, -482.0000, 0.0000, -448.9633, -482.0038, 0.0000, 84, 64, 44
