P 1439.47, -1319.72, 0.0000, 95, 72, 62, 3, N
P 1439.47, -935.72, 0.0000, 155, 65, 30, 1, S
P 1631.47, -1127.72, 0.0000, 155, 65, 30, 1, E
P 1247.47, -1127.72, 0.0000, 155, 65, 30, 1, W
L -1162.81, -1151.66, 0.0000, -1141.60, -1151.66, 0.0000, 210, 90, 25
L -538.59, -1151.66, 0.0000, -19.36, -1151.66, 0.0000, 210, 90, 25
L -1161.12, -1140.66, 0.0000, -1105.23, -1140.66, 0.0000, 210, 90, 25
L -550.68, -1140.66, 0.0000, -8.40, -1140.66, 0.0000, 210, 90, 25
L -1159.42, -1129.66, 0.0000, -1096.42, -1129.66, 0.0000, 210, 90, 25
L -553.64, -1129.66, 0.0000, -0.23, -1129.66, 0.0000, 210, 90, 25
L -1157.73, -1118.66, 0.0000, -1087.61, -1118.66, 0.0000, 210, 90, 25
L -556.59, -1118.66, 0.0000, 7.94, -1118.66, 0.0000, 210, 90, 25
L -1156.04, -1107.66, 0.0000, -1078.81, -1107.66, 0.0000, 210, 90, 25
L -559.54, -1107.66, 0.0000, 16.11, -1107.66, 0.0000, 210, 90, 25
L -1149.64, -1096.66, 0.0000, -1074.32, -1096.66, 0.0000, 210, 90, 25
L -560.13, -1096.66, 0.0000, 20.13, -1096.66, 0.0000, 210, 90, 25
L -1138.51, -1085.66, 0.0000, -1074.21, -1085.66, 0.0000, 210, 90, 25
L -558.33, -1085.66, 0.0000, 19.95, -1085.66, 0.0000, 210, 90, 25
L -1127.40, -1074.66, 0.0000, -1074.10, -1074.66, 0.0000, 210, 90, 25
L -556.52, -1074.66, 0.0000, 19.77, -1074.66, 0.0000, 210, 90, 25
L -1116.28, -1063.66, 0.0000, -1082.09, -1063.66, 0.0000, 210, 90, 25
L -554.72, -1063.66, 0.0000, 18.06, -1063.66, 0.0000, 210, 90, 25
L -552.91, -1052.66, 0.0000, 15.70, -1052.66, 0.0000, 210, 90, 25
L -551.05, -1041.66, 0.0000, 13.34, -1041.66, 0.0000, 210, 90, 25
L -548.36, -1030.66, 0.0000, 10.99, -1030.66, 0.0000, 210, 90, 25
L -545.69, -1019.66, 0.0000, 8.63, -1019.66, 0.0000, 210, 90, 25
L -543.01, -1008.66, 0.0000, 6.28, -1008.66, 0.0000, 210, 90, 25
L -536.80, -997.66, 0.0000, 4.34, -997.66, 0.0000, 210, 90, 25
L -525.43, -986.66, 0.0000, -5.93, -986.66, 0.0000, 210, 90, 25
L -514.07, -975.66, 0.0000, -26.99, -975.66, 0.0000, 210, 90, 25
L -464.73, -964.66, 0.0000, -44.11, -964.66, 0.0000, 210, 90, 25
L -430.55, -953.66, 0.0000, -61.24, -953.66, 0.0000, 210, 90, 25
L -389.68, -942.66, 0.0000, -109.82, -942.66, 0.0000, 210, 90, 25
L -339.63, -931.66, 0.0000, -166.66, -931.66, 0.0000, 210, 90, 25
L -1213.29, -810.66, 0.0000, -1209.82, -810.66, 0.0000, 210, 90, 25
L -1221.13, -799.66, 0.0000, -1199.93, -799.66, 0.0000, 210, 90, 25
L -1204.03, -788.66, 0.0000, -1196.85, -788.66, 0.0000, 210, 90, 25
L -1237.07, -524.66, 0.0000, -1208.32, -524.66, 0.0000, 210, 90, 25
L -1233.88, -513.66, 0.0000, -1203.74, -513.66, 0.0000, 210, 90, 25
L -1230.70, -502.66, 0.0000, -1199.15, -502.66, 0.0000, 210, 90, 25
L -824.95, -502.66, 0.0000, -800.35, -502.66, 0.0000, 210, 90, 25
L -1212.12, -491.66, 0.0000, -1196.40, -491.66, 0.0000, 210, 90, 25
L -814.54, -491.66, 0.0000, -806.76, -491.66, 0.0000, 210, 90, 25
L -739.80, -326.66, 0.0000, -721.38, -326.66, 0.0000, 210, 90, 25
L -734.02, -315.66, 0.0000, -703.43, -315.66, 0.0000, 210, 90, 25
L -728.24, -304.66, 0.0000, -691.50, -304.66, 0.0000, 210, 90, 25
L -723.12, -293.66, 0.0000, -688.43, -293.66, 0.0000, 210, 90, 25
L -718.18, -282.66, 0.0000, -688.03, -282.66, 0.0000, 210, 90, 25
L -713.25, -271.66, 0.0000, -701.64, -271.66, 0.0000, 210, 90, 25
L -511.48, -139.66, 0.0000, -510.52, -139.66, 0.0000, 210, 90, 25
L -515.99, -128.66, 0.0000, -506.07, -128.66, 0.0000, 210, 90, 25
L -520.51, -117.66, 0.0000, -501.63, -117.66, 0.0000, 210, 90, 25
L -567.12, -106.66, 0.0000, -497.19, -106.66, 0.0000, 210, 90, 25
L -586.13, -95.66, 0.0000, -491.39, -95.66, 0.0000, 210, 90, 25
L -567.00, -84.66, 0.0000, -484.63, -84.66, 0.0000, 210, 90, 25
L 88.22, -84.66, 0.0000, 89.83, -84.66, 0.0000, 210, 90, 25
L -547.88, -73.66, 0.0000, -477.87, -73.66, 0.0000, 210, 90, 25
L 79.28, -73.66, 0.0000, 99.24, -73.66, 0.0000, 210, 90, 25
L -528.75, -62.66, 0.0000, -471.11, -62.66, 0.0000, 210, 90, 25
L 70.34, -62.66, 0.0000, 108.65, -62.66, 0.0000, 210, 90, 25
L 61.40, -51.66, 0.0000, 118.06, -51.66, 0.0000, 210, 90, 25
L 52.46, -40.66, 0.0000, 127.47, -40.66, 0.0000, 210, 90, 25
L 44.01, -29.66, 0.0000, 136.88, -29.66, 0.0000, 210, 90, 25
L 35.59, -18.66, 0.0000, 146.29, -18.66, 0.0000, 210, 90, 25
L 27.18, -7.66, 0.0000, 155.70, -7.66, 0.0000, 210, 90, 25
L 41.00, 3.34, 0.0000, 143.94, 3.34, 0.0000, 210, 90, 25
L 77.38, 14.34, 0.0000, 110.77, 14.34, 0.0000, 210, 90, 25
L 324.26, 36.34, 0.0000, 357.96, 36.34, 0.0000, 210, 90, 25
L 625.96, 36.34, 0.0000, 629.44, 36.34, 0.0000, 210, 90, 25
L 329.47, 47.34, 0.0000, 393.43, 47.34, 0.0000, 210, 90, 25
L 630.11, 47.34, 0.0000, 649.11, 47.34, 0.0000, 210, 90, 25
L 334.68, 58.34, 0.0000, 401.77, 58.34, 0.0000, 210, 90, 25
L 634.26, 58.34, 0.0000, 668.83, 58.34, 0.0000, 210, 90, 25
L 339.88, 69.34, 0.0000, 410.12, 69.34, 0.0000, 210, 90, 25
L 638.41, 69.34, 0.0000, 688.57, 69.34, 0.0000, 210, 90, 25
L 345.09, 80.34, 0.0000, 418.46, 80.34, 0.0000, 210, 90, 25
L 642.56, 80.34, 0.0000, 713.90, 80.34, 0.0000, 210, 90, 25
L -1022.86, 91.34, 0.0000, -899.70, 91.34, 0.0000, 210, 90, 25
L 350.30, 91.34, 0.0000, 426.80, 91.34, 0.0000, 210, 90, 25
L 646.70, 91.34, 0.0000, 739.35, 91.34, 0.0000, 210, 90, 25
L -1016.83, 102.34, 0.0000, -891.59, 102.34, 0.0000, 210, 90, 25
L 359.67, 102.34, 0.0000, 432.55, 102.34, 0.0000, 210, 90, 25
L 653.72, 102.34, 0.0000, 754.76, 102.34, 0.0000, 210, 90, 25
L -936.26, 113.34, 0.0000, -891.37, 113.34, 0.0000, 210, 90, 25
L 375.09, 113.34, 0.0000, 434.48, 113.34, 0.0000, 210, 90, 25
L 664.91, 113.34, 0.0000, 755.49, 113.34, 0.0000, 210, 90, 25
L 391.13, 124.34, 0.0000, 436.42, 124.34, 0.0000, 210, 90, 25
L 676.10, 124.34, 0.0000, 756.23, 124.34, 0.0000, 210, 90, 25
L 412.66, 135.34, 0.0000, 438.36, 135.34, 0.0000, 210, 90, 25
L 687.30, 135.34, 0.0000, 756.97, 135.34, 0.0000, 210, 90, 25
L 434.17, 146.34, 0.0000, 440.30, 146.34, 0.0000, 210, 90, 25
L 710.11, 146.34, 0.0000, 757.71, 146.34, 0.0000, 210, 90, 25
L 735.00, 157.34, 0.0000, 758.46, 157.34, 0.0000, 210, 90, 25
L -445.19, 267.34, 0.0000, -438.70, 267.34, 0.0000, 210, 90, 25
L -438.67, 278.34, 0.0000, -424.23, 278.34, 0.0000, 210, 90, 25
L -432.16, 289.34, 0.0000, -403.72, 289.34, 0.0000, 210, 90, 25
L -420.03, 300.34, 0.0000, -357.46, 300.34, 0.0000, 210, 90, 25
L 780.58, 333.34, 0.0000, 791.11, 333.34, 0.0000, 210, 90, 25
L 763.49, 344.34, 0.0000, 795.40, 344.34, 0.0000, 210, 90, 25
L 746.44, 355.34, 0.0000, 799.68, 355.34, 0.0000, 210, 90, 25
L 741.05, 366.34, 0.0000, 803.97, 366.34, 0.0000, 210, 90, 25
L 735.65, 377.34, 0.0000, 808.25, 377.34, 0.0000, 210, 90, 25
L 730.26, 388.34, 0.0000, 812.53, 388.34, 0.0000, 210, 90, 25
L 727.97, 399.34, 0.0000, 815.99, 399.34, 0.0000, 210, 90, 25
L 745.97, 410.34, 0.0000, 814.00, 410.34, 0.0000, 210, 90, 25
L 763.97, 421.34, 0.0000, 811.56, 421.34, 0.0000, 210, 90, 25
L 781.94, 432.34, 0.0000, 795.37, 432.34, 0.0000, 210, 90, 25
L -20.51, 498.34, 0.0000, -4.30, 498.34, 0.0000, 210, 90, 25
L -1201.79, 509.34, 0.0000, -1195.95, 509.34, 0.0000, 210, 90, 25
L -1202.21, 520.34, 0.0000, -1167.24, 520.34, 0.0000, 210, 90, 25
L -1202.64, 531.34, 0.0000, -1138.54, 531.34, 0.0000, 210, 90, 25
L -1203.07, 542.34, 0.0000, -1110.34, 542.34, 0.0000, 210, 90, 25
L -1203.50, 553.34, 0.0000, -1093.96, 553.34, 0.0000, 210, 90, 25
L -1203.93, 564.34, 0.0000, -1077.57, 564.34, 0.0000, 210, 90, 25
L -1204.36, 575.34, 0.0000, -1061.19, 575.34, 0.0000, 210, 90, 25
L -1204.79, 586.34, 0.0000, -1044.80, 586.34, 0.0000, 210, 90, 25
L -1205.21, 597.34, 0.0000, -1028.41, 597.34, 0.0000, 210, 90, 25
L 787.04, 597.34, 0.0000, 790.57, 597.34, 0.0000, 210, 90, 25
L -1213.58, 608.34, 0.0000, -1204.79, 608.34, 0.0000, 210, 90, 25
L -1196.36, 608.34, 0.0000, -1025.69, 608.34, 0.0000, 210, 90, 25
L -1218.85, 619.34, 0.0000, -1192.08, 619.34, 0.0000, 210, 90, 25
L -1187.03, 619.34, 0.0000, -1023.67, 619.34, 0.0000, 210, 90, 25
L -1224.13, 630.34, 0.0000, -1179.37, 630.34, 0.0000, 210, 90, 25
L -1177.70, 630.34, 0.0000, -1021.65, 630.34, 0.0000, 210, 90, 25
L -1229.40, 641.34, 0.0000, -1019.64, 641.34, 0.0000, 210, 90, 25
L -1234.67, 652.34, 0.0000, -1017.62, 652.34, 0.0000, 210, 90, 25
L -1239.94, 663.34, 0.0000, -1015.60, 663.34, 0.0000, 210, 90, 25
L -1257.55, 674.34, 0.0000, -1013.58, 674.34, 0.0000, 210, 90, 25
L -1281.61, 685.34, 0.0000, -1011.56, 685.34, 0.0000, 210, 90, 25
L -1418.43, 696.34, 0.0000, -1335.01, 696.34, 0.0000, 210, 90, 25
L -1305.68, 696.34, 0.0000, -1003.55, 696.34, 0.0000, 210, 90, 25
L -1417.64, 707.34, 0.0000, -1321.05, 707.34, 0.0000, 210, 90, 25
L -1291.44, 707.34, 0.0000, -1117.97, 707.34, 0.0000, 210, 90, 25
L -1415.27, 718.34, 0.0000, -1324.02, 718.34, 0.0000, 210, 90, 25
L -1271.04, 718.34, 0.0000, -1137.24, 718.34, 0.0000, 210, 90, 25
L 307.02, 718.34, 0.0000, 325.74, 718.34, 0.0000, 210, 90, 25
L -1412.90, 729.34, 0.0000, -1326.99, 729.34, 0.0000, 210, 90, 25
L -1250.64, 729.34, 0.0000, -1156.54, 729.34, 0.0000, 210, 90, 25
L 311.86, 729.34, 0.0000, 377.85, 729.34, 0.0000, 210, 90, 25
L -1406.23, 740.34, 0.0000, -1329.95, 740.34, 0.0000, 210, 90, 25
L -1230.25, 740.34, 0.0000, -1179.28, 740.34, 0.0000, 210, 90, 25
L 316.70, 740.34, 0.0000, 395.52, 740.34, 0.0000, 210, 90, 25
L -1381.58, 751.34, 0.0000, -1332.92, 751.34, 0.0000, 210, 90, 25
L 321.53, 751.34, 0.0000, 403.80, 751.34, 0.0000, 210, 90, 25
L -1356.94, 762.34, 0.0000, -1335.89, 762.34, 0.0000, 210, 90, 25
L -554.07, 762.34, 0.0000, -509.30, 762.34, 0.0000, 210, 90, 25
L 326.37, 762.34, 0.0000, 412.09, 762.34, 0.0000, 210, 90, 25
L -551.45, 773.34, 0.0000, -501.44, 773.34, 0.0000, 210, 90, 25
L 331.21, 773.34, 0.0000, 420.38, 773.34, 0.0000, 210, 90, 25
L -548.84, 784.34, 0.0000, -493.58, 784.34, 0.0000, 210, 90, 25
L 336.05, 784.34, 0.0000, 428.66, 784.34, 0.0000, 210, 90, 25
L -546.24, 795.34, 0.0000, -485.71, 795.34, 0.0000, 210, 90, 25
L 340.89, 795.34, 0.0000, 436.95, 795.34, 0.0000, 210, 90, 25
L -539.93, 806.34, 0.0000, -479.94, 806.34, 0.0000, 210, 90, 25
L 380.91, 806.34, 0.0000, 428.42, 806.34, 0.0000, 210, 90, 25
L -532.51, 817.34, 0.0000, -474.78, 817.34, 0.0000, 210, 90, 25
L 406.05, 817.34, 0.0000, 414.85, 817.34, 0.0000, 210, 90, 25
L -525.09, 828.34, 0.0000, -469.63, 828.34, 0.0000, 210, 90, 25
L -517.67, 839.34, 0.0000, -464.48, 839.34, 0.0000, 210, 90, 25
L -113.20, 982.34, 0.0000, -99.28, 982.34, 0.0000, 210, 90, 25
L -117.13, 993.34, 0.0000, -76.06, 993.34, 0.0000, 210, 90, 25
L -115.69, 1004.34, 0.0000, -85.92, 1004.34, 0.0000, 210, 90, 25
L -112.42, 1015.34, 0.0000, -106.24, 1015.34, 0.0000, 210, 90, 25
L -1285.66, 1026.34, 0.0000, -1278.79, 1026.34, 0.0000, 210, 90, 25
L -1278.10, 1037.34, 0.0000, -1263.66, 1037.34, 0.0000, 210, 90, 25
L -1270.54, 1048.34, 0.0000, -1248.53, 1048.34, 0.0000, 210, 90, 25
L -1262.98, 1059.34, 0.0000, -1233.40, 1059.34, 0.0000, 210, 90, 25
L -1170.41, 1059.34, 0.0000, -1142.76, 1059.34, 0.0000, 210, 90, 25
L -1255.42, 1070.34, 0.0000, -1218.28, 1070.34, 0.0000, 210, 90, 25
L -1197.82, 1070.34, 0.0000, -1119.27, 1070.34, 0.0000, 210, 90, 25
L -1247.86, 1081.34, 0.0000, -1092.22, 1081.34, 0.0000, 210, 90, 25
L -1240.31, 1092.34, 0.0000, -1063.24, 1092.34, 0.0000, 210, 90, 25
L -1234.79, 1103.34, 0.0000, -1207.62, 1103.34, 0.0000, 210, 90, 25
L -1174.08, 1103.34, 0.0000, -1072.89, 1103.34, 0.0000, 210, 90, 25
L -1231.35, 1114.34, 0.0000, -1208.11, 1114.34, 0.0000, 210, 90, 25
L -1227.90, 1125.34, 0.0000, -1208.60, 1125.34, 0.0000, 210, 90, 25
L -84.16, 1125.34, 0.0000, -77.98, 1125.34, 0.0000, 210, 90, 25
L -1224.46, 1136.34, 0.0000, -1209.09, 1136.34, 0.0000, 210, 90, 25
L -76.94, 1136.34, 0.0000, -33.57, 1136.34, 0.0000, 210, 90, 25
L -1221.02, 1147.34, 0.0000, -1209.58, 1147.34, 0.0000, 210, 90, 25
L -69.72, 1147.34, 0.0000, -8.95, 1147.34, 0.0000, 210, 90, 25
L -1217.57, 1158.34, 0.0000, -1210.07, 1158.34, 0.0000, 210, 90, 25
L -62.50, 1158.34, 0.0000, -4.78, 1158.34, 0.0000, 210, 90, 25
L -1214.13, 1169.34, 0.0000, -1210.56, 1169.34, 0.0000, 210, 90, 25
L -55.28, 1169.34, 0.0000, -0.60, 1169.34, 0.0000, 210, 90, 25
L -48.06, 1180.34, 0.0000, 3.57, 1180.34, 0.0000, 210, 90, 25
L -40.84, 1191.34, 0.0000, 7.75, 1191.34, 0.0000, 210, 90, 25
L -35.02, 1202.34, 0.0000, 13.63, 1202.34, 0.0000, 210, 90, 25
L -31.23, 1213.34, 0.0000, 22.00, 1213.34, 0.0000, 210, 90, 25
L -27.45, 1224.34, 0.0000, 30.38, 1224.34, 0.0000, 210, 90, 25
L -878.22, 1235.34, 0.0000, -866.41, 1235.34, 0.0000, 210, 90, 25
L -23.67, 1235.34, 0.0000, 38.76, 1235.34, 0.0000, 210, 90, 25
L -888.84, 1246.34, 0.0000, -822.55, 1246.34, 0.0000, 210, 90, 25
L -19.89, 1246.34, 0.0000, 47.13, 1246.34, 0.0000, 210, 90, 25
L -1355.51, 1257.34, 0.0000, -1351.04, 1257.34, 0.0000, 210, 90, 25
L -899.46, 1257.34, 0.0000, -803.46, 1257.34, 0.0000, 210, 90, 25
L -16.11, 1257.34, 0.0000, 55.50, 1257.34, 0.0000, 210, 90, 25
L -1355.51, 1268.34, 0.0000, -1338.65, 1268.34, 0.0000, 210, 90, 25
L -910.08, 1268.34, 0.0000, -793.22, 1268.34, 0.0000, 210, 90, 25
L -12.33, 1268.34, 0.0000, 63.89, 1268.34, 0.0000, 210, 90, 25
L -1355.51, 1279.34, 0.0000, -1326.26, 1279.34, 0.0000, 210, 90, 25
L -915.21, 1279.34, 0.0000, -782.99, 1279.34, 0.0000, 210, 90, 25
L 32.11, 1279.34, 0.0000, 72.28, 1279.34, 0.0000, 210, 90, 25
L -1355.51, 1290.34, 0.0000, -1313.86, 1290.34, 0.0000, 210, 90, 25
L -926.45, 1290.34, 0.0000, -772.75, 1290.34, 0.0000, 210, 90, 25
L -1338.15, 1301.34, 0.0000, -1310.59, 1301.34, 0.0000, 210, 90, 25
L -980.63, 1301.34, 0.0000, -762.03, 1301.34, 0.0000, 210, 90, 25
L -1011.64, 1312.34, 0.0000, -1008.59, 1312.34, 0.0000, 210, 90, 25
L -961.16, 1312.34, 0.0000, -750.25, 1312.34, 0.0000, 210, 90, 25
L -1013.81, 1323.34, 0.0000, -1000.47, 1323.34, 0.0000, 210, 90, 25
L -941.69, 1323.34, 0.0000, -738.47, 1323.34, 0.0000, 210, 90, 25
L -1015.98, 1334.34, 0.0000, -992.36, 1334.34, 0.0000, 210, 90, 25
L -922.22, 1334.34, 0.0000, -726.69, 1334.34, 0.0000, 210, 90, 25
L -1018.15, 1345.34, 0.0000, -984.24, 1345.34, 0.0000, 210, 90, 25
L -909.57, 1345.34, 0.0000, -714.91, 1345.34, 0.0000, 210, 90, 25
L -1020.32, 1356.34, 0.0000, -976.13, 1356.34, 0.0000, 210, 90, 25
L -906.20, 1356.34, 0.0000, -703.74, 1356.34, 0.0000, 210, 90, 25
L -1022.49, 1367.34, 0.0000, -968.01, 1367.34, 0.0000, 210, 90, 25
L -902.82, 1367.34, 0.0000, -692.87, 1367.34, 0.0000, 210, 90, 25
L -1024.66, 1378.34, 0.0000, -959.90, 1378.34, 0.0000, 210, 90, 25
L -899.45, 1378.34, 0.0000, -682.00, 1378.34, 0.0000, 210, 90, 25
L -1056.52, 1389.34, 0.0000, -951.78, 1389.34, 0.0000, 210, 90, 25
L -896.07, 1389.34, 0.0000, -671.12, 1389.34, 0.0000, 210, 90, 25
L -1095.99, 1400.34, 0.0000, -946.45, 1400.34, 0.0000, 210, 90, 25
L -891.38, 1400.34, 0.0000, -661.43, 1400.34, 0.0000, 210, 90, 25
L -1078.98, 1411.34, 0.0000, -950.77, 1411.34, 0.0000, 210, 90, 25
L -882.14, 1411.34, 0.0000, -655.86, 1411.34, 0.0000, 210, 90, 25
L -1061.97, 1422.34, 0.0000, -955.09, 1422.34, 0.0000, 210, 90, 25
L -872.90, 1422.34, 0.0000, -650.29, 1422.34, 0.0000, 210, 90, 25
L -1044.96, 1433.34, 0.0000, -959.41, 1433.34, 0.0000, 210, 90, 25
L -863.66, 1433.34, 0.0000, -644.72, 1433.34, 0.0000, 210, 90, 25
L -1027.95, 1444.34, 0.0000, -963.73, 1444.34, 0.0000, 210, 90, 25
L -854.42, 1444.34, 0.0000, -639.15, 1444.34, 0.0000, 210, 90, 25
L -845.18, 1455.34, 0.0000, -633.58, 1455.34, 0.0000, 210, 90, 25
L -835.95, 1466.34, 0.0000, -628.01, 1466.34, 0.0000, 210, 90, 25
L -1111.05, 1477.34, 0.0000, -1110.64, 1477.34, 0.0000, 210, 90, 25
L -826.72, 1477.34, 0.0000, -622.44, 1477.34, 0.0000, 210, 90, 25
L -1111.39, 1488.34, 0.0000, -1108.35, 1488.34, 0.0000, 210, 90, 25
L -817.49, 1488.34, 0.0000, -616.87, 1488.34, 0.0000, 210, 90, 25
L -803.57, 1499.34, 0.0000, -617.23, 1499.34, 0.0000, 210, 90, 25
L -764.09, 1510.34, 0.0000, -647.66, 1510.34, 0.0000, 210, 90, 25
L -724.60, 1521.34, 0.0000, -678.09, 1521.34, 0.0000, 210, 90, 25
L -861.98, 1373.21, 0.0000, -859.81, 1361.21, 0.0000, 205, 200, 195
L -861.98, 1361.21, 0.0000, -857.67, 1349.21, 0.0000, 205, 200, 195
L -861.98, 1349.21, 0.0000, -855.56, 1337.21, 0.0000, 205, 200, 195
L -858.71, 1373.21, 0.0000, -862.91, 1361.21, 0.0000, 205, 200, 195
L -858.71, 1361.21, 0.0000, -859.05, 1349.21, 0.0000, 205, 200, 195
L -858.71, 1349.21, 0.0000, -863.20, 1337.21, 0.0000, 205, 200, 195
L -1157.19, 1494.46, 0.0000, -1157.58, 1482.46, 0.0000, 205, 200, 195
L -1157.19, 1482.46, 0.0000, -1154.20, 1470.46, 0.0000, 205, 200, 195
L -1157.19, 1470.46, 0.0000, -1161.69, 1458.46, 0.0000, 205, 200, 195
L -1141.50, 1494.46, 0.0000, -1143.66, 1482.46, 0.0000, 205, 200, 195
L -1141.50, 1482.46, 0.0000, -1138.74, 1470.46, 0.0000, 205, 200, 195
L -1141.50, 1470.46, 0.0000, -1141.21, 1458.46, 0.0000, 205, 200, 195
L -1321.45, 1291.11, 0.0000, -1317.86, 1279.11, 0.0000, 205, 200, 195
L -1321.45, 1279.11, 0.0000, -1322.94, 1267.11, 0.0000, 205, 200, 195
L -1321.45, 1267.11, 0.0000, -1317.36, 1255.11, 0.0000, 205, 200, 195
L -1303.94, 1291.11, 0.0000, -1309.72, 1279.11, 0.0000, 205, 200, 195
L -1303.94, 1279.11, 0.0000, -1297.88, 1267.11, 0.0000, 205, 200, 195
L -1303.94, 1267.11, 0.0000, -1300.82, 1255.11, 0.0000, 205, 200, 195
L -3.18, 1229.13, 0.0000, -3.83, 1217.13, 0.0000, 205, 200, 195
L -3.18, 1217.13, 0.0000, -1.42, 1205.13, 0.0000, 205, 200, 195
L -3.18, 1205.13, 0.0000, 2.56, 1193.13, 0.0000, 205, 200, 195
L 11.64, 1229.13, 0.0000, 12.60, 1217.13, 0.0000, 205, 200, 195
L 11.64, 1217.13, 0.0000, 16.95, 1205.13, 0.0000, 205, 200, 195
L 11.64, 1205.13, 0.0000, 15.79, 1193.13, 0.0000, 205, 200, 195
L -1131.95, 1091.89, 0.0000, -1132.46, 1079.89, 0.0000, 205, 200, 195
L -1131.95, 1079.89, 0.0000, -1129.83, 1067.89, 0.0000, 205, 200, 195
L -1131.95, 1067.89, 0.0000, -1136.08, 1055.89, 0.0000, 205, 200, 195
L -1145.29, 1091.89, 0.0000, -1140.83, 1079.89, 0.0000, 205, 200, 195
L -1145.29, 1079.89, 0.0000, -1143.31, 1067.89, 0.0000, 205, 200, 195
L -1145.29, 1067.89, 0.0000, -1142.24, 1055.89, 0.0000, 205, 200, 195
L -116.13, 999.24, 0.0000, -110.53, 987.24, 0.0000, 205, 200, 195
L -116.13, 987.24, 0.0000, -109.41, 975.24, 0.0000, 205, 200, 195
L -116.13, 975.24, 0.0000, -109.45, 963.24, 0.0000, 205, 200, 195
L -96.71, 999.24, 0.0000, -92.64, 987.24, 0.0000, 205, 200, 195
L -96.71, 987.24, 0.0000, -99.23, 975.24, 0.0000, 205, 200, 195
L -96.71, 975.24, 0.0000, -90.97, 963.24, 0.0000, 205, 200, 195
L -502.68, 794.49, 0.0000, -504.80, 782.49, 0.0000, 205, 200, 195
L -502.68, 782.49, 0.0000, -508.52, 770.49, 0.0000, 205, 200, 195
L -502.68, 770.49, 0.0000, -503.51, 758.49, 0.0000, 205, 200, 195
L -521.01, 794.49, 0.0000, -517.25, 782.49, 0.0000, 205, 200, 195
L -521.01, 782.49, 0.0000, -521.18, 770.49, 0.0000, 205, 200, 195
L -521.01, 770.49, 0.0000, -527.61, 758.49, 0.0000, 205, 200, 195
L 391.56, 773.89, 0.0000, 385.45, 761.89, 0.0000, 205, 200, 195
L 391.56, 761.89, 0.0000, 395.76, 749.89, 0.0000, 205, 200, 195
L 391.56, 749.89, 0.0000, 386.98, 737.89, 0.0000, 205, 200, 195
L 363.11, 773.89, 0.0000, 367.14, 761.89, 0.0000, 205, 200, 195
L 363.11, 761.89, 0.0000, 358.08, 749.89, 0.0000, 205, 200, 195
L 363.11, 749.89, 0.0000, 358.19, 737.89, 0.0000, 205, 200, 195
L -1218.09, 680.40, 0.0000, -1214.96, 668.40, 0.0000, 205, 200, 195
L -1218.09, 668.40, 0.0000, -1213.33, 656.40, 0.0000, 205, 200, 195
L -1218.09, 656.40, 0.0000, -1215.44, 644.40, 0.0000, 205, 200, 195
L -1192.34, 680.40, 0.0000, -1192.44, 668.40, 0.0000, 205, 200, 195
L -1192.34, 668.40, 0.0000, -1186.05, 656.40, 0.0000, 205, 200, 195
L -1192.34, 656.40, 0.0000, -1198.13, 644.40, 0.0000, 205, 200, 195
L 771.19, 596.44, 0.0000, 771.56, 584.44, 0.0000, 205, 200, 195
L 771.19, 584.44, 0.0000, 768.25, 572.44, 0.0000, 205, 200, 195
L 771.19, 572.44, 0.0000, 774.39, 560.44, 0.0000, 205, 200, 195
L 796.24, 596.44, 0.0000, 796.56, 584.44, 0.0000, 205, 200, 195
L 796.24, 584.44, 0.0000, 801.05, 572.44, 0.0000, 205, 200, 195
L 796.24, 572.44, 0.0000, 797.08, 560.44, 0.0000, 205, 200, 195
L -23.48, 498.44, 0.0000, -25.15, 486.44, 0.0000, 205, 200, 195
L -23.48, 486.44, 0.0000, -18.65, 474.44, 0.0000, 205, 200, 195
L -23.48, 474.44, 0.0000, -17.88, 462.44, 0.0000, 205, 200, 195
L -29.69, 498.44, 0.0000, -24.78, 486.44, 0.0000, 205, 200, 195
L -29.69, 486.44, 0.0000, -23.13, 474.44, 0.0000, 205, 200, 195
L -29.69, 474.44, 0.0000, -29.35, 462.44, 0.0000, 205, 200, 195
L 784.93, 396.31, 0.0000, 780.74, 384.31, 0.0000, 205, 200, 195
L 784.93, 384.31, 0.0000, 785.43, 372.31, 0.0000, 205, 200, 195
L 784.93, 372.31, 0.0000, 784.97, 360.31, 0.0000, 205, 200, 195
L 786.86, 396.31, 0.0000, 780.25, 384.31, 0.0000, 205, 200, 195
L 786.86, 384.31, 0.0000, 793.43, 372.31, 0.0000, 205, 200, 195
L 786.86, 372.31, 0.0000, 787.08, 360.31, 0.0000, 205, 200, 195
L -409.86, 289.06, 0.0000, -405.65, 277.06, 0.0000, 205, 200, 195
L -409.86, 277.06, 0.0000, -408.98, 265.06, 0.0000, 205, 200, 195
L -409.86, 265.06, 0.0000, -409.99, 253.06, 0.0000, 205, 200, 195
L -392.44, 289.06, 0.0000, -398.51, 277.06, 0.0000, 205, 200, 195
L -392.44, 277.06, 0.0000, -391.89, 265.06, 0.0000, 205, 200, 195
L -392.44, 265.06, 0.0000, -393.64, 253.06, 0.0000, 205, 200, 195
L 720.80, 99.76, 0.0000, 726.73, 87.76, 0.0000, 205, 200, 195
L 720.80, 87.76, 0.0000, 717.57, 75.76, 0.0000, 205, 200, 195
