P -2610.7199, -1504.3499, 0.0000, 58, 48, 36, 3, N
P -2610.7199, -1233.7499, 0.0000, 58, 48, 36, 1, S
P -2475.4199, -1369.0499, 0.0000, 58, 48, 36, 1, E
P -2746.0199, -1369.0499, 0.0000, 58, 48, 36, 1, W
L -2963.0131, -2519.9881, 0.0000, -2956.0956, -2519.9881, 0.0000, 62, 104, 56
L -2950.5607, -2519.9881, 0.0000, -2944.1478, -2519.9881, 0.0000, 62, 104, 56
L -2988.5347, -2504.1529, 0.0000, -2977.0255, -2504.1529, 0.0000, 62, 104, 56
L -2973.7784, -2504.1529, 0.0000, -2965.4575, -2504.1529, 0.0000, 62, 104, 56
L -2961.5437, -2504.1529, 0.0000, -2952.5042, -2504.1529, 0.0000, 62, 104, 56
L -2243.3616, 1333.7111, 0.0000, -2248.2282, 1361.8705, 0.0000, 62, 104, 56
L -2248.2282, 1361.8705, 0.0000, -2278.6399, 1382.6061, 0.0000, 62, 104, 56
L -2278.6399, 1382.6061, 0.0000, -2312.0501, 1366.2301, 0.0000, 62, 104, 56
L -2312.0501, 1366.2301, 0.0000, -2339.3567, 1348.6944, 0.0000, 62, 104, 56
L -2339.3567, 1348.6944, 0.0000, -2346.0503, 1316.7301, 0.0000, 62, 104, 56
L -2346.0503, 1316.7301, 0.0000, -2312.0501, 1301.1921, 0.0000, 62, 104, 56
L -2312.0501, 1301.1921, 0.0000, -2279.8768, 1290.5684, 0.0000, 62, 104, 56
L -2279.8768, 1290.5684, 0.0000, -2242.7716, 1301.7972, 0.0000, 62, 104, 56
L -2242.7716, 1301.7972, 0.0000, -2243.3616, 1333.7111, 0.0000, 62, 104, 56
L -2311.5710, 1304.1546, 0.0000, -2298.4123, 1304.1546, 0.0000, 62, 104, 56
L -2292.1068, 1304.1546, 0.0000, -2283.3433, 1304.1546, 0.0000, 62, 104, 56
L -2274.8385, 1304.1546, 0.0000, -2266.7368, 1304.1546, 0.0000, 62, 104, 56
L -2321.9692, 1323.8590, 0.0000, -2310.7984, 1323.8590, 0.0000, 62, 104, 56
L -2302.6630, 1323.8590, 0.0000, -2288.7078, 1323.8590, 0.0000, 62, 104, 56
L -2281.9466, 1323.8590, 0.0000, -2273.2611, 1323.8590, 0.0000, 62, 104, 56
L -2267.8060, 1323.8590, 0.0000, -2257.3196, 1323.8590, 0.0000, 62, 104, 56
L -2321.9692, 1343.5633, 0.0000, -2311.4421, 1343.5633, 0.0000, 62, 104, 56
L -2304.8983, 1343.5633, 0.0000, -2290.1512, 1343.5633, 0.0000, 62, 104, 56
L -2283.6006, 1343.5633, 0.0000, -2273.6093, 1343.5633, 0.0000, 62, 104, 56
L -2266.1404, 1343.5633, 0.0000, -2256.3387, 1343.5633, 0.0000, 62, 104, 56
L -2311.5710, 1363.2676, 0.0000, -2299.6257, 1363.2676, 0.0000, 62, 104, 56
L -2291.7917, 1363.2676, 0.0000, -2278.9903, 1363.2676, 0.0000, 62, 104, 56
L -2270.3899, 1363.2676, 0.0000, -2266.7368, 1363.2676, 0.0000, 62, 104, 56
L -3898.0053, 1363.4374, 0.0000, -3898.1038, 1383.8496, 0.0000, 62, 104, 56
L -3898.1038, 1383.8496, 0.0000, -3922.1934, 1389.3711, 0.0000, 62, 104, 56
L -3922.1934, 1389.3711, 0.0000, -3942.6524, 1384.5745, 0.0000, 62, 104, 56
L -3942.6524, 1384.5745, 0.0000, -3964.1610, 1374.2985, 0.0000, 62, 104, 56
L -3964.1610, 1374.2985, 0.0000, -3957.9476, 1354.4307, 0.0000, 62, 104, 56
L -3957.9476, 1354.4307, 0.0000, -3942.6524, 1342.3003, 0.0000, 62, 104, 56
L -3942.6524, 1342.3003, 0.0000, -3921.0452, 1332.1641, 0.0000, 62, 104, 56
L -3921.0452, 1332.1641, 0.0000, -3903.1690, 1346.5104, 0.0000, 62, 104, 56
L -3903.1690, 1346.5104, 0.0000, -3898.0053, 1363.4374, 0.0000, 62, 104, 56
L -3941.8863, 1344.8254, 0.0000, -3934.0939, 1344.8254, 0.0000, 62, 104, 56
L -3931.6098, 1344.8254, 0.0000, -3926.6361, 1344.8254, 0.0000, 62, 104, 56
L -3923.7761, 1344.8254, 0.0000, -3914.8485, 1344.8254, 0.0000, 62, 104, 56
L -3948.4341, 1357.2334, 0.0000, -3942.6604, 1357.2334, 0.0000, 62, 104, 56
L -3938.5646, 1357.2334, 0.0000, -3932.6085, 1357.2334, 0.0000, 62, 104, 56
L -3929.8471, 1357.2334, 0.0000, -3924.9836, 1357.2334, 0.0000, 62, 104, 56
L -3921.0490, 1357.2334, 0.0000, -3915.9235, 1357.2334, 0.0000, 62, 104, 56
L -3911.7578, 1357.2334, 0.0000, -3907.1059, 1357.2334, 0.0000, 62, 104, 56
L -3948.4341, 1369.6414, 0.0000, -3941.0663, 1369.6414, 0.0000, 62, 104, 56
L -3936.8720, 1369.6414, 0.0000, -3932.2223, 1369.6414, 0.0000, 62, 104, 56
L -3929.6666, 1369.6414, 0.0000, -3925.1402, 1369.6414, 0.0000, 62, 104, 56
L -3920.8155, 1369.6414, 0.0000, -3913.2346, 1369.6414, 0.0000, 62, 104, 56
L -3910.6635, 1369.6414, 0.0000, -3907.1059, 1369.6414, 0.0000, 62, 104, 56
L -3941.8863, 1382.0494, 0.0000, -3936.9211, 1382.0494, 0.0000, 62, 104, 56
L -3932.5579, 1382.0494, 0.0000, -3926.5665, 1382.0494, 0.0000, 62, 104, 56
L -3923.1866, 1382.0494, 0.0000, -3917.0436, 1382.0494, 0.0000, 62, 104, 56
L -4126.1982, -494.9124, 0.0000, -4141.9432, -479.9556, 0.0000, 86, 132, 70
L -4141.9432, -479.9556, 0.0000, -4157.9946, -468.4691, 0.0000, 86, 132, 70
L -4157.9946, -468.4691, 0.0000, -4182.4221, -468.2945, 0.0000, 86, 132, 70
L -4182.4221, -468.2945, 0.0000, -4190.3459, -486.9541, 0.0000, 86, 132, 70
L -4190.3459, -486.9541, 0.0000, -4194.4515, -504.0961, 0.0000, 86, 132, 70
L -4194.4515, -504.0961, 0.0000, -4182.4221, -521.5303, 0.0000, 86, 132, 70
L -4182.4221, -521.5303, 0.0000, -4158.7533, -517.8275, 0.0000, 86, 132, 70
L -4158.7533, -517.8275, 0.0000, -4138.5963, -512.1721, 0.0000, 86, 132, 70
L -4138.5963, -512.1721, 0.0000, -4126.1982, -494.9124, 0.0000, 86, 132, 70
L -4177.5163, -513.1542, 0.0000, -4170.3682, -513.1542, 0.0000, 62, 104, 56
L -4167.4778, -513.1542, 0.0000, -4161.5678, -513.1542, 0.0000, 62, 104, 56
L -4157.2635, -513.1542, 0.0000, -4150.6298, -513.1542, 0.0000, 62, 104, 56
L -4183.9339, -500.9930, 0.0000, -4178.2329, -500.9930, 0.0000, 62, 104, 56
L -4175.2963, -500.9930, 0.0000, -4170.6374, -500.9930, 0.0000, 62, 104, 56
L -4167.7714, -500.9930, 0.0000, -4161.0693, -500.9930, 0.0000, 62, 104, 56
L -4157.2313, -500.9930, 0.0000, -4152.7644, -500.9930, 0.0000, 62, 104, 56
L -4150.2684, -500.9930, 0.0000, -4143.4277, -500.9930, 0.0000, 62, 104, 56
L -4183.9339, -488.8318, 0.0000, -4176.7957, -488.8318, 0.0000, 62, 104, 56
L -4172.9565, -488.8318, 0.0000, -4164.9469, -488.8318, 0.0000, 62, 104, 56
L -4160.1337, -488.8318, 0.0000, -4154.8323, -488.8318, 0.0000, 62, 104, 56
L -4152.0714, -488.8318, 0.0000, -4144.3981, -488.8318, 0.0000, 62, 104, 56
L -4177.5163, -476.6706, 0.0000, -4168.3837, -476.6706, 0.0000, 62, 104, 56
L -4165.3757, -476.6706, 0.0000, -4160.3884, -476.6706, 0.0000, 62, 104, 56
L -4156.8318, -476.6706, 0.0000, -4149.8453, -476.6706, 0.0000, 62, 104, 56
L 2429.9190, 1103.6364, 0.0000, 2414.8422, 1126.0219, 0.0000, 62, 104, 56
L 2414.8422, 1126.0219, 0.0000, 2388.5577, 1132.7003, 0.0000, 62, 104, 56
L 2388.5577, 1132.7003, 0.0000, 2358.5025, 1137.4469, 0.0000, 62, 104, 56
L 2358.5025, 1137.4469, 0.0000, 2342.3989, 1115.5475, 0.0000, 62, 104, 56
L 2342.3989, 1115.5475, 0.0000, 2348.4879, 1093.5426, 0.0000, 62, 104, 56
L 2348.4879, 1093.5426, 0.0000, 2358.5025, 1069.8259, 0.0000, 62, 104, 56
L 2358.5025, 1069.8259, 0.0000, 2389.6829, 1069.3397, 0.0000, 62, 104, 56
L 2389.6829, 1069.3397, 0.0000, 2409.8784, 1084.6662, 0.0000, 62, 104, 56
L 2409.8784, 1084.6662, 0.0000, 2429.9190, 1103.6364, 0.0000, 62, 104, 56
L 2364.6184, 1080.3130, 0.0000, 2373.5953, 1080.3130, 0.0000, 62, 104, 56
L 2378.6195, 1080.3130, 0.0000, 2388.5771, 1080.3130, 0.0000, 62, 104, 56
L 2395.3322, 1080.3130, 0.0000, 2399.9975, 1080.3130, 0.0000, 62, 104, 56
L 2356.4132, 1095.8619, 0.0000, 2367.5970, 1095.8619, 0.0000, 62, 104, 56
L 2371.7174, 1095.8619, 0.0000, 2380.3764, 1095.8619, 0.0000, 62, 104, 56
L 2385.9236, 1095.8619, 0.0000, 2392.0690, 1095.8619, 0.0000, 62, 104, 56
L 2396.4224, 1095.8619, 0.0000, 2402.1421, 1095.8619, 0.0000, 62, 104, 56
L 2356.4132, 1111.4108, 0.0000, 2366.3392, 1111.4108, 0.0000, 62, 104, 56
L 2369.6873, 1111.4108, 0.0000, 2378.5303, 1111.4108, 0.0000, 62, 104, 56
L 2384.3187, 1111.4108, 0.0000, 2394.8930, 1111.4108, 0.0000, 62, 104, 56
L 2400.8430, 1111.4108, 0.0000, 2408.2028, 1111.4108, 0.0000, 62, 104, 56
L 2364.6184, 1126.9597, 0.0000, 2372.4084, 1126.9597, 0.0000, 62, 104, 56
L 2377.1921, 1126.9597, 0.0000, 2388.9430, 1126.9597, 0.0000, 62, 104, 56
L 2394.3953, 1126.9597, 0.0000, 2399.9975, 1126.9597, 0.0000, 62, 104, 56
L 2003.0095, -2356.0507, 0.0000, 1999.9743, -2331.7719, 0.0000, 62, 104, 56
L 1999.9743, -2331.7719, 0.0000, 1973.4861, -2315.1376, 0.0000, 62, 104, 56
L 1973.4861, -2315.1376, 0.0000, 1945.5279, -2328.8374, 0.0000, 62, 104, 56
L 1945.5279, -2328.8374, 0.0000, 1921.4039, -2343.1322, 0.0000, 62, 104, 56
L 1921.4039, -2343.1322, 0.0000, 1917.0801, -2370.2597, 0.0000, 62, 104, 56
L 1917.0801, -2370.2597, 0.0000, 1945.5279, -2383.2641, 0.0000, 62, 104, 56
L 1945.5279, -2383.2641, 0.0000, 1972.6871, -2393.2481, 0.0000, 62, 104, 56
L 1972.6871, -2393.2481, 0.0000, 2003.4991, -2382.7549, 0.0000, 62, 104, 56
L 2003.4991, -2382.7549, 0.0000, 2003.0095, -2356.0507, 0.0000, 62, 104, 56
L -4167.7169, -862.9797, 0.0000, -4177.9602, -843.5409, 0.0000, 62, 104, 56
L -4177.9602, -843.5409, 0.0000, -4197.9792, -824.6941, 0.0000, 62, 104, 56
L -4197.9792, -824.6941, 0.0000, -4225.4593, -835.6429, 0.0000, 62, 104, 56
L -4225.4593, -835.6429, 0.0000, -4240.8676, -852.6365, 0.0000, 62, 104, 56
L -4240.8676, -852.6365, 0.0000, -4250.7628, -876.2762, 0.0000, 62, 104, 56
L -4250.7628, -876.2762, 0.0000, -4225.4593, -890.3166, 0.0000, 62, 104, 56
L -4225.4593, -890.3166, 0.0000, -4199.8077, -892.7618, 0.0000, 62, 104, 56
L -4199.8077, -892.7618, 0.0000, -4169.8936, -887.9689, 0.0000, 62, 104, 56
L -4169.8936, -887.9689, 0.0000, -4167.7169, -862.9797, 0.0000, 62, 104, 56
L -4223.4402, -885.6949, 0.0000, -4216.7408, -885.6949, 0.0000, 62, 104, 56
L -4210.1771, -885.6949, 0.0000, -4202.8226, -885.6949, 0.0000, 62, 104, 56
L -4196.9838, -885.6949, 0.0000, -4188.9835, -885.6949, 0.0000, 62, 104, 56
L -4231.4315, -870.5515, 0.0000, -4221.0911, -870.5515, 0.0000, 62, 104, 56
L -4217.8924, -870.5515, 0.0000, -4209.4929, -870.5515, 0.0000, 62, 104, 56
L -4205.0759, -870.5515, 0.0000, -4197.7957, -870.5515, 0.0000, 62, 104, 56
L -4193.8118, -870.5515, 0.0000, -4181.9363, -870.5515, 0.0000, 62, 104, 56
L -4231.4315, -855.4080, 0.0000, -4223.2893, -855.4080, 0.0000, 62, 104, 56
L -4219.7568, -855.4080, 0.0000, -4212.2552, -855.4080, 0.0000, 62, 104, 56
L -4208.7507, -855.4080, 0.0000, -4198.2414, -855.4080, 0.0000, 62, 104, 56
L -4193.8418, -855.4080, 0.0000, -4187.2283, -855.4080, 0.0000, 62, 104, 56
L -4223.4402, -840.2645, 0.0000, -4217.8375, -840.2645, 0.0000, 62, 104, 56
L -4213.1487, -840.2645, 0.0000, -4206.2460, -840.2645, 0.0000, 62, 104, 56
L -4199.7145, -840.2645, 0.0000, -4189.5077, -840.2645, 0.0000, 62, 104, 56
L -1833.2167, 1358.8206, 0.0000, -1832.7608, 1382.5370, 0.0000, 62, 104, 56
L -1832.7608, 1382.5370, 0.0000, -1860.2437, 1391.3064, 0.0000, 62, 104, 56
L -1860.2437, 1391.3064, 0.0000, -1884.2355, 1382.9743, 0.0000, 62, 104, 56
L -1884.2355, 1382.9743, 0.0000, -1909.5109, 1371.4399, 0.0000, 62, 104, 56
L -1909.5109, 1371.4399, 0.0000, -1905.0311, 1347.5385, 0.0000, 62, 104, 56
L -1905.0311, 1347.5385, 0.0000, -1884.2355, 1334.6670, 0.0000, 62, 104, 56
L -1884.2355, 1334.6670, 0.0000, -1859.4159, 1322.4851, 0.0000, 62, 104, 56
L -1859.4159, 1322.4851, 0.0000, -1836.4128, 1337.6171, 0.0000, 62, 104, 56
L -1836.4128, 1337.6171, 0.0000, -1833.2167, 1358.8206, 0.0000, 62, 104, 56
L -1883.9595, 1336.7620, 0.0000, -1874.8438, 1336.7620, 0.0000, 62, 104, 56
L -1869.4676, 1336.7620, 0.0000, -1861.5024, 1336.7620, 0.0000, 62, 104, 56
L -1857.7244, 1336.7620, 0.0000, -1852.3770, 1336.7620, 0.0000, 62, 104, 56
L -1891.7199, 1351.4678, 0.0000, -1880.1900, 1351.4678, 0.0000, 62, 104, 56
L -1877.1746, 1351.4678, 0.0000, -1870.1957, 1351.4678, 0.0000, 62, 104, 56
L -1865.4499, 1351.4678, 0.0000, -1858.7496, 1351.4678, 0.0000, 62, 104, 56
L -1853.2123, 1351.4678, 0.0000, -1843.0633, 1351.4678, 0.0000, 62, 104, 56
L -1891.7199, 1366.1735, 0.0000, -1880.6543, 1366.1735, 0.0000, 62, 104, 56
L -1876.7958, 1366.1735, 0.0000, -1869.9940, 1366.1735, 0.0000, 62, 104, 56
L -1864.6831, 1366.1735, 0.0000, -1853.4385, 1366.1735, 0.0000, 62, 104, 56
L -1849.1528, 1366.1735, 0.0000, -1842.7385, 1366.1735, 0.0000, 62, 104, 56
L -1883.9595, 1380.8793, 0.0000, -1873.9291, 1380.8793, 0.0000, 62, 104, 56
L -1870.8790, 1380.8793, 0.0000, -1865.1827, 1380.8793, 0.0000, 62, 104, 56
L -1860.5600, 1380.8793, 0.0000, -1850.4989, 1380.8793, 0.0000, 62, 104, 56
L -3708.7970, -2317.8342, 0.0000, -3720.7899, -2293.0998, 0.0000, 62, 104, 56
L -3720.7899, -2293.0998, 0.0000, -3750.3255, -2288.0142, 0.0000, 62, 104, 56
L -3750.3255, -2288.0142, 0.0000, -3780.7082, -2283.7895, 0.0000, 62, 104, 56
L -3780.7082, -2283.7895, 0.0000, -3800.8344, -2304.6733, 0.0000, 62, 104, 56
L -3800.8344, -2304.6733, 0.0000, -3791.4377, -2328.1906, 0.0000, 62, 104, 56
L -3791.4377, -2328.1906, 0.0000, -3780.7082, -2351.8789, 0.0000, 62, 104, 56
L -3780.7082, -2351.8789, 0.0000, -3748.5891, -2355.7295, 0.0000, 62, 104, 56
L -3748.5891, -2355.7295, 0.0000, -3728.4502, -2337.2978, 0.0000, 62, 104, 56
L -3728.4502, -2337.2978, 0.0000, -3708.7970, -2317.8342, 0.0000, 62, 104, 56
L -3775.2303, -2342.2161, 0.0000, -3763.8134, -2342.2161, 0.0000, 62, 104, 56
L -3758.6642, -2342.2161, 0.0000, -3750.5185, -2342.2161, 0.0000, 62, 104, 56
L -3744.3668, -2342.2161, 0.0000, -3738.2454, -2342.2161, 0.0000, 62, 104, 56
L -3783.8080, -2325.9615, 0.0000, -3774.4078, -2325.9615, 0.0000, 62, 104, 56
L -3768.3151, -2325.9615, 0.0000, -3756.3438, -2325.9615, 0.0000, 62, 104, 56
L -3752.1947, -2325.9615, 0.0000, -3740.8024, -2325.9615, 0.0000, 62, 104, 56
L -3735.1302, -2325.9615, 0.0000, -3729.6676, -2325.9615, 0.0000, 62, 104, 56
L -3783.8080, -2309.7069, 0.0000, -3775.9713, -2309.7069, 0.0000, 62, 104, 56
L -3770.8277, -2309.7069, 0.0000, -3764.8273, -2309.7069, 0.0000, 62, 104, 56
L -3760.0954, -2309.7069, 0.0000, -3748.2945, -2309.7069, 0.0000, 62, 104, 56
L -3744.8282, -2309.7069, 0.0000, -3735.7203, -2309.7069, 0.0000, 62, 104, 56
L -3730.1223, -2309.7069, 0.0000, -3729.6676, -2309.7069, 0.0000, 62, 104, 56
L -3775.2303, -2293.4523, 0.0000, -3767.7915, -2293.4523, 0.0000, 62, 104, 56
L -3760.8736, -2293.4523, 0.0000, -3751.5697, -2293.4523, 0.0000, 62, 104, 56
L -3744.9302, -2293.4523, 0.0000, -3738.2454, -2293.4523, 0.0000, 62, 104, 56
L 2037.4758, 1509.3620, 0.0000, 2028.0591, 1527.5730, 0.0000, 62, 104, 56
L 2028.0591, 1527.5730, 0.0000, 2009.2889, 1545.1562, 0.0000, 62, 104, 56
L 2009.2889, 1545.1562, 0.0000, 1983.6501, 1534.8445, 0.0000, 62, 104, 56
L 1983.6501, 1534.8445, 0.0000, 1969.1253, 1519.0519, 0.0000, 62, 104, 56
L 1969.1253, 1519.0519, 0.0000, 1959.9402, 1496.9308, 0.0000, 62, 104, 56
L 1959.9402, 1496.9308, 0.0000, 1983.6501, 1483.8794, 0.0000, 62, 104, 56
L 1983.6501, 1483.8794, 0.0000, 2007.5916, 1481.4611, 0.0000, 62, 104, 56
L 2007.5916, 1481.4611, 0.0000, 2035.5468, 1485.9989, 0.0000, 62, 104, 56
L 2035.5468, 1485.9989, 0.0000, 2037.4758, 1509.3620, 0.0000, 62, 104, 56
L 1985.4898, 1488.1315, 0.0000, 1994.2372, 1488.1315, 0.0000, 62, 104, 56
L 1998.2991, 1488.1315, 0.0000, 2003.7226, 1488.1315, 0.0000, 62, 104, 56
L 2008.7651, 1488.1315, 0.0000, 2017.6942, 1488.1315, 0.0000, 62, 104, 56
L 1978.0208, 1502.2852, 0.0000, 1986.6590, 1502.2852, 0.0000, 62, 104, 56
L 1992.0222, 1502.2852, 0.0000, 2001.0265, 1502.2852, 0.0000, 62, 104, 56
L 2005.9636, 1502.2852, 0.0000, 2012.6341, 1502.2852, 0.0000, 62, 104, 56
L 2015.9802, 1502.2852, 0.0000, 2025.0721, 1502.2852, 0.0000, 62, 104, 56
L 1978.0208, 1516.4388, 0.0000, 1988.9005, 1516.4388, 0.0000, 62, 104, 56
L 1993.2114, 1516.4388, 0.0000, 2002.4229, 1516.4388, 0.0000, 62, 104, 56
L 2006.4542, 1516.4388, 0.0000, 2013.8896, 1516.4388, 0.0000, 62, 104, 56
L 2019.8606, 1516.4388, 0.0000, 2025.1632, 1516.4388, 0.0000, 62, 104, 56
L 1985.4898, 1530.5924, 0.0000, 1994.9995, 1530.5924, 0.0000, 62, 104, 56
L 1999.3981, 1530.5924, 0.0000, 2006.0449, 1530.5924, 0.0000, 62, 104, 56
L 2010.9869, 1530.5924, 0.0000, 2016.9287, 1530.5924, 0.0000, 62, 104, 56
L -4089.5368, -2017.2871, 0.0000, -4091.4732, -1999.4567, 0.0000, 62, 104, 56
L -4091.4732, -1999.4567, 0.0000, -4111.0012, -1987.5896, 0.0000, 62, 104, 56
L -4111.0012, -1987.5896, 0.0000, -4131.3123, -1997.5094, 0.0000, 62, 104, 56
L -4131.3123, -1997.5094, 0.0000, -4149.1753, -2007.7997, 0.0000, 62, 104, 56
L -4149.1753, -2007.7997, 0.0000, -4151.9445, -2027.6009, 0.0000, 62, 104, 56
L -4151.9445, -2027.6009, 0.0000, -4131.3123, -2037.0647, 0.0000, 62, 104, 56
L -4131.3123, -2037.0647, 0.0000, -4111.5129, -2044.6049, 0.0000, 62, 104, 56
L -4111.5129, -2044.6049, 0.0000, -4089.2157, -2036.6707, 0.0000, 62, 104, 56
L -4089.2157, -2036.6707, 0.0000, -4089.5368, -2017.2871, 0.0000, 62, 104, 56
L -4131.2015, -2035.5010, 0.0000, -4122.2533, -2035.5010, 0.0000, 62, 104, 56
L -4119.1679, -2035.5010, 0.0000, -4114.5392, -2035.5010, 0.0000, 62, 104, 56
L -4109.9367, -2035.5010, 0.0000, -4103.5728, -2035.5010, 0.0000, 62, 104, 56
L -4137.6093, -2023.3584, 0.0000, -4130.1333, -2023.3584, 0.0000, 62, 104, 56
L -4124.9661, -2023.3584, 0.0000, -4117.8791, -2023.3584, 0.0000, 62, 104, 56
L -4115.1655, -2023.3584, 0.0000, -4108.0776, -2023.3584, 0.0000, 62, 104, 56
L -4105.0616, -2023.3584, 0.0000, -4097.1650, -2023.3584, 0.0000, 62, 104, 56
L -4137.6093, -2011.2158, 0.0000, -4129.2639, -2011.2158, 0.0000, 62, 104, 56
L -4126.1170, -2011.2158, 0.0000, -4116.7855, -2011.2158, 0.0000, 62, 104, 56
L -4111.9511, -2011.2158, 0.0000, -4102.5615, -2011.2158, 0.0000, 62, 104, 56
L -4099.7124, -2011.2158, 0.0000, -4097.1650, -2011.2158, 0.0000, 62, 104, 56
L -4131.2015, -1999.0731, 0.0000, -4121.4887, -1999.0731, 0.0000, 62, 104, 56
L -4117.1528, -1999.0731, 0.0000, -4110.5375, -1999.0731, 0.0000, 62, 104, 56
L -4105.7402, -1999.0731, 0.0000, -4103.5728, -1999.0731, 0.0000, 62, 104, 56
L 2490.6921, -1356.6423, 0.0000, 2472.6155, -1338.7976, 0.0000, 86, 132, 70
L 2472.6155, -1338.7976, 0.0000, 2454.1371, -1321.9674, 0.0000, 86, 132, 70
L 2454.1371, -1321.9674, 0.0000, 2424.6752, -1325.3881, 0.0000, 86, 132, 70
L 2424.6752, -1325.3881, 0.0000, 2414.8672, -1347.1473, 0.0000, 86, 132, 70
L 2414.8672, -1347.1473, 0.0000, 2406.3316, -1368.6847, 0.0000, 86, 132, 70
L 2406.3316, -1368.6847, 0.0000, 2424.6752, -1387.8965, 0.0000, 86, 132, 70
L 2424.6752, -1387.8965, 0.0000, 2452.5597, -1383.9819, 0.0000, 86, 132, 70
L 2452.5597, -1383.9819, 0.0000, 2479.5738, -1379.2747, 0.0000, 86, 132, 70
L 2479.5738, -1379.2747, 0.0000, 2490.6921, -1356.6423, 0.0000, 86, 132, 70
L 2429.7303, -1378.9912, 0.0000, 2437.5179, -1378.9912, 0.0000, 62, 104, 56
L 2442.9949, -1378.9912, 0.0000, 2454.4873, -1378.9912, 0.0000, 62, 104, 56
L 2460.3506, -1378.9912, 0.0000, 2463.6314, -1378.9912, 0.0000, 62, 104, 56
L 2421.8677, -1364.0919, 0.0000, 2429.7474, -1364.0919, 0.0000, 62, 104, 56
L 2432.9195, -1364.0919, 0.0000, 2439.1170, -1364.0919, 0.0000, 62, 104, 56
L 2443.2419, -1364.0919, 0.0000, 2453.3293, -1364.0919, 0.0000, 62, 104, 56
L 2457.1415, -1364.0919, 0.0000, 2462.9190, -1364.0919, 0.0000, 62, 104, 56
L 2468.0462, -1364.0919, 0.0000, 2471.4939, -1364.0919, 0.0000, 62, 104, 56
L 2421.8677, -1349.1926, 0.0000, 2431.0262, -1349.1926, 0.0000, 62, 104, 56
L 2434.6253, -1349.1926, 0.0000, 2444.3810, -1349.1926, 0.0000, 62, 104, 56
L 2447.7939, -1349.1926, 0.0000, 2457.3405, -1349.1926, 0.0000, 62, 104, 56
L 2460.4541, -1349.1926, 0.0000, 2466.3118, -1349.1926, 0.0000, 62, 104, 56
L 2429.7303, -1334.2933, 0.0000, 2437.8947, -1334.2933, 0.0000, 62, 104, 56
L 2441.6812, -1334.2933, 0.0000, 2450.7103, -1334.2933, 0.0000, 62, 104, 56
L 2453.9210, -1334.2933, 0.0000, 2463.4193, -1334.2933, 0.0000, 62, 104, 56
L 2296.4309, -1773.9753, 0.0000, 2273.0019, -1779.6236, 0.0000, 86, 132, 70
L -2762.1601, 1259.2715, 0.0000, -2767.9097, 1275.9657, 0.0000, 86, 132, 70
L -2767.9097, 1275.9657, 0.0000, -2785.4439, 1290.5616, 0.0000, 86, 132, 70
L -2785.4439, 1290.5616, 0.0000, -2807.1785, 1280.5845, 0.0000, 86, 132, 70
L -2807.1785, 1280.5845, 0.0000, -2821.9349, 1268.1543, 0.0000, 86, 132, 70
L -2821.9349, 1268.1543, 0.0000, -2828.5829, 1248.4046, 0.0000, 86, 132, 70
L -2828.5829, 1248.4046, 0.0000, -2807.1785, 1237.9586, 0.0000, 86, 132, 70
L -2807.1785, 1237.9586, 0.0000, -2786.6725, 1233.6945, 0.0000, 86, 132, 70
L -2786.6725, 1233.6945, 0.0000, -2762.4902, 1238.8483, 0.0000, 86, 132, 70
L -2762.4902, 1238.8483, 0.0000, -2762.1601, 1259.2715, 0.0000, 86, 132, 70
L -2806.2643, 1240.6915, 0.0000, -2801.1074, 1240.6915, 0.0000, 62, 104, 56
L -2797.7941, 1240.6915, 0.0000, -2788.3069, 1240.6915, 0.0000, 62, 104, 56
L -2784.3185, 1240.6915, 0.0000, -2779.1421, 1240.6915, 0.0000, 62, 104, 56
L -2812.8008, 1253.0782, 0.0000, -2803.0576, 1253.0782, 0.0000, 62, 104, 56
L -2798.0741, 1253.0782, 0.0000, -2790.5530, 1253.0782, 0.0000, 62, 104, 56
L -2785.3451, 1253.0782, 0.0000, -2779.6643, 1253.0782, 0.0000, 62, 104, 56
L -2775.5018, 1253.0782, 0.0000, -2771.5438, 1253.0782, 0.0000, 62, 104, 56
L -2812.8008, 1265.4648, 0.0000, -2803.7256, 1265.4648, 0.0000, 62, 104, 56
L -2800.2392, 1265.4648, 0.0000, -2791.9626, 1265.4648, 0.0000, 62, 104, 56
L -2787.1178, 1265.4648, 0.0000, -2782.2078, 1265.4648, 0.0000, 62, 104, 56
L -2779.3182, 1265.4648, 0.0000, -2773.6996, 1265.4648, 0.0000, 62, 104, 56
L -2806.2643, 1277.8515, 0.0000, -2798.1928, 1277.8515, 0.0000, 62, 104, 56
L -2795.5790, 1277.8515, 0.0000, -2789.7053, 1277.8515, 0.0000, 62, 104, 56
L -2785.3977, 1277.8515, 0.0000, -2778.0804, 1277.8515, 0.0000, 62, 104, 56
L 2375.3157, 982.1858, 0.0000, 2355.5078, 1002.1323, 0.0000, 86, 132, 70
L 2355.5078, 1002.1323, 0.0000, 2333.4311, 1014.3327, 0.0000, 86, 132, 70
L 2333.4311, 1014.3327, 0.0000, 2302.1198, 1016.8387, 0.0000, 86, 132, 70
L 2302.1198, 1016.8387, 0.0000, 2290.9577, 992.7991, 0.0000, 86, 132, 70
L 2290.9577, 992.7991, 0.0000, 2289.1109, 971.0213, 0.0000, 86, 132, 70
L 2289.1109, 971.0213, 0.0000, 2302.1198, 947.5329, 0.0000, 86, 132, 70
