P 2938.00, 2829.50, 0.0000, 90, 60, 34, 3, N
P 2938.00, 3192.50, 0.0000, 90, 60, 34, 1, S
P 3119.50, 3011.00, 0.0000, 90, 60, 34, 1, E
P 2756.50, 3011.00, 0.0000, 90, 60, 34, 1, W
L -2884.4370, 2857.0191, 0.0000, -2878.9099, 2857.0191, 0.0000, 62, 104, 56
L -2875.2747, 2857.0191, 0.0000, -2868.6022, 2857.0191, 0.0000, 62, 104, 56
L -2864.5633, 2857.0191, 0.0000, -2855.8854, 2857.0191, 0.0000, 62, 104, 56
L -2851.7575, 2857.0191, 0.0000, -2851.1168, 2857.0191, 0.0000, 62, 104, 56
L -2892.1648, 2871.6631, 0.0000, -2882.1320, 2871.6631, 0.0000, 62, 104, 56
L -2877.6086, 2871.6631, 0.0000, -2869.5424, 2871.6631, 0.0000, 62, 104, 56
L -2863.5547, 2871.6631, 0.0000, -2852.3882, 2871.6631, 0.0000, 62, 104, 56
L -2846.2872, 2871.6631, 0.0000, -2843.3891, 2871.6631, 0.0000, 62, 104, 56
L -2892.1648, 2886.3071, 0.0000, -2881.0557, 2886.3071, 0.0000, 62, 104, 56
L -2876.4251, 2886.3071, 0.0000, -2866.4885, 2886.3071, 0.0000, 62, 104, 56
L -2861.7971, 2886.3071, 0.0000, -2854.1909, 2886.3071, 0.0000, 62, 104, 56
L -2851.1465, 2886.3071, 0.0000, -2843.3891, 2886.3071, 0.0000, 62, 104, 56
L -2884.4370, 2900.9511, 0.0000, -2878.9594, 2900.9511, 0.0000, 62, 104, 56
L -2875.8387, 2900.9511, 0.0000, -2866.2398, 2900.9511, 0.0000, 62, 104, 56
L -2862.6437, 2900.9511, 0.0000, -2852.8239, 2900.9511, 0.0000, 62, 104, 56
L 2967.4471, 2513.0553, 0.0000, 2937.3511, 2497.7026, 0.0000, 86, 132, 70
L 2937.3511, 2497.7026, 0.0000, 2936.1973, 2466.4452, 0.0000, 86, 132, 70
L 2936.1973, 2466.4452, 0.0000, 2967.4471, 2451.4368, 0.0000, 86, 132, 70
L 2802.8681, -1294.1472, 0.0000, 2775.0201, -1289.7789, 0.0000, 62, 104, 56
L 2775.0201, -1352.4203, 0.0000, 2803.7870, -1352.3253, 0.0000, 62, 104, 56
L 2654.8150, -2801.0007, 0.0000, 2645.0370, -2771.0525, 0.0000, 62, 104, 56
L 2645.0370, -2771.0525, 0.0000, 2609.0097, -2766.1306, 0.0000, 62, 104, 56
L 2609.0097, -2766.1306, 0.0000, 2574.8597, -2763.1477, 0.0000, 62, 104, 56
L 2574.8597, -2763.1477, 0.0000, 2548.1196, -2785.0656, 0.0000, 62, 104, 56
L 2548.1196, -2785.0656, 0.0000, 2560.9350, -2813.1110, 0.0000, 62, 104, 56
L 2560.9350, -2813.1110, 0.0000, 2574.8597, -2838.8537, 0.0000, 62, 104, 56
L 2574.8597, -2838.8537, 0.0000, 2611.3779, -2846.8840, 0.0000, 62, 104, 56
L 2611.3779, -2846.8840, 0.0000, 2634.5897, -2823.7606, 0.0000, 62, 104, 56
L 2634.5897, -2823.7606, 0.0000, 2654.8150, -2801.0007, 0.0000, 62, 104, 56
L -907.5423, 2871.9349, 0.0000, -912.0381, 2901.6432, 0.0000, 62, 104, 56
L -912.0381, 2901.6432, 0.0000, -947.7515, 2906.6432, 0.0000, 62, 104, 56
L -947.7515, 2906.6432, 0.0000, -979.0513, 2905.7892, 0.0000, 62, 104, 56
L -979.0513, 2905.7892, 0.0000, -1008.1792, 2887.7424, 0.0000, 62, 104, 56
L -1008.1792, 2887.7424, 0.0000, -995.6032, 2859.8808, 0.0000, 62, 104, 56
L -995.6032, 2859.8808, 0.0000, -979.0513, 2838.0806, 0.0000, 62, 104, 56
L -979.0513, 2838.0806, 0.0000, -945.4276, 2826.4191, 0.0000, 62, 104, 56
L -945.4276, 2826.4191, 0.0000, -922.2902, 2849.2807, 0.0000, 62, 104, 56
L -922.2902, 2849.2807, 0.0000, -907.5423, 2871.9349, 0.0000, 62, 104, 56
L -975.8433, 2844.7369, 0.0000, -964.0118, 2844.7369, 0.0000, 62, 104, 56
L -958.4075, 2844.7369, 0.0000, -946.9708, 2844.7369, 0.0000, 62, 104, 56
L -942.6967, 2844.7369, 0.0000, -934.5867, 2844.7369, 0.0000, 62, 104, 56
L -985.4117, 2862.8689, 0.0000, -978.8027, 2862.8689, 0.0000, 62, 104, 56
L -972.9346, 2862.8689, 0.0000, -961.3016, 2862.8689, 0.0000, 62, 104, 56
L -957.5121, 2862.8689, 0.0000, -949.7816, 2862.8689, 0.0000, 62, 104, 56
L -945.0440, 2862.8689, 0.0000, -932.1300, 2862.8689, 0.0000, 62, 104, 56
L -927.3245, 2862.8689, 0.0000, -925.0183, 2862.8689, 0.0000, 62, 104, 56
L -985.4117, 2881.0009, 0.0000, -973.9766, 2881.0009, 0.0000, 62, 104, 56
L -968.9984, 2881.0009, 0.0000, -958.2506, 2881.0009, 0.0000, 62, 104, 56
L -954.2780, 2881.0009, 0.0000, -942.2663, 2881.0009, 0.0000, 62, 104, 56
L -935.9112, 2881.0009, 0.0000, -927.9305, 2881.0009, 0.0000, 62, 104, 56
L -975.8433, 2899.1329, 0.0000, -964.3045, 2899.1329, 0.0000, 62, 104, 56
L -960.5159, 2899.1329, 0.0000, -953.1512, 2899.1329, 0.0000, 62, 104, 56
L -947.5457, 2899.1329, 0.0000, -938.3690, 2899.1329, 0.0000, 62, 104, 56
L -2705.6769, 400.5425, 0.0000, -2726.4472, 421.2490, 0.0000, 62, 104, 56
L -2726.4472, 421.2490, 0.0000, -2749.2856, 434.2838, 0.0000, 62, 104, 56
L -2749.2856, 434.2838, 0.0000, -2781.9732, 436.6633, 0.0000, 62, 104, 56
L -2781.9732, 436.6633, 0.0000, -2793.4568, 411.5602, 0.0000, 62, 104, 56
L -2793.4568, 411.5602, 0.0000, -2795.8040, 388.8243, 0.0000, 62, 104, 56
L -2795.8040, 388.8243, 0.0000, -2781.9732, 364.4217, 0.0000, 62, 104, 56
L -2781.9732, 364.4217, 0.0000, -2749.7194, 368.8184, 0.0000, 62, 104, 56
L -2749.7194, 368.8184, 0.0000, -2724.5337, 378.5194, 0.0000, 62, 104, 56
L -2724.5337, 378.5194, 0.0000, -2705.6769, 400.5425, 0.0000, 62, 104, 56
L -2775.0529, 376.1351, 0.0000, -2762.6547, 376.1351, 0.0000, 62, 104, 56
L -2759.1583, 376.1351, 0.0000, -2750.8197, 376.1351, 0.0000, 62, 104, 56
L -2745.8231, 376.1351, 0.0000, -2738.0294, 376.1351, 0.0000, 62, 104, 56
L -2783.6395, 392.4067, 0.0000, -2776.3670, 392.4067, 0.0000, 62, 104, 56
L -2773.0277, 392.4067, 0.0000, -2765.2375, 392.4067, 0.0000, 62, 104, 56
L -2761.7389, 392.4067, 0.0000, -2750.2681, 392.4067, 0.0000, 62, 104, 56
L -2743.7196, 392.4067, 0.0000, -2730.8778, 392.4067, 0.0000, 62, 104, 56
L -2783.6395, 408.6783, 0.0000, -2776.8755, 408.6783, 0.0000, 62, 104, 56
L -2772.2027, 408.6783, 0.0000, -2759.9156, 408.6783, 0.0000, 62, 104, 56
L -2756.1311, 408.6783, 0.0000, -2749.5026, 408.6783, 0.0000, 62, 104, 56
L -2744.1979, 408.6783, 0.0000, -2736.2752, 408.6783, 0.0000, 62, 104, 56
L -2729.8731, 408.6783, 0.0000, -2729.4427, 408.6783, 0.0000, 62, 104, 56
L -2775.0529, 424.9499, 0.0000, -2765.7667, 424.9499, 0.0000, 62, 104, 56
L -2759.8603, 424.9499, 0.0000, -2751.7853, 424.9499, 0.0000, 62, 104, 56
L -2747.1876, 424.9499, 0.0000, -2738.0294, 424.9499, 0.0000, 62, 104, 56
L -2998.6608, -2314.7213, 0.0000, -2996.3364, -2283.6788, 0.0000, 62, 104, 56
L 2959.2496, 2311.8442, 0.0000, 2943.9196, 2327.3022, 0.0000, 62, 104, 56
L 2943.9196, 2327.3022, 0.0000, 2920.6322, 2320.5336, 0.0000, 62, 104, 56
L 2920.6322, 2320.5336, 0.0000, 2910.5005, 2304.7957, 0.0000, 62, 104, 56
L 2910.5005, 2304.7957, 0.0000, 2901.8399, 2286.1803, 0.0000, 62, 104, 56
L 2901.8399, 2286.1803, 0.0000, 2920.6322, 2273.0272, 0.0000, 62, 104, 56
L 2920.6322, 2273.0272, 0.0000, 2942.3192, 2273.7013, 0.0000, 62, 104, 56
L 2942.3192, 2273.7013, 0.0000, 2966.3098, 2276.8587, 0.0000, 62, 104, 56
L 2923.3499, 2278.3130, 0.0000, 2931.5127, 2278.3130, 0.0000, 62, 104, 56
L 2935.5490, 2278.3130, 0.0000, 2941.4068, 2278.3130, 0.0000, 62, 104, 56
L 2944.3121, 2278.3130, 0.0000, 2949.5769, 2278.3130, 0.0000, 62, 104, 56
L 2916.8529, 2290.6246, 0.0000, 2926.0126, 2290.6246, 0.0000, 62, 104, 56
L 2929.6276, 2290.6246, 0.0000, 2937.0590, 2290.6246, 0.0000, 62, 104, 56
L 2941.3318, 2290.6246, 0.0000, 2948.5916, 2290.6246, 0.0000, 62, 104, 56
L 2952.6411, 2290.6246, 0.0000, 2957.8600, 2290.6246, 0.0000, 62, 104, 56
L 2916.8529, 2302.9362, 0.0000, 2923.3633, 2302.9362, 0.0000, 62, 104, 56
L 2926.5695, 2302.9362, 0.0000, 2935.3755, 2302.9362, 0.0000, 62, 104, 56
L 2937.8700, 2302.9362, 0.0000, 2946.4179, 2302.9362, 0.0000, 62, 104, 56
L 2948.9291, 2302.9362, 0.0000, 2954.5030, 2302.9362, 0.0000, 62, 104, 56
L 2923.3499, 2315.2478, 0.0000, 2928.7424, 2315.2478, 0.0000, 62, 104, 56
L 2931.9577, 2315.2478, 0.0000, 2937.6125, 2315.2478, 0.0000, 62, 104, 56
L 2942.1304, 2315.2478, 0.0000, 2951.3631, 2315.2478, 0.0000, 62, 104, 56
L 1982.5025, -2804.6460, 0.0000, 1958.2765, -2781.6791, 0.0000, 62, 104, 56
L 1958.2765, -2781.6791, 0.0000, 1933.9971, -2762.3278, 0.0000, 62, 104, 56
L 1933.9971, -2762.3278, 0.0000, 1896.0947, -2763.7382, 0.0000, 62, 104, 56
L 1896.0947, -2763.7382, 0.0000, 1883.9517, -2792.4256, 0.0000, 62, 104, 56
L 1883.9517, -2792.4256, 0.0000, 1875.6539, -2819.3430, 0.0000, 62, 104, 56
L 1875.6539, -2819.3430, 0.0000, 1896.0947, -2845.5538, 0.0000, 62, 104, 56
L 1896.0947, -2845.5538, 0.0000, 1932.4638, -2839.8333, 0.0000, 62, 104, 56
L 1932.4638, -2839.8333, 0.0000, 1965.0409, -2832.2672, 0.0000, 62, 104, 56
L 1965.0409, -2832.2672, 0.0000, 1982.5025, -2804.6460, 0.0000, 62, 104, 56
L 1903.3477, -2833.0587, 0.0000, 1917.7302, -2833.0587, 0.0000, 62, 104, 56
L 1924.8215, -2833.0587, 0.0000, 1934.3818, -2833.0587, 0.0000, 62, 104, 56
L 1940.6551, -2833.0587, 0.0000, 1946.4469, -2833.0587, 0.0000, 62, 104, 56
L 1893.3520, -2814.1169, 0.0000, 1901.5045, -2814.1169, 0.0000, 62, 104, 56
L 1905.8580, -2814.1169, 0.0000, 1916.3543, -2814.1169, 0.0000, 62, 104, 56
L 1924.4274, -2814.1169, 0.0000, 1937.1884, -2814.1169, 0.0000, 62, 104, 56
L 1945.4945, -2814.1169, 0.0000, 1953.4060, -2814.1169, 0.0000, 62, 104, 56
L 1893.3520, -2795.1751, 0.0000, 1905.2157, -2795.1751, 0.0000, 62, 104, 56
L 1912.1142, -2795.1751, 0.0000, 1924.6846, -2795.1751, 0.0000, 62, 104, 56
L 1930.5780, -2795.1751, 0.0000, 1945.0107, -2795.1751, 0.0000, 62, 104, 56
L 2096.5778, 2854.7769, 0.0000, 2079.8160, 2870.7033, 0.0000, 86, 132, 70
L 2079.8160, 2870.7033, 0.0000, 2062.7190, 2882.9106, 0.0000, 86, 132, 70
L 2062.7190, 2882.9106, 0.0000, 2036.7152, 2883.1175, 0.0000, 86, 132, 70
L 2036.7152, 2883.1175, 0.0000, 2028.2758, 2863.2512, 0.0000, 86, 132, 70
L 2028.2758, 2863.2512, 0.0000, 2023.9318, 2845.0062, 0.0000, 86, 132, 70
L 2023.9318, 2845.0062, 0.0000, 2036.7152, 2826.4363, 0.0000, 86, 132, 70
L 2036.7152, 2826.4363, 0.0000, 2061.9163, 2830.3764, 0.0000, 86, 132, 70
L 2061.9163, 2830.3764, 0.0000, 2083.3573, 2836.4140, 0.0000, 86, 132, 70
L 2083.3573, 2836.4140, 0.0000, 2096.5778, 2854.7769, 0.0000, 86, 132, 70
L 2941.7187, -2188.5555, 0.0000, 2914.5519, -2184.2401, 0.0000, 62, 104, 56
L 2891.2354, -2186.3741, 0.0000, 2868.2975, -2199.1713, 0.0000, 62, 104, 56
L 2891.2354, -2236.1122, 0.0000, 2916.2198, -2246.0027, 0.0000, 62, 104, 56
L 2893.1001, -2190.6153, 0.0000, 2899.1931, -2190.6153, 0.0000, 62, 104, 56
L 2902.9651, -2190.6153, 0.0000, 2909.6093, -2190.6153, 0.0000, 62, 104, 56
L 2912.4826, -2190.6153, 0.0000, 2921.2413, -2190.6153, 0.0000, 62, 104, 56
L -2970.6934, -1436.5160, 0.0000, -2990.1442, -1415.5080, 0.0000, 86, 132, 70
L -2990.4655, -1457.3030, 0.0000, -2970.6934, -1436.5160, 0.0000, 86, 132, 70
L -2997.2069, -1444.4881, 0.0000, -2994.1232, -1444.4881, 0.0000, 62, 104, 56
L -2999.8758, -1428.5439, 0.0000, -2994.1232, -1428.5439, 0.0000, 62, 104, 56
L 2973.2951, 680.1323, 0.0000, 2946.2898, 688.8890, 0.0000, 86, 132, 70
L 2946.2898, 688.8890, 0.0000, 2922.6619, 680.5630, 0.0000, 86, 132, 70
L 2922.6619, 680.5630, 0.0000, 2897.8001, 669.2166, 0.0000, 86, 132, 70
L 2897.8001, 669.2166, 0.0000, 2902.0546, 645.6607, 0.0000, 86, 132, 70
L 2902.0546, 645.6607, 0.0000, 2922.6619, 633.0446, 0.0000, 86, 132, 70
L 2922.6619, 633.0446, 0.0000, 2947.0760, 621.0624, 0.0000, 86, 132, 70
L 2947.0760, 621.0624, 0.0000, 2969.8268, 635.8616, 0.0000, 86, 132, 70
L 2922.9109, 635.0758, 0.0000, 2933.9986, 635.0758, 0.0000, 62, 104, 56
L 2938.9563, 635.0758, 0.0000, 2949.8039, 635.0758, 0.0000, 62, 104, 56
L 2954.2282, 635.0758, 0.0000, 2955.8699, 635.0758, 0.0000, 62, 104, 56
L 2915.2668, 649.5611, 0.0000, 2923.4907, 649.5611, 0.0000, 62, 104, 56
L 2927.6391, 649.5611, 0.0000, 2936.9602, 649.5611, 0.0000, 62, 104, 56
L 2940.4241, 649.5611, 0.0000, 2947.3171, 649.5611, 0.0000, 62, 104, 56
L 2952.7245, 649.5611, 0.0000, 2960.5940, 649.5611, 0.0000, 62, 104, 56
L 2915.2668, 664.0464, 0.0000, 2920.6179, 664.0464, 0.0000, 62, 104, 56
L 2924.7929, 664.0464, 0.0000, 2933.7190, 664.0464, 0.0000, 62, 104, 56
L 2938.2590, 664.0464, 0.0000, 2946.5338, 664.0464, 0.0000, 62, 104, 56
L 2949.4395, 664.0464, 0.0000, 2958.2784, 664.0464, 0.0000, 62, 104, 56
L 2922.9109, 678.5317, 0.0000, 2932.8112, 678.5317, 0.0000, 62, 104, 56
L 2938.5185, 678.5317, 0.0000, 2946.7470, 678.5317, 0.0000, 62, 104, 56
L 2952.0828, 678.5317, 0.0000, 2955.8699, 678.5317, 0.0000, 62, 104, 56
L 2161.4048, -2886.6843, 0.0000, 2154.1123, -2861.5781, 0.0000, 62, 104, 56
L 2154.1123, -2861.5781, 0.0000, 2123.8872, -2857.5572, 0.0000, 62, 104, 56
L 2123.8872, -2857.5572, 0.0000, 2095.7334, -2855.5937, 0.0000, 62, 104, 56
L 2095.7334, -2855.5937, 0.0000, 2072.8643, -2873.3255, 0.0000, 62, 104, 56
L 2072.8643, -2873.3255, 0.0000, 2083.7303, -2896.8000, 0.0000, 62, 104, 56
L 2083.7303, -2896.8000, 0.0000, 2095.7334, -2917.7749, 0.0000, 62, 104, 56
L 2095.7334, -2917.7749, 0.0000, 2125.8951, -2925.1493, 0.0000, 62, 104, 56
L 2125.8951, -2925.1493, 0.0000, 2145.2542, -2905.6957, 0.0000, 62, 104, 56
L 2145.2542, -2905.6957, 0.0000, 2161.4048, -2886.6843, 0.0000, 62, 104, 56
L 2099.7365, -2910.2685, 0.0000, 2106.7218, -2910.2685, 0.0000, 62, 104, 56
L 2111.5502, -2910.2685, 0.0000, 2124.1075, -2910.2685, 0.0000, 62, 104, 56
L 2128.6035, -2910.2685, 0.0000, 2135.5113, -2910.2685, 0.0000, 62, 104, 56
L 2091.4394, -2894.5457, 0.0000, 2101.7152, -2894.5457, 0.0000, 62, 104, 56
L 2106.4373, -2894.5457, 0.0000, 2116.5790, -2894.5457, 0.0000, 62, 104, 56
L 2120.8507, -2894.5457, 0.0000, 2127.2103, -2894.5457, 0.0000, 62, 104, 56
L 2132.7593, -2894.5457, 0.0000, 2141.1633, -2894.5457, 0.0000, 62, 104, 56
L 2091.4394, -2878.8229, 0.0000, 2098.6484, -2878.8229, 0.0000, 62, 104, 56
L 2104.2870, -2878.8229, 0.0000, 2113.3539, -2878.8229, 0.0000, 62, 104, 56
L 2118.7049, -2878.8229, 0.0000, 2127.8713, -2878.8229, 0.0000, 62, 104, 56
L 2134.1442, -2878.8229, 0.0000, 2143.8083, -2878.8229, 0.0000, 62, 104, 56
L 2099.7365, -2863.1001, 0.0000, 2109.1171, -2863.1001, 0.0000, 62, 104, 56
L 2113.0674, -2863.1001, 0.0000, 2120.5442, -2863.1001, 0.0000, 62, 104, 56
L 2124.1481, -2863.1001, 0.0000, 2133.3447, -2863.1001, 0.0000, 62, 104, 56
L -2957.6378, -2998.8137, 0.0000, -2950.0053, -2998.8137, 0.0000, 62, 104, 56
L -2945.4544, -2998.8137, 0.0000, -2937.4505, -2998.8137, 0.0000, 62, 104, 56
L -2931.0561, -2998.8137, 0.0000, -2917.9882, -2998.8137, 0.0000, 62, 104, 56
L -2969.1700, -155.1818, 0.0000, -2985.9789, -126.4835, 0.0000, 62, 104, 56
L -2993.6776, -178.5830, 0.0000, -2969.1700, -155.1818, 0.0000, 62, 104, 56
L -902.1347, 3031.5562, 0.0000, -872.2138, 3016.4325, 0.0000, 86, 132, 70
L -872.2138, 3016.4325, 0.0000, -843.1537, 3011.4562, 0.0000, 86, 132, 70
L -843.1537, 3011.4562, 0.0000, -808.9010, 3018.0757, 0.0000, 86, 132, 70
L -808.9010, 3018.0757, 0.0000, -807.8889, 3046.8856, 0.0000, 86, 132, 70
L -2791.3485, 1448.1285, 0.0000, -2810.0883, 1467.0351, 0.0000, 62, 104, 56
L -2810.0883, 1467.0351, 0.0000, -2838.9196, 1459.2622, 0.0000, 62, 104, 56
L -2861.5445, 1416.7501, 0.0000, -2838.9196, 1400.1623, 0.0000, 62, 104, 56
L -2838.9196, 1400.1623, 0.0000, -2812.0467, 1401.4969, 0.0000, 62, 104, 56
L -2812.0467, 1401.4969, 0.0000, -2782.7090, 1405.3515, 0.0000, 62, 104, 56
L -2814.3178, 1407.0000, 0.0000, -2807.2291, 1407.0000, 0.0000, 62, 104, 56
L -2843.3303, 1422.1415, 0.0000, -2837.3224, 1422.1415, 0.0000, 62, 104, 56
L -2832.5256, 1422.1415, 0.0000, -2820.7770, 1422.1415, 0.0000, 62, 104, 56
L -2817.5349, 1422.1415, 0.0000, -2808.7790, 1422.1415, 0.0000, 62, 104, 56
L -2803.0717, 1422.1415, 0.0000, -2794.9723, 1422.1415, 0.0000, 62, 104, 56
L -2843.3303, 1437.2830, 0.0000, -2834.2292, 1437.2830, 0.0000, 62, 104, 56
L -2830.8542, 1437.2830, 0.0000, -2824.5920, 1437.2830, 0.0000, 62, 104, 56
L -2819.5617, 1437.2830, 0.0000, -2811.1322, 1437.2830, 0.0000, 62, 104, 56
L -2806.0325, 1437.2830, 0.0000, -2796.4849, 1437.2830, 0.0000, 62, 104, 56
L -2835.3400, 1452.4245, 0.0000, -2825.4011, 1452.4245, 0.0000, 62, 104, 56
L -2819.1230, 1452.4245, 0.0000, -2812.1817, 1452.4245, 0.0000, 62, 104, 56
L -2805.7534, 1452.4245, 0.0000, -2800.8879, 1452.4245, 0.0000, 62, 104, 56
L 2590.7817, 2953.7242, 0.0000, 2589.0587, 2975.8922, 0.0000, 62, 104, 56
L 2589.0587, 2975.8922, 0.0000, 2562.5465, 2980.2588, 0.0000, 62, 104, 56
L 2562.5465, 2980.2588, 0.0000, 2539.8702, 2977.8271, 0.0000, 62, 104, 56
L 2539.8702, 2977.8271, 0.0000, 2517.3194, 2965.5196, 0.0000, 62, 104, 56
L 2517.3194, 2965.5196, 0.0000, 2525.9639, 2944.5089, 0.0000, 62, 104, 56
L 2525.9639, 2944.5089, 0.0000, 2539.8702, 2929.6214, 0.0000, 62, 104, 56
L 2539.8702, 2929.6214, 0.0000, 2564.1439, 2919.7609, 0.0000, 62, 104, 56
L 2564.1439, 2919.7609, 0.0000, 2582.0117, 2936.4050, 0.0000, 62, 104, 56
L 2582.0117, 2936.4050, 0.0000, 2590.7817, 2953.7242, 0.0000, 62, 104, 56
L 2541.5666, 2933.5857, 0.0000, 2547.0329, 2933.5857, 0.0000, 62, 104, 56
L 2549.7305, 2933.5857, 0.0000, 2558.2912, 2933.5857, 0.0000, 62, 104, 56
L 2562.8407, 2933.5857, 0.0000, 2569.4795, 2933.5857, 0.0000, 62, 104, 56
L 2534.4818, 2947.0114, 0.0000, 2539.7936, 2947.0114, 0.0000, 62, 104, 56
L 2545.3717, 2947.0114, 0.0000, 2554.3841, 2947.0114, 0.0000, 62, 104, 56
L 2559.5796, 2947.0114, 0.0000, 2568.9822, 2947.0114, 0.0000, 62, 104, 56
L 2573.6599, 2947.0114, 0.0000, 2579.1996, 2947.0114, 0.0000, 62, 104, 56
L 2534.4818, 2960.4371, 0.0000, 2543.0475, 2960.4371, 0.0000, 62, 104, 56
L 2546.6477, 2960.4371, 0.0000, 2554.5443, 2960.4371, 0.0000, 62, 104, 56
L 2558.9880, 2960.4371, 0.0000, 2568.8869, 2960.4371, 0.0000, 62, 104, 56
L 2574.4950, 2960.4371, 0.0000, 2579.1996, 2960.4371, 0.0000, 62, 104, 56
L 2541.5666, 2973.8628, 0.0000, 2546.6473, 2973.8628, 0.0000, 62, 104, 56
L 2550.0172, 2973.8628, 0.0000, 2559.2419, 2973.8628, 0.0000, 62, 104, 56
L 2564.9644, 2973.8628, 0.0000, 2571.6879, 2973.8628, 0.0000, 62, 104, 56
L 2861.6765, 2321.4550, 0.0000, 2845.7614, 2336.7487, 0.0000, 62, 104, 56
L 2845.7614, 2336.7487, 0.0000, 2829.7740, 2350.4729, 0.0000, 62, 104, 56
L 2829.7740, 2350.4729, 0.0000, 2804.4629, 2348.5414, 0.0000, 62, 104, 56
L 2804.4629, 2348.5414, 0.0000, 2796.2684, 2329.5926, 0.0000, 62, 104, 56
L -2853.4797, 1157.6809, 0.0000, -2852.9746, 1184.1321, 0.0000, 86, 132, 70
L -2852.9746, 1184.1321, 0.0000, -2883.5721, 1194.1661, 0.0000, 86, 132, 70
L -2883.5721, 1194.1661, 0.0000, -2910.3866, 1184.6222, 0.0000, 86, 132, 70
L -2910.3866, 1184.6222, 0.0000, -2938.5749, 1171.7553, 0.0000, 86, 132, 70
L -2938.5749, 1171.7553, 0.0000, -2933.8734, 1145.0097, 0.0000, 86, 132, 70
L -2933.8734, 1145.0097, 0.0000, -2910.3866, 1130.7397, 0.0000, 86, 132, 70
L -2910.3866, 1130.7397, 0.0000, -2882.7033, 1117.1554, 0.0000, 86, 132, 70
L -2882.7033, 1117.1554, 0.0000, -2856.8073, 1133.8669, 0.0000, 86, 132, 70
L -2856.8073, 1133.8669, 0.0000, -2853.4797, 1157.6809, 0.0000, 86, 132, 70
L -2910.1217, 1133.0200, 0.0000, -2897.5779, 1133.0200, 0.0000, 62, 104, 56
L -2892.8194, 1133.0200, 0.0000, -2884.0719, 1133.0200, 0.0000, 62, 104, 56
L -2879.5580, 1133.0200, 0.0000, -2872.7136, 1133.0200, 0.0000, 62, 104, 56
L -2918.7975, 1149.4606, 0.0000, -2910.6400, 1149.4606, 0.0000, 62, 104, 56
L -2906.3634, 1149.4606, 0.0000, -2895.3202, 1149.4606, 0.0000, 62, 104, 56
L -2888.5346, 1149.4606, 0.0000, -2879.5597, 1149.4606, 0.0000, 62, 104, 56
L -2874.6391, 1149.4606, 0.0000, -2864.0377, 1149.4606, 0.0000, 62, 104, 56
L -2918.7975, 1165.9012, 0.0000, -2906.3466, 1165.9012, 0.0000, 62, 104, 56
L -2899.2240, 1165.9012, 0.0000, -2886.4193, 1165.9012, 0.0000, 62, 104, 56
L -2880.1930, 1165.9012, 0.0000, -2870.6651, 1165.9012, 0.0000, 62, 104, 56
L -2864.9546, 1165.9012, 0.0000, -2864.0377, 1165.9012, 0.0000, 62, 104, 56
L -2910.1217, 1182.3418, 0.0000, -2899.0556, 1182.3418, 0.0000, 62, 104, 56
L -2895.5339, 1182.3418, 0.0000, -2884.6936, 1182.3418, 0.0000, 62, 104, 56
L -2878.7406, 1182.3418, 0.0000, -2872.7136, 1182.3418, 0.0000, 62, 104, 56
L 2609.9894, 2864.5941, 0.0000, 2610.2160, 2884.6508, 0.0000, 62, 104, 56
L 2610.2160, 2884.6508, 0.0000, 2587.2696, 2893.4410, 0.0000, 62, 104, 56
L 2587.2696, 2893.4410, 0.0000, 2566.6051, 2885.1334, 0.0000, 62, 104, 56
L 2566.6051, 2885.1334, 0.0000, 2545.3094, 2875.2661, 0.0000, 62, 104, 56
L 2545.3094, 2875.2661, 0.0000, 2547.4990, 2854.5757, 0.0000, 62, 104, 56
L 2547.4990, 2854.5757, 0.0000, 2566.6051, 2844.0549, 0.0000, 62, 104, 56
L 2566.6051, 2844.0549, 0.0000, 2587.6742, 2833.8656, 0.0000, 62, 104, 56
L 2587.6742, 2833.8656, 0.0000, 2608.4310, 2845.7657, 0.0000, 62, 104, 56
L 2608.4310, 2845.7657, 0.0000, 2609.9894, 2864.5941, 0.0000, 62, 104, 56
L 2566.6569, 2845.5953, 0.0000, 2571.9979, 2845.5953, 0.0000, 62, 104, 56
L 2575.2691, 2845.5953, 0.0000, 2581.1862, 2845.5953, 0.0000, 62, 104, 56
L 2586.5895, 2845.5953, 0.0000, 2593.9672, 2845.5953, 0.0000, 62, 104, 56
L 2559.9729, 2858.2612, 0.0000, 2568.0727, 2858.2612, 0.0000, 62, 104, 56
L 2572.7636, 2858.2612, 0.0000, 2580.9648, 2858.2612, 0.0000, 62, 104, 56
L 2585.0187, 2858.2612, 0.0000, 2594.3383, 2858.2612, 0.0000, 62, 104, 56
L 2597.8231, 2858.2612, 0.0000, 2602.1601, 2858.2612, 0.0000, 62, 104, 56
L 2559.9729, 2870.9271, 0.0000, 2567.4882, 2870.9271, 0.0000, 62, 104, 56
L 2572.7943, 2870.9271, 0.0000, 2582.5052, 2870.9271, 0.0000, 62, 104, 56
L 2585.4909, 2870.9271, 0.0000, 2591.5661, 2870.9271, 0.0000, 62, 104, 56
L 2595.8332, 2870.9271, 0.0000, 2601.2094, 2870.9271, 0.0000, 62, 104, 56
L 2566.6569, 2883.5930, 0.0000, 2572.3840, 2883.5930, 0.0000, 62, 104, 56
L 2577.7214, 2883.5930, 0.0000, 2582.6223, 2883.5930, 0.0000, 62, 104, 56
L 2587.0540, 2883.5930, 0.0000, 2593.1359, 2883.5930, 0.0000, 62, 104, 56
