P -597.7400, -587.5473, 0.0000, 120, 80, 40, 3, N
P -597.7400, -459.9927, 0.0000, 96, 70, 44, 1, S
P -533.9627, -523.7700, 0.0000, 96, 70, 44, 1, E
P -661.5173, -523.7700, 0.0000, 96, 70, 44, 1, W
L 28.7056, 254.4605, 0.0000, 33.9720, 254.4605, 0.0000, 62, 104, 56
L 37.1518, 254.4605, 0.0000, 41.2785, 254.4605, 0.0000, 62, 104, 56
L 13.4686, 264.6308, 0.0000, 19.9761, 264.6308, 0.0000, 62, 104, 56
L 22.2499, 264.6308, 0.0000, 28.5191, 264.6308, 0.0000, 62, 104, 56
L 31.5647, 264.6308, 0.0000, 36.0736, 264.6308, 0.0000, 62, 104, 56
L -613.5954, -11.0283, 0.0000, -619.5430, -2.8548, 0.0000, 86, 132, 70
L -619.5430, -2.8548, 0.0000, -627.8668, 5.5053, 0.0000, 86, 132, 70
L -627.8668, 5.5053, 0.0000, -640.3354, 1.6311, 0.0000, 86, 132, 70
L -640.3354, 1.6311, 0.0000, -645.9939, -6.6793, 0.0000, 86, 132, 70
L -645.9939, -6.6793, 0.0000, -650.6613, -16.7703, 0.0000, 86, 132, 70
L -650.6613, -16.7703, 0.0000, -640.3354, -23.6877, 0.0000, 86, 132, 70
L -640.3354, -23.6877, 0.0000, -628.7293, -23.5508, 0.0000, 86, 132, 70
L -628.7293, -23.5508, 0.0000, -615.7381, -21.8198, 0.0000, 86, 132, 70
L -615.7381, -21.8198, 0.0000, -613.5954, -11.0283, 0.0000, 86, 132, 70
L -638.9720, -20.9827, 0.0000, -634.2699, -20.9827, 0.0000, 62, 104, 56
L -632.4024, -20.9827, 0.0000, -629.3994, -20.9827, 0.0000, 62, 104, 56
L -627.1155, -20.9827, 0.0000, -623.8722, -20.9827, 0.0000, 62, 104, 56
L -642.4740, -14.3464, 0.0000, -637.2463, -14.3464, 0.0000, 62, 104, 56
L -634.5058, -14.3464, 0.0000, -629.5465, -14.3464, 0.0000, 62, 104, 56
L -627.0949, -14.3464, 0.0000, -622.1701, -14.3464, 0.0000, 62, 104, 56
L -620.5984, -14.3464, 0.0000, -620.3701, -14.3464, 0.0000, 62, 104, 56
L -642.4740, -7.7102, 0.0000, -638.4181, -7.7102, 0.0000, 62, 104, 56
L -636.1049, -7.7102, 0.0000, -631.1949, -7.7102, 0.0000, 62, 104, 56
L -629.0484, -7.7102, 0.0000, -624.5399, -7.7102, 0.0000, 62, 104, 56
L -621.9251, -7.7102, 0.0000, -620.3701, -7.7102, 0.0000, 62, 104, 56
L -638.9720, -1.0739, 0.0000, -635.6859, -1.0739, 0.0000, 62, 104, 56
L -634.3207, -1.0739, 0.0000, -629.6708, -1.0739, 0.0000, 62, 104, 56
L -627.6917, -1.0739, 0.0000, -625.1998, -1.0739, 0.0000, 62, 104, 56
L 33.4345, 272.4315, 0.0000, 30.0597, 286.0140, 0.0000, 62, 104, 56
L 30.0597, 286.0140, 0.0000, 15.5896, 296.9399, 0.0000, 62, 104, 56
L 15.5896, 296.9399, 0.0000, -1.2381, 288.8464, 0.0000, 62, 104, 56
L -1.2381, 288.8464, 0.0000, -13.8956, 279.6586, 0.0000, 62, 104, 56
L -13.8956, 279.6586, 0.0000, -18.1996, 263.9198, 0.0000, 62, 104, 56
L -18.1996, 263.9198, 0.0000, -1.2381, 256.0166, 0.0000, 62, 104, 56
L -1.2381, 256.0166, 0.0000, 14.7942, 251.6218, 0.0000, 62, 104, 56
L 14.7942, 251.6218, 0.0000, 33.5684, 256.4348, 0.0000, 62, 104, 56
L 33.5684, 256.4348, 0.0000, 33.4345, 272.4315, 0.0000, 62, 104, 56
L -0.7980, 257.7733, 0.0000, 5.1768, 257.7733, 0.0000, 62, 104, 56
L 8.1371, 257.7733, 0.0000, 14.1407, 257.7733, 0.0000, 62, 104, 56
L 16.5785, 257.7733, 0.0000, 21.4369, 257.7733, 0.0000, 62, 104, 56
L -5.9549, 267.5454, 0.0000, 0.3728, 267.5454, 0.0000, 62, 104, 56
L 2.7031, 267.5454, 0.0000, 8.4598, 267.5454, 0.0000, 62, 104, 56
L 11.1829, 267.5454, 0.0000, 15.7758, 267.5454, 0.0000, 62, 104, 56
L 19.9649, 267.5454, 0.0000, 26.5938, 267.5454, 0.0000, 62, 104, 56
L -5.9549, 277.3176, 0.0000, 1.2615, 277.3176, 0.0000, 62, 104, 56
L 4.6306, 277.3176, 0.0000, 9.7894, 277.3176, 0.0000, 62, 104, 56
L 12.4090, 277.3176, 0.0000, 18.8291, 277.3176, 0.0000, 62, 104, 56
L 21.8550, 277.3176, 0.0000, 26.5938, 277.3176, 0.0000, 62, 104, 56
L -0.7980, 287.0897, 0.0000, 3.2917, 287.0897, 0.0000, 62, 104, 56
L 7.0469, 287.0897, 0.0000, 14.7890, 287.0897, 0.0000, 62, 104, 56
L 19.0170, 287.0897, 0.0000, 21.4369, 287.0897, 0.0000, 62, 104, 56
L -557.1455, 19.7856, 0.0000, -564.9291, 27.6162, 0.0000, 62, 104, 56
L -564.9291, 27.6162, 0.0000, -573.5933, 32.4185, 0.0000, 62, 104, 56
L -573.5933, 32.4185, 0.0000, -585.8920, 33.3949, 0.0000, 62, 104, 56
L -585.8920, 33.3949, 0.0000, -590.2704, 23.9522, 0.0000, 62, 104, 56
L -590.2704, 23.9522, 0.0000, -591.0101, 15.3982, 0.0000, 62, 104, 56
L -591.0101, 15.3982, 0.0000, -585.8920, 6.1762, 0.0000, 62, 104, 56
L -585.8920, 6.1762, 0.0000, -573.7300, 7.7883, 0.0000, 62, 104, 56
L -573.7300, 7.7883, 0.0000, -564.3261, 11.5400, 0.0000, 62, 104, 56
L -564.3261, 11.5400, 0.0000, -557.1455, 19.7856, 0.0000, 62, 104, 56
L -473.5670, 223.6931, 0.0000, -482.2073, 232.1693, 0.0000, 62, 104, 56
L -482.2073, 232.1693, 0.0000, -491.4968, 237.7815, 0.0000, 62, 104, 56
L -491.4968, 237.7815, 0.0000, -505.0059, 238.5771, 0.0000, 62, 104, 56
L -505.0059, 238.5771, 0.0000, -509.6378, 228.2032, 0.0000, 62, 104, 56
L -509.6378, 228.2032, 0.0000, -510.9201, 218.8002, 0.0000, 62, 104, 56
L -510.9201, 218.8002, 0.0000, -505.0059, 208.8090, 0.0000, 62, 104, 56
L -505.0059, 208.8090, 0.0000, -491.7338, 210.7067, 0.0000, 62, 104, 56
L -491.7338, 210.7067, 0.0000, -481.1619, 214.4975, 0.0000, 62, 104, 56
L -481.1619, 214.4975, 0.0000, -473.5670, 223.6931, 0.0000, 62, 104, 56
L -502.1715, 213.6130, 0.0000, -497.8986, 213.6130, 0.0000, 62, 104, 56
L -495.4439, 213.6130, 0.0000, -491.1431, 213.6130, 0.0000, 62, 104, 56
L -488.3748, 213.6130, 0.0000, -486.8811, 213.6130, 0.0000, 62, 104, 56
L -505.7177, 220.3331, 0.0000, -501.3949, 220.3331, 0.0000, 62, 104, 56
L -499.6085, 220.3331, 0.0000, -496.3694, 220.3331, 0.0000, 62, 104, 56
L -494.3910, 220.3331, 0.0000, -489.4345, 220.3331, 0.0000, 62, 104, 56
L -487.7680, 220.3331, 0.0000, -484.1751, 220.3331, 0.0000, 62, 104, 56
L -505.7177, 227.0531, 0.0000, -501.7164, 227.0531, 0.0000, 62, 104, 56
L -499.6310, 227.0531, 0.0000, -496.0202, 227.0531, 0.0000, 62, 104, 56
L -493.9340, 227.0531, 0.0000, -490.4272, 227.0531, 0.0000, 62, 104, 56
L -488.4833, 227.0531, 0.0000, -485.6082, 227.0531, 0.0000, 62, 104, 56
L -502.1715, 233.7731, 0.0000, -496.8699, 233.7731, 0.0000, 62, 104, 56
L -494.0206, 233.7731, 0.0000, -489.3093, 233.7731, 0.0000, 62, 104, 56
L 555.8102, -374.5218, 0.0000, 553.6421, -363.9001, 0.0000, 86, 132, 70
L 553.6421, -363.9001, 0.0000, 542.2389, -355.7621, 0.0000, 86, 132, 70
L 542.2389, -355.7621, 0.0000, 529.4023, -362.0196, 0.0000, 86, 132, 70
L 529.4023, -362.0196, 0.0000, 519.2685, -368.8701, 0.0000, 86, 132, 70
L 519.2685, -368.8701, 0.0000, 516.3753, -381.0370, 0.0000, 86, 132, 70
L 516.3753, -381.0370, 0.0000, 529.4023, -387.0240, 0.0000, 86, 132, 70
L 529.4023, -387.0240, 0.0000, 541.7043, -390.7952, 0.0000, 86, 132, 70
L 541.7043, -390.7952, 0.0000, 556.0006, -386.7663, 0.0000, 86, 132, 70
L 556.0006, -386.7663, 0.0000, 555.8102, -374.5218, 0.0000, 86, 132, 70
L 529.6476, -385.8045, 0.0000, 533.2518, -385.8045, 0.0000, 62, 104, 56
L 534.8429, -385.8045, 0.0000, 538.8735, -385.8045, 0.0000, 62, 104, 56
L 540.6741, -385.8045, 0.0000, 544.4497, -385.8045, 0.0000, 62, 104, 56
L 525.6783, -378.2827, 0.0000, 531.3023, -378.2827, 0.0000, 62, 104, 56
L 534.2763, -378.2827, 0.0000, 540.1655, -378.2827, 0.0000, 62, 104, 56
L 543.0653, -378.2827, 0.0000, 547.0499, -378.2827, 0.0000, 62, 104, 56
L 548.5856, -378.2827, 0.0000, 550.7316, -378.2827, 0.0000, 62, 104, 56
L 525.6783, -370.7609, 0.0000, 530.9234, -370.7609, 0.0000, 62, 104, 56
L 534.0992, -370.7609, 0.0000, 537.7755, -370.7609, 0.0000, 62, 104, 56
L 539.7374, -370.7609, 0.0000, 544.0022, -370.7609, 0.0000, 62, 104, 56
L 547.1903, -370.7609, 0.0000, 550.7316, -370.7609, 0.0000, 62, 104, 56
L 529.6476, -363.2391, 0.0000, 533.3354, -363.2391, 0.0000, 62, 104, 56
L 536.0888, -363.2391, 0.0000, 541.8804, -363.2391, 0.0000, 62, 104, 56
L 543.7123, -363.2391, 0.0000, 546.7623, -363.2391, 0.0000, 62, 104, 56
L -287.3387, -524.4577, 0.0000, -287.2196, -509.6316, 0.0000, 62, 104, 56
L -287.2196, -509.6316, 0.0000, -304.6230, -505.1856, 0.0000, 62, 104, 56
L -304.6230, -505.1856, 0.0000, -319.4814, -509.2405, 0.0000, 62, 104, 56
L -319.4814, -509.2405, 0.0000, -335.1992, -516.5689, 0.0000, 62, 104, 56
L -335.1992, -516.5689, 0.0000, -331.1930, -531.1508, 0.0000, 62, 104, 56
L -331.1930, -531.1508, 0.0000, -319.4814, -539.6749, 0.0000, 62, 104, 56
L -319.4814, -539.6749, 0.0000, -303.8827, -547.1725, 0.0000, 62, 104, 56
L -303.8827, -547.1725, 0.0000, -290.4854, -537.0367, 0.0000, 62, 104, 56
L -290.4854, -537.0367, 0.0000, -287.3387, -524.4577, 0.0000, 62, 104, 56
L -114.8566, -523.3343, 0.0000, -116.9799, -511.5952, 0.0000, 86, 132, 70
L -116.9799, -511.5952, 0.0000, -129.6379, -502.8580, 0.0000, 86, 132, 70
L -129.6379, -502.8580, 0.0000, -143.6333, -509.7107, 0.0000, 86, 132, 70
L -143.6333, -509.7107, 0.0000, -154.9696, -517.0881, 0.0000, 86, 132, 70
L -154.9696, -517.0881, 0.0000, -157.8682, -530.4457, 0.0000, 86, 132, 70
L -157.8682, -530.4457, 0.0000, -143.6333, -536.9580, 0.0000, 86, 132, 70
L -143.6333, -536.9580, 0.0000, -130.1736, -541.3197, 0.0000, 86, 132, 70
L -130.1736, -541.3197, 0.0000, -114.6170, -536.6993, 0.0000, 86, 132, 70
L -114.6170, -536.6993, 0.0000, -114.8566, -523.3343, 0.0000, 86, 132, 70
L -143.4157, -535.6947, 0.0000, -138.6940, -535.6947, 0.0000, 62, 104, 56
L -136.6528, -535.6947, 0.0000, -130.1191, -535.6947, 0.0000, 62, 104, 56
L -126.6693, -535.6947, 0.0000, -124.6664, -535.6947, 0.0000, 62, 104, 56
L -147.7641, -527.4544, 0.0000, -144.7002, -527.4544, 0.0000, 62, 104, 56
L -141.5431, -527.4544, 0.0000, -138.1762, -527.4544, 0.0000, 62, 104, 56
L -135.7609, -527.4544, 0.0000, -131.0159, -527.4544, 0.0000, 62, 104, 56
L -128.8754, -527.4544, 0.0000, -123.9301, -527.4544, 0.0000, 62, 104, 56
L -121.3809, -527.4544, 0.0000, -120.3179, -527.4544, 0.0000, 62, 104, 56
L -147.7641, -519.2142, 0.0000, -142.9258, -519.2142, 0.0000, 62, 104, 56
L -139.7145, -519.2142, 0.0000, -134.1174, -519.2142, 0.0000, 62, 104, 56
L -131.9242, -519.2142, 0.0000, -125.6721, -519.2142, 0.0000, 62, 104, 56
L -122.5476, -519.2142, 0.0000, -120.3179, -519.2142, 0.0000, 62, 104, 56
L -143.4157, -510.9740, 0.0000, -137.2841, -510.9740, 0.0000, 62, 104, 56
L -133.8157, -510.9740, 0.0000, -129.4652, -510.9740, 0.0000, 62, 104, 56
L -126.4083, -510.9740, 0.0000, -124.6664, -510.9740, 0.0000, 62, 104, 56
L 457.5114, -539.2956, 0.0000, 454.9002, -527.4184, 0.0000, 62, 104, 56
L 454.9002, -527.4184, 0.0000, 442.1850, -518.1514, 0.0000, 62, 104, 56
L 442.1850, -518.1514, 0.0000, 427.7018, -525.1829, 0.0000, 62, 104, 56
L 427.7018, -525.1829, 0.0000, 416.4636, -532.9758, 0.0000, 62, 104, 56
L 416.4636, -532.9758, 0.0000, 413.0341, -546.6389, 0.0000, 62, 104, 56
L 413.0341, -546.6389, 0.0000, 427.7018, -553.4082, 0.0000, 62, 104, 56
L 427.7018, -553.4082, 0.0000, 441.5513, -557.4925, 0.0000, 62, 104, 56
L 441.5513, -557.4925, 0.0000, 457.6959, -553.0964, 0.0000, 62, 104, 56
L 457.6959, -553.0964, 0.0000, 457.5114, -539.2956, 0.0000, 62, 104, 56
L 428.0143, -551.9847, 0.0000, 433.0357, -551.9847, 0.0000, 62, 104, 56
L 434.9281, -551.9847, 0.0000, 438.0764, -551.9847, 0.0000, 62, 104, 56
L 439.7937, -551.9847, 0.0000, 446.5340, -551.9847, 0.0000, 62, 104, 56
L 423.5501, -543.5253, 0.0000, 429.3464, -543.5253, 0.0000, 62, 104, 56
L 432.0012, -543.5253, 0.0000, 436.4423, -543.5253, 0.0000, 62, 104, 56
L 439.4677, -543.5253, 0.0000, 443.6879, -543.5253, 0.0000, 62, 104, 56
L 446.2365, -543.5253, 0.0000, 451.7266, -543.5253, 0.0000, 62, 104, 56
L 423.5501, -535.0659, 0.0000, 428.6791, -535.0659, 0.0000, 62, 104, 56
L 432.3615, -535.0659, 0.0000, 438.3428, -535.0659, 0.0000, 62, 104, 56
L 440.3845, -535.0659, 0.0000, 443.4677, -535.0659, 0.0000, 62, 104, 56
L 445.1809, -535.0659, 0.0000, 450.5322, -535.0659, 0.0000, 62, 104, 56
L 428.0143, -526.6064, 0.0000, 431.2967, -526.6064, 0.0000, 62, 104, 56
L 434.0111, -526.6064, 0.0000, 440.4995, -526.6064, 0.0000, 62, 104, 56
L 443.0794, -526.6064, 0.0000, 447.2624, -526.6064, 0.0000, 62, 104, 56
L -541.4671, 164.4416, 0.0000, -549.9056, 178.9348, 0.0000, 62, 104, 56
L -549.9056, 178.9348, 0.0000, -567.0812, 182.5228, 0.0000, 62, 104, 56
L -567.0812, 182.5228, 0.0000, -585.7204, 185.3923, 0.0000, 62, 104, 56
L -585.7204, 185.3923, 0.0000, -596.8078, 172.1533, 0.0000, 62, 104, 56
L -596.8078, 172.1533, 0.0000, -592.0094, 158.1621, 0.0000, 62, 104, 56
L -592.0094, 158.1621, 0.0000, -585.7204, 143.4909, 0.0000, 62, 104, 56
L -585.7204, 143.4909, 0.0000, -566.1945, 142.2369, 0.0000, 62, 104, 56
L -566.1945, 142.2369, 0.0000, -553.8172, 152.6400, 0.0000, 62, 104, 56
L -553.8172, 152.6400, 0.0000, -541.4671, 164.4416, 0.0000, 62, 104, 56
L -582.1086, 149.7546, 0.0000, -578.2553, 149.7546, 0.0000, 62, 104, 56
L -576.2626, 149.7546, 0.0000, -572.5233, 149.7546, 0.0000, 62, 104, 56
L -568.2315, 149.7546, 0.0000, -563.5811, 149.7546, 0.0000, 62, 104, 56
L -560.3379, 149.7546, 0.0000, -559.8299, 149.7546, 0.0000, 62, 104, 56
L -587.2756, 159.5460, 0.0000, -579.9927, 159.5460, 0.0000, 62, 104, 56
L -577.1013, 159.5460, 0.0000, -573.2628, 159.5460, 0.0000, 62, 104, 56
L -570.5338, 159.5460, 0.0000, -564.0474, 159.5460, 0.0000, 62, 104, 56
L -560.4152, 159.5460, 0.0000, -554.6629, 159.5460, 0.0000, 62, 104, 56
L -587.2756, 169.3373, 0.0000, -579.6542, 169.3373, 0.0000, 62, 104, 56
L -576.0721, 169.3373, 0.0000, -570.2590, 169.3373, 0.0000, 62, 104, 56
L -567.2995, 169.3373, 0.0000, -561.2467, 169.3373, 0.0000, 62, 104, 56
L -558.8383, 169.3373, 0.0000, -554.6629, 169.3373, 0.0000, 62, 104, 56
L -582.1086, 179.1287, 0.0000, -576.7325, 179.1287, 0.0000, 62, 104, 56
L -572.5817, 179.1287, 0.0000, -564.8342, 179.1287, 0.0000, 62, 104, 56
L -562.4731, 179.1287, 0.0000, -559.8299, 179.1287, 0.0000, 62, 104, 56
L -138.6773, -488.7433, 0.0000, -144.4550, -478.1364, 0.0000, 86, 132, 70
L -144.4550, -478.1364, 0.0000, -155.3626, -467.7793, 0.0000, 86, 132, 70
L -155.3626, -467.7793, 0.0000, -170.4672, -473.6931, 0.0000, 86, 132, 70
L -170.4672, -473.6931, 0.0000, -178.7806, -483.0995, 0.0000, 86, 132, 70
L -178.7806, -483.0995, 0.0000, -184.2653, -496.0241, 0.0000, 86, 132, 70
L -184.2653, -496.0241, 0.0000, -170.4672, -503.7935, 0.0000, 86, 132, 70
L -170.4672, -503.7935, 0.0000, -156.3762, -504.9940, 0.0000, 86, 132, 70
L -156.3762, -504.9940, 0.0000, -139.9838, -502.4266, 0.0000, 86, 132, 70
L -139.9838, -502.4266, 0.0000, -138.6773, -488.7433, 0.0000, 86, 132, 70
L -169.3105, -501.1896, 0.0000, -164.8830, -501.1896, 0.0000, 62, 104, 56
L -161.8842, -501.1896, 0.0000, -158.0051, -501.1896, 0.0000, 62, 104, 56
L -154.6706, -501.1896, 0.0000, -150.4307, -501.1896, 0.0000, 62, 104, 56
L -173.6892, -492.8921, 0.0000, -168.0911, -492.8921, 0.0000, 62, 104, 56
L -165.6765, -492.8921, 0.0000, -162.5620, -492.8921, 0.0000, 62, 104, 56
L -159.5674, -492.8921, 0.0000, -155.7793, -492.8921, 0.0000, 62, 104, 56
L -153.3092, -492.8921, 0.0000, -149.2513, -492.8921, 0.0000, 62, 104, 56
L -146.2732, -492.8921, 0.0000, -146.0520, -492.8921, 0.0000, 62, 104, 56
L -173.6892, -484.5946, 0.0000, -168.5906, -484.5946, 0.0000, 62, 104, 56
L -166.5104, -484.5946, 0.0000, -161.7077, -484.5946, 0.0000, 62, 104, 56
L -158.7826, -484.5946, 0.0000, -155.4630, -484.5946, 0.0000, 62, 104, 56
L -152.4502, -484.5946, 0.0000, -148.2111, -484.5946, 0.0000, 62, 104, 56
L -169.3105, -476.2970, 0.0000, -163.6186, -476.2970, 0.0000, 62, 104, 56
L -161.5492, -476.2970, 0.0000, -157.7219, -476.2970, 0.0000, 62, 104, 56
L -154.9992, -476.2970, 0.0000, -150.4307, -476.2970, 0.0000, 62, 104, 56
L 277.9740, -520.7546, 0.0000, 274.8564, -508.9774, 0.0000, 86, 132, 70
L 274.8564, -508.9774, 0.0000, 260.6740, -507.1104, 0.0000, 86, 132, 70
L 260.6740, -507.1104, 0.0000, 247.6230, -506.3856, 0.0000, 86, 132, 70
L 247.6230, -506.3856, 0.0000, 236.7436, -514.4881, 0.0000, 86, 132, 70
L 236.7436, -514.4881, 0.0000, 241.8631, -525.4931, 0.0000, 86, 132, 70
L 241.8631, -525.4931, 0.0000, 247.6230, -535.1235, 0.0000, 86, 132, 70
L 247.6230, -535.1235, 0.0000, 261.6200, -538.7982, 0.0000, 86, 132, 70
L 261.6200, -538.7982, 0.0000, 270.6830, -529.6602, 0.0000, 86, 132, 70
L 270.6830, -529.6602, 0.0000, 277.9740, -520.7546, 0.0000, 86, 132, 70
L 249.3951, -531.7572, 0.0000, 253.0590, -531.7572, 0.0000, 62, 104, 56
L 254.7048, -531.7572, 0.0000, 259.0602, -531.7572, 0.0000, 62, 104, 56
L 261.4490, -531.7572, 0.0000, 264.1289, -531.7572, 0.0000, 62, 104, 56
L 245.5243, -524.4221, 0.0000, 250.8388, -524.4221, 0.0000, 62, 104, 56
L 253.1189, -524.4221, 0.0000, 257.7624, -524.4221, 0.0000, 62, 104, 56
L 260.7476, -524.4221, 0.0000, 264.1463, -524.4221, 0.0000, 62, 104, 56
L 266.8772, -524.4221, 0.0000, 269.9558, -524.4221, 0.0000, 62, 104, 56
L 245.5243, -517.0870, 0.0000, 250.6871, -517.0870, 0.0000, 62, 104, 56
L 253.5881, -517.0870, 0.0000, 256.3166, -517.0870, 0.0000, 62, 104, 56
L 259.5017, -517.0870, 0.0000, 262.6652, -517.0870, 0.0000, 62, 104, 56
L 265.6631, -517.0870, 0.0000, 269.9558, -517.0870, 0.0000, 62, 104, 56
L 249.3951, -509.7519, 0.0000, 253.2812, -509.7519, 0.0000, 62, 104, 56
L 256.3544, -509.7519, 0.0000, 262.0802, -509.7519, 0.0000, 62, 104, 56
L 264.4077, -509.7519, 0.0000, 266.0850, -509.7519, 0.0000, 62, 104, 56
L -659.2124, 156.3122, 0.0000, -661.6869, 165.2040, 0.0000, 62, 104, 56
L -661.6869, 165.2040, 0.0000, -671.1148, 172.5651, 0.0000, 62, 104, 56
L -671.1148, 172.5651, 0.0000, -682.3084, 167.2465, 0.0000, 62, 104, 56
L -682.3084, 167.2465, 0.0000, -690.4620, 161.0434, 0.0000, 62, 104, 56
L -690.4620, 161.0434, 0.0000, -693.5223, 150.6677, 0.0000, 62, 104, 56
L -693.5223, 150.6677, 0.0000, -682.3084, 145.3779, 0.0000, 62, 104, 56
L -682.3084, 145.3779, 0.0000, -671.6804, 142.6894, 0.0000, 62, 104, 56
L -671.6804, 142.6894, 0.0000, -659.1921, 145.7039, 0.0000, 62, 104, 56
L -659.1921, 145.7039, 0.0000, -659.2124, 156.3122, 0.0000, 62, 104, 56
L -681.9612, 146.6195, 0.0000, -678.4809, 146.6195, 0.0000, 62, 104, 56
L -677.0621, 146.6195, 0.0000, -671.9436, 146.6195, 0.0000, 62, 104, 56
L -670.4311, 146.6195, 0.0000, -667.2583, 146.6195, 0.0000, 62, 104, 56
L -685.3712, 153.0813, 0.0000, -680.6066, 153.0813, 0.0000, 62, 104, 56
L -679.0007, 153.0813, 0.0000, -673.9013, 153.0813, 0.0000, 62, 104, 56
L -672.0133, 153.0813, 0.0000, -667.1046, 153.0813, 0.0000, 62, 104, 56
L -665.4981, 153.0813, 0.0000, -663.8483, 153.0813, 0.0000, 62, 104, 56
L -685.3712, 159.5432, 0.0000, -680.7015, 159.5432, 0.0000, 62, 104, 56
L -678.1965, 159.5432, 0.0000, -674.7193, 159.5432, 0.0000, 62, 104, 56
L -671.8822, 159.5432, 0.0000, -666.9113, 159.5432, 0.0000, 62, 104, 56
L -665.0905, 159.5432, 0.0000, -663.8483, 159.5432, 0.0000, 62, 104, 56
L -681.9612, 166.0050, 0.0000, -678.7203, 166.0050, 0.0000, 62, 104, 56
L -676.8498, 166.0050, 0.0000, -671.6884, 166.0050, 0.0000, 62, 104, 56
L -670.1667, 166.0050, 0.0000, -667.6385, 166.0050, 0.0000, 62, 104, 56
L -33.0775, 265.0235, 0.0000, -44.5686, 275.9882, 0.0000, 62, 104, 56
L -44.5686, 275.9882, 0.0000, -56.0800, 285.5980, 0.0000, 62, 104, 56
L -56.0800, 285.5980, 0.0000, -74.2175, 284.5003, 0.0000, 62, 104, 56
L -74.2175, 284.5003, 0.0000, -80.0520, 270.8577, 0.0000, 62, 104, 56
L -80.0520, 270.8577, 0.0000, -84.4455, 257.8781, 0.0000, 62, 104, 56
L -84.4455, 257.8781, 0.0000, -74.2175, 245.5467, 0.0000, 62, 104, 56
L -74.2175, 245.5467, 0.0000, -56.8918, 248.2247, 0.0000, 62, 104, 56
L -56.8918, 248.2247, 0.0000, -40.9870, 251.5945, 0.0000, 62, 104, 56
L -40.9870, 251.5945, 0.0000, -33.0775, 265.0235, 0.0000, 62, 104, 56
L -70.8462, 251.3877, 0.0000, -66.3424, 251.3877, 0.0000, 62, 104, 56
L -63.2634, 251.3877, 0.0000, -58.9284, 251.3877, 0.0000, 62, 104, 56
L -55.3476, 251.3877, 0.0000, -50.2063, 251.3877, 0.0000, 62, 104, 56
L -75.6433, 260.4783, 0.0000, -68.7839, 260.4783, 0.0000, 62, 104, 56
L -65.2370, 260.4783, 0.0000, -58.5261, 260.4783, 0.0000, 62, 104, 56
L -55.2553, 260.4783, 0.0000, -51.2409, 260.4783, 0.0000, 62, 104, 56
L -48.5721, 260.4783, 0.0000, -45.3649, 260.4783, 0.0000, 62, 104, 56
L -75.6433, 269.5688, 0.0000, -72.3340, 269.5688, 0.0000, 62, 104, 56
L -68.7912, 269.5688, 0.0000, -64.8515, 269.5688, 0.0000, 62, 104, 56
L -62.3655, 269.5688, 0.0000, -56.5783, 269.5688, 0.0000, 62, 104, 56
L -53.2877, 269.5688, 0.0000, -47.9656, 269.5688, 0.0000, 62, 104, 56
L -70.8462, 278.6593, 0.0000, -65.2181, 278.6593, 0.0000, 62, 104, 56
L -62.0903, 278.6593, 0.0000, -58.3846, 278.6593, 0.0000, 62, 104, 56
L -55.9079, 278.6593, 0.0000, -52.5533, 278.6593, 0.0000, 62, 104, 56
L 56.0024, -570.3301, 0.0000, 44.5389, -558.7667, 0.0000, 86, 132, 70
L 44.5389, -558.7667, 0.0000, 32.6198, -547.6047, 0.0000, 86, 132, 70
L 32.6198, -547.6047, 0.0000, 13.5984, -550.2549, 0.0000, 86, 132, 70
L 13.5984, -550.2549, 0.0000, 7.1177, -564.1773, 0.0000, 86, 132, 70
L 7.1177, -564.1773, 0.0000, 1.2888, -578.2226, 0.0000, 86, 132, 70
L 1.2888, -578.2226, 0.0000, 13.5984, -590.4053, 0.0000, 86, 132, 70
L 13.5984, -590.4053, 0.0000, 31.5426, -588.0463, 0.0000, 86, 132, 70
L 31.5426, -588.0463, 0.0000, 49.2907, -585.1631, 0.0000, 86, 132, 70
L 49.2907, -585.1631, 0.0000, 56.0024, -570.3301, 0.0000, 86, 132, 70
L 16.7397, -584.8247, 0.0000, 22.9756, -584.8247, 0.0000, 62, 104, 56
L 26.5348, -584.8247, 0.0000, 34.0826, -584.8247, 0.0000, 62, 104, 56
L 36.4707, -584.8247, 0.0000, 38.7265, -584.8247, 0.0000, 62, 104, 56
L 11.6404, -575.1617, 0.0000, 16.5352, -575.1617, 0.0000, 62, 104, 56
L 19.3314, -575.1617, 0.0000, 26.2747, -575.1617, 0.0000, 62, 104, 56
L 28.6325, -575.1617, 0.0000, 35.9789, -575.1617, 0.0000, 62, 104, 56
L 39.0506, -575.1617, 0.0000, 42.8326, -575.1617, 0.0000, 62, 104, 56
L 11.6404, -565.4986, 0.0000, 17.5553, -565.4986, 0.0000, 62, 104, 56
L 19.6705, -565.4986, 0.0000, 26.7147, -565.4986, 0.0000, 62, 104, 56
L 30.4442, -565.4986, 0.0000, 37.0699, -565.4986, 0.0000, 62, 104, 56
L 40.5274, -565.4986, 0.0000, 43.8258, -565.4986, 0.0000, 62, 104, 56
L 16.7397, -555.8355, 0.0000, 24.3614, -555.8355, 0.0000, 62, 104, 56
L 27.7846, -555.8355, 0.0000, 32.3388, -555.8355, 0.0000, 62, 104, 56
L 35.6917, -555.8355, 0.0000, 38.7265, -555.8355, 0.0000, 62, 104, 56
