P 1426.00, -1879.03, 0.0000, 205, 160, 80, 3, N
P 1426.00, -1239.03, 0.0000, 125, 88, 46, 1, S
P 1726.00, -1539.03, 0.0000, 125, 88, 46, 1, E
P 1126.00, -1539.03, 0.0000, 125, 88, 46, 1, W
L -1319.66, -1794.03, 0.0000, -1365.86, -1704.03, 0.0000, 160, 140, 95
L -1311.66, -1784.03, 0.0000, -1357.86, -1694.03, 0.0000, 95, 78, 50
L -1365.86, -1704.03, 0.0000, -1365.86, -1584.03, 0.0000, 160, 140, 95
L -1357.86, -1694.03, 0.0000, -1357.86, -1574.03, 0.0000, 95, 78, 50
L -1365.86, -1584.03, 0.0000, -1319.66, -1494.03, 0.0000, 160, 140, 95
L -1357.86, -1574.03, 0.0000, -1311.66, -1484.03, 0.0000, 95, 78, 50
L -1105.86, -1494.03, 0.0000, -1105.86, -1794.03, 0.0000, 160, 140, 95
L -1097.86, -1484.03, 0.0000, -1097.86, -1784.03, 0.0000, 95, 78, 50
L -1105.86, -1794.03, 0.0000, -895.86, -1494.03, 0.0000, 160, 140, 95
L -1097.86, -1784.03, 0.0000, -887.86, -1484.03, 0.0000, 95, 78, 50
L -895.86, -1494.03, 0.0000, -895.86, -1794.03, 0.0000, 160, 140, 95
L -887.86, -1484.03, 0.0000, -887.86, -1784.03, 0.0000, 95, 78, 50
L -845.86, -1794.03, 0.0000, -845.86, -1494.03, 0.0000, 160, 140, 95
L -837.86, -1784.03, 0.0000, -837.86, -1484.03, 0.0000, 95, 78, 50
L -845.86, -1494.03, 0.0000, -673.66, -1494.03, 0.0000, 160, 140, 95
L -837.86, -1484.03, 0.0000, -665.66, -1484.03, 0.0000, 95, 78, 50
L -585.86, -1494.03, 0.0000, -480.86, -1794.03, 0.0000, 160, 140, 95
L -577.86, -1484.03, 0.0000, -472.86, -1784.03, 0.0000, 95, 78, 50
L -480.86, -1794.03, 0.0000, -375.86, -1494.03, 0.0000, 160, 140, 95
L -472.86, -1784.03, 0.0000, -367.86, -1484.03, 0.0000, 95, 78, 50
L -539.66, -1614.03, 0.0000, -422.06, -1614.03, 0.0000, 160, 140, 95
L -531.66, -1604.03, 0.0000, -414.06, -1604.03, 0.0000, 95, 78, 50
L -325.86, -1494.03, 0.0000, -325.86, -1794.03, 0.0000, 160, 140, 95
L -317.86, -1484.03, 0.0000, -317.86, -1784.03, 0.0000, 95, 78, 50
L -325.86, -1794.03, 0.0000, -115.86, -1494.03, 0.0000, 160, 140, 95
L -317.86, -1784.03, 0.0000, -107.86, -1484.03, 0.0000, 95, 78, 50
L -115.86, -1494.03, 0.0000, -115.86, -1794.03, 0.0000, 160, 140, 95
L -107.86, -1484.03, 0.0000, -107.86, -1784.03, 0.0000, 95, 78, 50
L -65.86, -1494.03, 0.0000, -65.86, -1794.03, 0.0000, 160, 140, 95
L -57.86, -1484.03, 0.0000, -57.86, -1784.03, 0.0000, 95, 78, 50
L -65.86, -1794.03, 0.0000, 60.14, -1794.03, 0.0000, 160, 140, 95
L -57.86, -1784.03, 0.0000, 68.14, -1784.03, 0.0000, 95, 78, 50
L 60.14, -1794.03, 0.0000, 133.64, -1698.03, 0.0000, 160, 140, 95
L 68.14, -1784.03, 0.0000, 141.64, -1688.03, 0.0000, 95, 78, 50
L 133.64, -1698.03, 0.0000, 133.64, -1590.03, 0.0000, 160, 140, 95
L 141.64, -1688.03, 0.0000, 141.64, -1580.03, 0.0000, 95, 78, 50
L 133.64, -1590.03, 0.0000, 60.14, -1494.03, 0.0000, 160, 140, 95
L 141.64, -1580.03, 0.0000, 68.14, -1484.03, 0.0000, 95, 78, 50
L 60.14, -1494.03, 0.0000, -65.86, -1494.03, 0.0000, 160, 140, 95
L 68.14, -1484.03, 0.0000, -57.86, -1484.03, 0.0000, 95, 78, 50
L 404.14, -1749.03, 0.0000, 362.14, -1794.03, 0.0000, 160, 140, 95
L 412.14, -1739.03, 0.0000, 370.14, -1784.03, 0.0000, 95, 78, 50
L 362.14, -1794.03, 0.0000, 236.14, -1794.03, 0.0000, 160, 140, 95
L 370.14, -1784.03, 0.0000, 244.14, -1784.03, 0.0000, 95, 78, 50
L 236.14, -1794.03, 0.0000, 194.14, -1740.03, 0.0000, 160, 140, 95
L 244.14, -1784.03, 0.0000, 202.14, -1730.03, 0.0000, 95, 78, 50
L 194.14, -1740.03, 0.0000, 194.14, -1674.03, 0.0000, 160, 140, 95
L 202.14, -1730.03, 0.0000, 202.14, -1664.03, 0.0000, 95, 78, 50
L 194.14, -1674.03, 0.0000, 236.14, -1644.03, 0.0000, 160, 140, 95
L 202.14, -1664.03, 0.0000, 244.14, -1634.03, 0.0000, 95, 78, 50
L 236.14, -1644.03, 0.0000, 362.14, -1644.03, 0.0000, 160, 140, 95
L 244.14, -1634.03, 0.0000, 370.14, -1634.03, 0.0000, 95, 78, 50
L 362.14, -1644.03, 0.0000, 404.14, -1608.03, 0.0000, 160, 140, 95
L 370.14, -1634.03, 0.0000, 412.14, -1598.03, 0.0000, 95, 78, 50
L 404.14, -1608.03, 0.0000, 404.14, -1542.03, 0.0000, 160, 140, 95
L 412.14, -1598.03, 0.0000, 412.14, -1532.03, 0.0000, 95, 78, 50
L 404.14, -1542.03, 0.0000, 362.14, -1494.03, 0.0000, 160, 140, 95
L 412.14, -1532.03, 0.0000, 370.14, -1484.03, 0.0000, 95, 78, 50
L 362.14, -1494.03, 0.0000, 236.14, -1494.03, 0.0000, 160, 140, 95
L 370.14, -1484.03, 0.0000, 244.14, -1484.03, 0.0000, 95, 78, 50
L 236.14, -1494.03, 0.0000, 194.14, -1542.03, 0.0000, 160, 140, 95
L 244.14, -1484.03, 0.0000, 202.14, -1532.03, 0.0000, 95, 78, 50
L -2988.36, -1719.03, 0.0000, -2969.46, -1569.03, 0.0000, 125, 88, 46
L -2969.46, -1569.03, 0.0000, -2935.86, -1659.03, 0.0000, 125, 88, 46
L -2935.86, -1659.03, 0.0000, -2902.26, -1569.03, 0.0000, 125, 88, 46
L -2902.26, -1569.03, 0.0000, -2883.36, -1719.03, 0.0000, 125, 88, 46
L -2750.86, -1719.03, 0.0000, -2855.86, -1719.03, 0.0000, 125, 88, 46
L -2855.86, -1719.03, 0.0000, -2855.86, -1569.03, 0.0000, 125, 88, 46
L -2855.86, -1569.03, 0.0000, -2750.86, -1569.03, 0.0000, 125, 88, 46
L -2855.86, -1644.03, 0.0000, -2782.36, -1644.03, 0.0000, 125, 88, 46
L -2618.36, -1696.53, 0.0000, -2639.36, -1719.03, 0.0000, 125, 88, 46
L -2639.36, -1719.03, 0.0000, -2702.36, -1719.03, 0.0000, 125, 88, 46
L -2702.36, -1719.03, 0.0000, -2723.36, -1692.03, 0.0000, 125, 88, 46
L -2723.36, -1692.03, 0.0000, -2723.36, -1659.03, 0.0000, 125, 88, 46
L -2723.36, -1659.03, 0.0000, -2702.36, -1644.03, 0.0000, 125, 88, 46
L -2702.36, -1644.03, 0.0000, -2639.36, -1644.03, 0.0000, 125, 88, 46
L -2639.36, -1644.03, 0.0000, -2618.36, -1626.03, 0.0000, 125, 88, 46
L -2618.36, -1626.03, 0.0000, -2618.36, -1593.03, 0.0000, 125, 88, 46
L -2618.36, -1593.03, 0.0000, -2639.36, -1569.03, 0.0000, 125, 88, 46
L -2639.36, -1569.03, 0.0000, -2702.36, -1569.03, 0.0000, 125, 88, 46
L -2702.36, -1569.03, 0.0000, -2723.36, -1593.03, 0.0000, 125, 88, 46
L -2590.86, -1719.03, 0.0000, -2485.86, -1719.03, 0.0000, 125, 88, 46
L -2538.36, -1719.03, 0.0000, -2538.36, -1569.03, 0.0000, 125, 88, 46
L -3018.36, -1444.03, 0.0000, 434.14, -1444.03, 0.0000, 125, 88, 46
L -3018.36, -1838.03, 0.0000, 434.14, -1838.03, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1726.00, -1539.03, 0.0000, 205, 160, 80
L 1426.00, -1539.03, 0.0000, 1550.72, -1487.37, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1574.49, -1390.54, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1477.66, -1414.31, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1426.00, -1239.03, 0.0000, 205, 160, 80
L 1426.00, -1539.03, 0.0000, 1374.34, -1414.31, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1277.51, -1390.54, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1301.28, -1487.37, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1126.00, -1539.03, 0.0000, 205, 160, 80
L 1426.00, -1539.03, 0.0000, 1301.28, -1590.69, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1277.51, -1687.52, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1374.34, -1663.75, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1426.00, -1839.03, 0.0000, 205, 160, 80
L 1426.00, -1539.03, 0.0000, 1477.66, -1663.75, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1574.49, -1687.52, 0.0000, 125, 88, 46
L 1426.00, -1539.03, 0.0000, 1550.72, -1590.69, 0.0000, 125, 88, 46
L 1522.00, -1539.03, 0.0000, 1509.14, -1491.03, 0.0000, 205, 160, 80
L 1509.14, -1491.03, 0.0000, 1474.00, -1455.89, 0.0000, 205, 160, 80
L 1474.00, -1455.89, 0.0000, 1426.00, -1443.03, 0.0000, 205, 160, 80
L 1426.00, -1443.03, 0.0000, 1378.00, -1455.89, 0.0000, 205, 160, 80
L 1378.00, -1455.89, 0.0000, 1342.86, -1491.03, 0.0000, 205, 160, 80
L 1342.86, -1491.03, 0.0000, 1330.00, -1539.03, 0.0000, 205, 160, 80
L 1330.00, -1539.03, 0.0000, 1342.86, -1587.03, 0.0000, 205, 160, 80
L 1342.86, -1587.03, 0.0000, 1378.00, -1622.17, 0.0000, 205, 160, 80
L 1378.00, -1622.17, 0.0000, 1426.00, -1635.03, 0.0000, 205, 160, 80
L 1426.00, -1635.03, 0.0000, 1474.00, -1622.17, 0.0000, 205, 160, 80
L 1474.00, -1622.17, 0.0000, 1509.14, -1587.03, 0.0000, 205, 160, 80
L 1509.14, -1587.03, 0.0000, 1522.00, -1539.03, 0.0000, 205, 160, 80
L 1426.00, -1749.03, 0.0000, 1426.00, -1863.03, 0.0000, 95, 78, 50
L 1412.00, -1827.03, 0.0000, 1426.00, -1875.03, 0.0000, 95, 78, 50
L 1440.00, -1827.03, 0.0000, 1426.00, -1875.03, 0.0000, 95, 78, 50
L -1228.9553, 119.2207, 0.0000, -1228.9553, 106.6107, 0.0000, 56, 48, 40
L -1252.5991, 108.9751, 0.0000, -1228.9553, 90.2571, 0.0000, 46, 72, 48
L -1228.9553, 90.2571, 0.0000, -1205.3116, 108.9751, 0.0000, 46, 72, 48
L -1252.5991, 108.9751, 0.0000, -1205.3116, 108.9751, 0.0000, 46, 72, 48
L -1248.9343, 93.2125, 0.0000, -1228.9553, 74.4946, 0.0000, 46, 72, 48
L -1228.9553, 74.4946, 0.0000, -1208.9763, 93.2125, 0.0000, 46, 72, 48
L -1248.9343, 93.2125, 0.0000, -1208.9763, 93.2125, 0.0000, 46, 72, 48
L -1245.2695, 77.4500, 0.0000, -1228.9553, 58.7320, 0.0000, 46, 72, 48
L -1228.9553, 58.7320, 0.0000, -1212.6411, 77.4500, 0.0000, 46, 72, 48
L -1245.2695, 77.4500, 0.0000, -1212.6411, 77.4500, 0.0000, 46, 72, 48
L -1241.6047, 61.6875, 0.0000, -1228.9553, 42.9695, 0.0000, 46, 72, 48
L -1228.9553, 42.9695, 0.0000, -1216.3059, 61.6875, 0.0000, 46, 72, 48
L -1241.6047, 61.6875, 0.0000, -1216.3059, 61.6875, 0.0000, 46, 72, 48
L 610.9604, -466.1480, 0.0000, 614.6486, -458.6312, 0.0000, 50, 76, 50
L 614.6486, -458.6312, 0.0000, 609.9320, -452.3478, 0.0000, 50, 76, 50
L 609.9320, -452.3478, 0.0000, 602.1445, -449.0984, 0.0000, 50, 76, 50
L 602.1445, -449.0984, 0.0000, 598.3154, -442.4534, 0.0000, 50, 76, 50
L 598.3154, -442.4534, 0.0000, 591.3483, -437.9745, 0.0000, 50, 76, 50
L 591.3483, -437.9745, 0.0000, 582.7699, -441.1644, 0.0000, 50, 76, 50
L 582.7699, -441.1644, 0.0000, 575.3164, -441.6695, 0.0000, 50, 76, 50
L 575.3164, -441.6695, 0.0000, 566.0993, -440.7386, 0.0000, 50, 76, 50
L 566.0993, -440.7386, 0.0000, 561.1451, -447.1183, 0.0000, 50, 76, 50
L 561.1451, -447.1183, 0.0000, 558.9828, -454.0626, 0.0000, 50, 76, 50
L 558.9828, -454.0626, 0.0000, 552.0161, -458.8964, 0.0000, 50, 76, 50
L 552.0161, -458.8964, 0.0000, 550.0791, -466.1480, 0.0000, 50, 76, 50
L 550.0791, -466.1480, 0.0000, 555.8419, -472.4975, 0.0000, 50, 76, 50
L 555.8419, -472.4975, 0.0000, 557.2073, -479.1355, 0.0000, 50, 76, 50
L 557.2073, -479.1355, 0.0000, 559.0949, -486.9820, 0.0000, 50, 76, 50
L 559.0949, -486.9820, 0.0000, 567.8748, -488.8512, 0.0000, 50, 76, 50
L 567.8748, -488.8512, 0.0000, 575.5911, -489.7245, 0.0000, 50, 76, 50
L 575.5911, -489.7245, 0.0000, 582.7699, -494.7399, 0.0000, 50, 76, 50
L 582.7699, -494.7399, 0.0000, 591.0737, -493.4194, 0.0000, 50, 76, 50
L 591.0737, -493.4194, 0.0000, 596.5399, -487.1364, 0.0000, 50, 76, 50
L 596.5399, -487.1364, 0.0000, 604.1947, -485.0019, 0.0000, 50, 76, 50
L 604.1947, -485.0019, 0.0000, 611.7076, -480.8504, 0.0000, 50, 76, 50
L 611.7076, -480.8504, 0.0000, 610.8229, -472.7628, 0.0000, 50, 76, 50
L 610.8229, -472.7628, 0.0000, 610.9604, -466.1480, 0.0000, 50, 76, 50
L 582.7699, -441.1867, 0.0000, 582.7699, -419.5918, 0.0000, 56, 48, 40
L -1276.7706, -331.1973, 0.0000, -1276.7706, -342.8634, 0.0000, 56, 48, 40
L -1298.6445, -340.6760, 0.0000, -1276.7706, -357.9928, 0.0000, 46, 72, 48
L -1276.7706, -357.9928, 0.0000, -1254.8968, -340.6760, 0.0000, 46, 72, 48
L -1298.6445, -340.6760, 0.0000, -1254.8968, -340.6760, 0.0000, 46, 72, 48
L -1295.2541, -355.2585, 0.0000, -1276.7706, -372.5754, 0.0000, 46, 72, 48
L -1276.7706, -372.5754, 0.0000, -1258.2872, -355.2585, 0.0000, 46, 72, 48
L -1295.2541, -355.2585, 0.0000, -1258.2872, -355.2585, 0.0000, 46, 72, 48
L -1291.8636, -369.8411, 0.0000, -1276.7706, -387.1579, 0.0000, 46, 72, 48
L -1276.7706, -387.1579, 0.0000, -1261.6777, -369.8411, 0.0000, 46, 72, 48
L -1291.8636, -369.8411, 0.0000, -1261.6777, -369.8411, 0.0000, 46, 72, 48
L -1288.4732, -384.4237, 0.0000, -1276.7706, -401.7405, 0.0000, 46, 72, 48
L -1276.7706, -401.7405, 0.0000, -1265.0681, -384.4237, 0.0000, 46, 72, 48
L -1288.4732, -384.4237, 0.0000, -1265.0681, -384.4237, 0.0000, 46, 72, 48
L -1711.1960, -439.4660, 0.0000, -1714.2002, -433.2994, 0.0000, 50, 76, 50
L -1714.2002, -433.2994, 0.0000, -1719.5250, -428.8842, 0.0000, 50, 76, 50
L -1719.5250, -428.8842, 0.0000, -1720.7677, -422.2313, 0.0000, 50, 76, 50
L -1720.7677, -422.2313, 0.0000, -1725.9354, -417.4912, 0.0000, 50, 76, 50
L -1725.9354, -417.4912, 0.0000, -1733.9861, -418.5572, 0.0000, 50, 76, 50
L -1733.9861, -418.5572, 0.0000, -1740.3526, -416.8906, 0.0000, 50, 76, 50
L -1740.3526, -416.8906, 0.0000, -1747.9473, -414.5235, 0.0000, 50, 76, 50
L -1747.9473, -414.5235, 0.0000, -1753.5415, -419.3633, 0.0000, 50, 76, 50
L -1753.5415, -419.3633, 0.0000, -1757.4810, -424.3930, 0.0000, 50, 76, 50
L -1757.4810, -424.3930, 0.0000, -1764.8648, -427.0121, 0.0000, 50, 76, 50
L -1764.8648, -427.0121, 0.0000, -1767.7332, -433.0098, 0.0000, 50, 76, 50
L -1767.7332, -433.0098, 0.0000, -1764.5962, -439.4660, 0.0000, 50, 76, 50
L -1764.5962, -439.4660, 0.0000, -1765.7808, -445.4619, 0.0000, 50, 76, 50
L -1765.7808, -445.4619, 0.0000, -1765.7709, -452.3803, 0.0000, 50, 76, 50
L -1765.7709, -452.3803, 0.0000, -1758.5273, -455.4597, 0.0000, 50, 76, 50
L -1758.5273, -455.4597, 0.0000, -1752.6355, -458.1876, 0.0000, 50, 76, 50
L -1752.6355, -458.1876, 0.0000, -1747.8071, -463.9482, 0.0000, 50, 76, 50
L -1747.8071, -463.9482, 0.0000, -1740.3526, -463.8828, 0.0000, 50, 76, 50
L -1740.3526, -463.8828, 0.0000, -1734.1263, -459.9144, 0.0000, 50, 76, 50
L -1734.1263, -459.9144, 0.0000, -1726.8415, -460.0597, 0.0000, 50, 76, 50
L -1726.8415, -460.0597, 0.0000, -1719.7214, -457.6214, 0.0000, 50, 76, 50
L -1719.7214, -457.6214, 0.0000, -1718.6189, -450.5082, 0.0000, 50, 76, 50
L -1718.6189, -450.5082, 0.0000, -1716.1526, -445.1722, 0.0000, 50, 76, 50
L -1716.1526, -445.1722, 0.0000, -1711.1960, -439.4660, 0.0000, 50, 76, 50
L -1740.3526, -417.5719, 0.0000, -1740.3526, -398.6306, 0.0000, 56, 48, 40
L 1093.6138, 381.3620, 0.0000, 1088.7204, 386.7864, 0.0000, 50, 76, 50
L 1088.7204, 386.7864, 0.0000, 1087.0607, 392.2068, 0.0000, 50, 76, 50
L 1087.0607, 392.2068, 0.0000, 1085.7260, 398.9711, 0.0000, 50, 76, 50
L 1085.7260, 398.9711, 0.0000, 1078.5045, 400.8549, 0.0000, 50, 76, 50
L 1078.5045, 400.8549, 0.0000, 1071.7551, 401.1967, 0.0000, 50, 76, 50
L 1071.7551, 401.1967, 0.0000, 1065.7157, 405.3129, 0.0000, 50, 76, 50
L 1065.7157, 405.3129, 0.0000, 1058.6110, 404.6953, 0.0000, 50, 76, 50
L 1058.6110, 404.6953, 0.0000, 1053.9921, 399.2312, 0.0000, 50, 76, 50
L 1053.9921, 399.2312, 0.0000, 1047.8359, 397.0963, 0.0000, 50, 76, 50
L 1047.8359, 397.0963, 0.0000, 1041.1748, 393.8304, 0.0000, 50, 76, 50
L 1041.1748, 393.8304, 0.0000, 1041.6457, 387.0376, 0.0000, 50, 76, 50
L 1041.6457, 387.0376, 0.0000, 1042.0786, 381.3620, 0.0000, 50, 76, 50
L 1042.0786, 381.3620, 0.0000, 1038.9413, 375.0487, 0.0000, 50, 76, 50
L 1038.9413, 375.0487, 0.0000, 1042.4300, 369.5313, 0.0000, 50, 76, 50
L 1042.4300, 369.5313, 0.0000, 1049.2852, 366.9032, 0.0000, 50, 76, 50
L 1049.2852, 366.9032, 0.0000, 1052.7370, 361.5798, 0.0000, 50, 76, 50
L 1052.7370, 361.5798, 0.0000, 1058.4168, 357.3911, 0.0000, 50, 76, 50
L 1058.4168, 357.3911, 0.0000, 1065.7157, 359.9619, 0.0000, 50, 76, 50
L 1065.7157, 359.9619, 0.0000, 1071.9493, 360.8896, 0.0000, 50, 76, 50
L 1071.9493, 360.8896, 0.0000, 1079.7597, 359.9561, 0.0000, 50, 76, 50
L 1079.7597, 359.9561, 0.0000, 1084.2767, 365.0283, 0.0000, 50, 76, 50
L 1084.2767, 365.0283, 0.0000, 1085.8056, 371.1550, 0.0000, 50, 76, 50
L 1085.8056, 371.1550, 0.0000, 1091.4248, 375.2999, 0.0000, 50, 76, 50
L 1091.4248, 375.2999, 0.0000, 1093.6138, 381.3620, 0.0000, 50, 76, 50
L 1065.7157, 402.4914, 0.0000, 1065.7157, 420.7713, 0.0000, 56, 48, 40
L -422.7167, -380.9472, 0.0000, -422.7167, -391.7789, 0.0000, 56, 48, 40
L -443.0261, -389.7479, 0.0000, -422.7167, -405.8262, 0.0000, 46, 72, 48
L -422.7167, -405.8262, 0.0000, -402.4073, -389.7479, 0.0000, 46, 72, 48
L -443.0261, -389.7479, 0.0000, -402.4073, -389.7479, 0.0000, 46, 72, 48
L -439.8782, -403.2875, 0.0000, -422.7167, -419.3658, 0.0000, 46, 72, 48
L -422.7167, -419.3658, 0.0000, -405.5553, -403.2875, 0.0000, 46, 72, 48
L -439.8782, -403.2875, 0.0000, -405.5553, -403.2875, 0.0000, 46, 72, 48
L -436.7302, -416.8271, 0.0000, -422.7167, -432.9054, 0.0000, 46, 72, 48
L -422.7167, -432.9054, 0.0000, -408.7033, -416.8271, 0.0000, 46, 72, 48
L -436.7302, -416.8271, 0.0000, -408.7033, -416.8271, 0.0000, 46, 72, 48
L -433.5823, -430.3667, 0.0000, -422.7167, -446.4450, 0.0000, 46, 72, 48
L -422.7167, -446.4450, 0.0000, -411.8512, -430.3667, 0.0000, 46, 72, 48
L -433.5823, -430.3667, 0.0000, -411.8512, -430.3667, 0.0000, 46, 72, 48
L -1579.3329, -822.3099, 0.0000, -1579.3329, -837.0920, 0.0000, 56, 48, 40
L -1607.0495, -834.3204, 0.0000, -1579.3329, -856.2626, 0.0000, 46, 72, 48
L -1579.3329, -856.2626, 0.0000, -1551.6164, -834.3204, 0.0000, 46, 72, 48
L -1607.0495, -834.3204, 0.0000, -1551.6164, -834.3204, 0.0000, 46, 72, 48
L -1602.7534, -852.7981, 0.0000, -1579.3329, -874.7403, 0.0000, 46, 72, 48
L -1579.3329, -874.7403, 0.0000, -1555.9124, -852.7981, 0.0000, 46, 72, 48
L -1602.7534, -852.7981, 0.0000, -1555.9124, -852.7981, 0.0000, 46, 72, 48
L -1598.4573, -871.2758, 0.0000, -1579.3329, -893.2180, 0.0000, 46, 72, 48
L -1579.3329, -893.2180, 0.0000, -1560.2085, -871.2758, 0.0000, 46, 72, 48
L -1598.4573, -871.2758, 0.0000, -1560.2085, -871.2758, 0.0000, 46, 72, 48
L -1594.1613, -889.7535, 0.0000, -1579.3329, -911.6957, 0.0000, 46, 72, 48
L -1579.3329, -911.6957, 0.0000, -1564.5046, -889.7535, 0.0000, 46, 72, 48
L -1594.1613, -889.7535, 0.0000, -1564.5046, -889.7535, 0.0000, 46, 72, 48
L -2368.0857, 1043.6218, 0.0000, -2364.6973, 1050.5199, 0.0000, 50, 76, 50
L -2364.6973, 1050.5199, 0.0000, -2367.9691, 1056.8229, 0.0000, 50, 76, 50
L -2367.9691, 1056.8229, 0.0000, -2375.7587, 1059.6319, 0.0000, 50, 76, 50
L -2375.7587, 1059.6319, 0.0000, -2379.8393, 1065.1324, 0.0000, 50, 76, 50
L -2379.8393, 1065.1324, 0.0000, -2385.8752, 1070.1478, 0.0000, 50, 76, 50
L -2385.8752, 1070.1478, 0.0000, -2393.9520, 1067.5290, 0.0000, 50, 76, 50
L -2393.9520, 1067.5290, 0.0000, -2400.7530, 1065.9576, 0.0000, 50, 76, 50
L -2400.7530, 1065.9576, 0.0000, -2409.3406, 1067.0771, 0.0000, 50, 76, 50
L -2409.3406, 1067.0771, 0.0000, -2414.6971, 1061.8774, 0.0000, 50, 76, 50
L -2414.6971, 1061.8774, 0.0000, -2416.1074, 1054.8782, 0.0000, 50, 76, 50
L -2416.1074, 1054.8782, 0.0000, -2421.9308, 1050.2190, 0.0000, 50, 76, 50
L -2421.9308, 1050.2190, 0.0000, -2424.9218, 1043.6218, 0.0000, 50, 76, 50
L -2424.9218, 1043.6218, 0.0000, -2419.5968, 1037.5749, 0.0000, 50, 76, 50
L -2419.5968, 1037.5749, 0.0000, -2417.1906, 1031.8150, 0.0000, 50, 76, 50
L -2417.1906, 1031.8150, 0.0000, -2415.9479, 1024.2654, 0.0000, 50, 76, 50
L -2415.9479, 1024.2654, 0.0000, -2408.2574, 1021.8175, 0.0000, 50, 76, 50
L -2408.2574, 1021.8175, 0.0000, -2400.5854, 1021.8363, 0.0000, 50, 76, 50
L -2400.5854, 1021.8363, 0.0000, -2393.9520, 1017.5132, 0.0000, 50, 76, 50
L -2393.9520, 1017.5132, 0.0000, -2386.0427, 1017.6461, 0.0000, 50, 76, 50
L -2386.0427, 1017.6461, 0.0000, -2380.9225, 1023.7622, 0.0000, 50, 76, 50
L -2380.9225, 1023.7622, 0.0000, -2374.5079, 1026.5109, 0.0000, 50, 76, 50
L -2374.5079, 1026.5109, 0.0000, -2366.8858, 1029.8703, 0.0000, 50, 76, 50
L -2366.8858, 1029.8703, 0.0000, -2367.0314, 1037.2740, 0.0000, 50, 76, 50
L -2367.0314, 1037.2740, 0.0000, -2368.0857, 1043.6218, 0.0000, 50, 76, 50
L -2393.9520, 1066.9246, 0.0000, -2393.9520, 1087.0847, 0.0000, 56, 48, 40
L -2089.0331, 1042.5481, 0.0000, -2087.1295, 1049.0786, 0.0000, 50, 76, 50
L -2087.1295, 1049.0786, 0.0000, -2093.1269, 1053.5722, 0.0000, 50, 76, 50
L -2093.1269, 1053.5722, 0.0000, -2097.8213, 1057.5114, 0.0000, 50, 76, 50
L -2097.8213, 1057.5114, 0.0000, -2100.7319, 1064.0290, 0.0000, 50, 76, 50
L -2100.7319, 1064.0290, 0.0000, -2107.8236, 1065.5424, 0.0000, 50, 76, 50
L -2107.8236, 1065.5424, 0.0000, -2114.8251, 1063.2277, 0.0000, 50, 76, 50
L -2114.8251, 1063.2277, 0.0000, -2121.6768, 1065.0506, 0.0000, 50, 76, 50
L -2121.6768, 1065.0506, 0.0000, -2129.0680, 1064.2572, 0.0000, 50, 76, 50
L -2129.0680, 1064.2572, 0.0000, -2132.1283, 1057.7750, 0.0000, 50, 76, 50
L -2132.1283, 1057.7750, 0.0000, -2136.0740, 1053.3440, 0.0000, 50, 76, 50
L -2136.0740, 1053.3440, 0.0000, -2142.3709, 1049.0433, 0.0000, 50, 76, 50
L -2142.3709, 1049.0433, 0.0000, -2141.2160, 1042.5481, 0.0000, 50, 76, 50
L -2141.2160, 1042.5481, 0.0000, -2137.5343, 1037.1934, 0.0000, 50, 76, 50
L -2137.5343, 1037.1934, 0.0000, -2138.3186, 1030.6117, 0.0000, 50, 76, 50
L -2138.3186, 1030.6117, 0.0000, -2134.7202, 1025.0404, 0.0000, 50, 76, 50
L -2134.7202, 1025.0404, 0.0000, -2126.8233, 1024.2603, 0.0000, 50, 76, 50
L -2126.8233, 1024.2603, 0.0000, -2121.3295, 1021.1861, 0.0000, 50, 76, 50
L -2121.3295, 1021.1861, 0.0000, -2114.8251, 1017.3067, 0.0000, 50, 76, 50
L -2114.8251, 1017.3067, 0.0000, -2108.1708, 1020.6943, 0.0000, 50, 76, 50
L -2108.1708, 1020.6943, 0.0000, -2102.9765, 1024.4885, 0.0000, 50, 76, 50
L -2102.9765, 1024.4885, 0.0000, -2095.2294, 1025.3039, 0.0000, 50, 76, 50
L -2095.2294, 1025.3039, 0.0000, -2090.8822, 1030.3835, 0.0000, 50, 76, 50
L -2090.8822, 1030.3835, 0.0000, -2091.9660, 1037.1580, 0.0000, 50, 76, 50
L -2091.9660, 1037.1580, 0.0000, -2089.0331, 1042.5481, 0.0000, 50, 76, 50
L -2114.8251, 1063.9431, 0.0000, -2114.8251, 1082.4527, 0.0000, 56, 48, 40
L -487.6025, 540.7614, 0.0000, -489.7185, 547.7578, 0.0000, 50, 76, 50
L -489.7185, 547.7578, 0.0000, -496.3601, 552.4621, 0.0000, 50, 76, 50
