P 196.9200, -752.2820, 0.0000, 150, 60, 25, 3, N
P 196.9200, -573.0820, 0.0000, 110, 90, 70, 1, S
P 286.5200, -662.6820, 0.0000, 110, 90, 70, 1, E
P 107.3200, -662.6820, 0.0000, 110, 90, 70, 1, W
L 1097.8329, -564.8325, 0.0000, 1102.2957, -564.8325, 0.0000, 62, 104, 56
L 1104.5217, -564.8325, 0.0000, 1110.8618, -564.8325, 0.0000, 62, 104, 56
L 1114.2917, -564.8325, 0.0000, 1115.9308, -564.8325, 0.0000, 62, 104, 56
L 1093.6355, -556.8786, 0.0000, 1097.2602, -556.8786, 0.0000, 62, 104, 56
L 1100.4774, -556.8786, 0.0000, 1106.4893, -556.8786, 0.0000, 62, 104, 56
L 1108.6365, -556.8786, 0.0000, 1111.8963, -556.8786, 0.0000, 62, 104, 56
L 1114.5358, -556.8786, 0.0000, 1119.1175, -556.8786, 0.0000, 62, 104, 56
L 1093.6355, -548.9247, 0.0000, 1096.5376, -548.9247, 0.0000, 62, 104, 56
L 1099.7571, -548.9247, 0.0000, 1103.0464, -548.9247, 0.0000, 62, 104, 56
L 1104.7465, -548.9247, 0.0000, 1110.5113, -548.9247, 0.0000, 62, 104, 56
L 1112.8153, -548.9247, 0.0000, 1117.5755, -548.9247, 0.0000, 62, 104, 56
L 1119.2183, -548.9247, 0.0000, 1120.1281, -548.9247, 0.0000, 62, 104, 56
L 1097.8329, -540.9708, 0.0000, 1101.3096, -540.9708, 0.0000, 62, 104, 56
L 1103.3280, -540.9708, 0.0000, 1108.4366, -540.9708, 0.0000, 62, 104, 56
L 1110.4131, -540.9708, 0.0000, 1115.6062, -540.9708, 0.0000, 62, 104, 56
L 1146.9869, -669.6934, 0.0000, 1140.8583, -660.8026, 0.0000, 62, 104, 56
L 1140.8583, -660.8026, 0.0000, 1131.7931, -651.7598, 0.0000, 62, 104, 56
L 1131.7931, -651.7598, 0.0000, 1118.4118, -656.1651, 0.0000, 62, 104, 56
L 1118.4118, -656.1651, 0.0000, 1112.0863, -664.9627, 0.0000, 62, 104, 56
L 1112.0863, -664.9627, 0.0000, 1107.0685, -675.9216, 0.0000, 62, 104, 56
L 1107.0685, -675.9216, 0.0000, 1118.4118, -683.2216, 0.0000, 62, 104, 56
L 1118.4118, -683.2216, 0.0000, 1130.8659, -683.3148, 0.0000, 62, 104, 56
L 1130.8659, -683.3148, 0.0000, 1144.9488, -681.3987, 0.0000, 62, 104, 56
L 1144.9488, -681.3987, 0.0000, 1146.9869, -669.6934, 0.0000, 62, 104, 56
L 562.3198, -146.4368, 0.0000, 556.6818, -137.5045, 0.0000, 86, 132, 70
L 556.6818, -137.5045, 0.0000, 547.5496, -128.5345, 0.0000, 86, 132, 70
L 547.5496, -128.5345, 0.0000, 534.3901, -133.2141, 0.0000, 86, 132, 70
L 534.3901, -133.2141, 0.0000, 527.7755, -141.6840, 0.0000, 86, 132, 70
L 527.7755, -141.6840, 0.0000, 522.8682, -152.6541, 0.0000, 86, 132, 70
L 522.8682, -152.6541, 0.0000, 534.3901, -159.6594, 0.0000, 86, 132, 70
L 534.3901, -159.6594, 0.0000, 546.6427, -160.1218, 0.0000, 86, 132, 70
L 546.6427, -160.1218, 0.0000, 560.6823, -158.1216, 0.0000, 86, 132, 70
L 560.6823, -158.1216, 0.0000, 562.3198, -146.4368, 0.0000, 86, 132, 70
L 967.0555, 42.8433, 0.0000, 959.2695, 52.3274, 0.0000, 86, 132, 70
L 959.2695, 52.3274, 0.0000, 949.6174, 62.0580, 0.0000, 86, 132, 70
L 949.6174, 62.0580, 0.0000, 934.7006, 58.1610, 0.0000, 86, 132, 70
L 934.7006, 58.1610, 0.0000, 928.5771, 47.8897, 0.0000, 86, 132, 70
L 928.5771, 47.8897, 0.0000, 923.1265, 36.1701, 0.0000, 86, 132, 70
L 923.1265, 36.1701, 0.0000, 934.7006, 27.5256, 0.0000, 86, 132, 70
L 934.7006, 27.5256, 0.0000, 948.6102, 28.3126, 0.0000, 86, 132, 70
L 948.6102, 28.3126, 0.0000, 963.7129, 30.3018, 0.0000, 86, 132, 70
L 963.7129, 30.3018, 0.0000, 967.0555, 42.8433, 0.0000, 86, 132, 70
L 936.5957, 31.1221, 0.0000, 940.9057, 31.1221, 0.0000, 62, 104, 56
L 943.7771, 31.1221, 0.0000, 949.3287, 31.1221, 0.0000, 62, 104, 56
L 952.6323, 31.1221, 0.0000, 954.3755, 31.1221, 0.0000, 62, 104, 56
L 932.4721, 38.9362, 0.0000, 936.9372, 38.9362, 0.0000, 62, 104, 56
L 939.5742, 38.9362, 0.0000, 943.4030, 38.9362, 0.0000, 62, 104, 56
L 945.6770, 38.9362, 0.0000, 949.9833, 38.9362, 0.0000, 62, 104, 56
L 952.4128, 38.9362, 0.0000, 955.2856, 38.9362, 0.0000, 62, 104, 56
L 957.8220, 38.9362, 0.0000, 958.4991, 38.9362, 0.0000, 62, 104, 56
L 932.4721, 46.7503, 0.0000, 935.6171, 46.7503, 0.0000, 62, 104, 56
L 938.4294, 46.7503, 0.0000, 943.1771, 46.7503, 0.0000, 62, 104, 56
L 945.0042, 46.7503, 0.0000, 949.5473, 46.7503, 0.0000, 62, 104, 56
L 951.1879, 46.7503, 0.0000, 956.7362, 46.7503, 0.0000, 62, 104, 56
L 936.5957, 54.5644, 0.0000, 942.4186, 54.5644, 0.0000, 62, 104, 56
L 944.7998, 54.5644, 0.0000, 948.1515, 54.5644, 0.0000, 62, 104, 56
L 951.5005, 54.5644, 0.0000, 954.3755, 54.5644, 0.0000, 62, 104, 56
L 199.0293, -804.7038, 0.0000, 198.7845, -792.2301, 0.0000, 62, 104, 56
L 198.7845, -792.2301, 0.0000, 184.7503, -785.6622, 0.0000, 62, 104, 56
L 184.7503, -785.6622, 0.0000, 171.4689, -791.6560, 0.0000, 62, 104, 56
L 171.4689, -791.6560, 0.0000, 158.4175, -798.0667, 0.0000, 62, 104, 56
L 158.4175, -798.0667, 0.0000, 158.4980, -811.3169, 0.0000, 62, 104, 56
L 158.4980, -811.3169, 0.0000, 171.4689, -817.7517, 0.0000, 62, 104, 56
L 171.4689, -817.7517, 0.0000, 184.7652, -823.8147, 0.0000, 62, 104, 56
L 184.7652, -823.8147, 0.0000, 198.7188, -817.1324, 0.0000, 62, 104, 56
L 198.7188, -817.1324, 0.0000, 199.0293, -804.7038, 0.0000, 62, 104, 56
L 171.4486, -816.8433, 0.0000, 174.8757, -816.8433, 0.0000, 62, 104, 56
L 177.8041, -816.8433, 0.0000, 182.9199, -816.8433, 0.0000, 62, 104, 56
L 184.7755, -816.8433, 0.0000, 189.4914, -816.8433, 0.0000, 62, 104, 56
L 167.1778, -808.7503, 0.0000, 170.2223, -808.7503, 0.0000, 62, 104, 56
L 172.0737, -808.7503, 0.0000, 177.3049, -808.7503, 0.0000, 62, 104, 56
L 179.1850, -808.7503, 0.0000, 182.4939, -808.7503, 0.0000, 62, 104, 56
L 184.4670, -808.7503, 0.0000, 188.8282, -808.7503, 0.0000, 62, 104, 56
L 191.3675, -808.7503, 0.0000, 194.1336, -808.7503, 0.0000, 62, 104, 56
L 167.1778, -800.6574, 0.0000, 170.5182, -800.6574, 0.0000, 62, 104, 56
L 172.7838, -800.6574, 0.0000, 178.4838, -800.6574, 0.0000, 62, 104, 56
L 180.2188, -800.6574, 0.0000, 183.2406, -800.6574, 0.0000, 62, 104, 56
L 186.0609, -800.6574, 0.0000, 192.1376, -800.6574, 0.0000, 62, 104, 56
L 171.4486, -792.5644, 0.0000, 176.1615, -792.5644, 0.0000, 62, 104, 56
L 178.8741, -792.5644, 0.0000, 183.3140, -792.5644, 0.0000, 62, 104, 56
L 185.5181, -792.5644, 0.0000, 188.7168, -792.5644, 0.0000, 62, 104, 56
L 281.8800, -684.6975, 0.0000, 273.1224, -670.2866, 0.0000, 62, 104, 56
L 273.1224, -670.2866, 0.0000, 256.0845, -666.5312, 0.0000, 62, 104, 56
L 256.0845, -666.5312, 0.0000, 237.3273, -663.6050, 0.0000, 62, 104, 56
L 237.3273, -663.6050, 0.0000, 226.4863, -677.0296, 0.0000, 62, 104, 56
L 226.4863, -677.0296, 0.0000, 231.0391, -691.0065, 0.0000, 62, 104, 56
L 231.0391, -691.0065, 0.0000, 237.3273, -705.7899, 0.0000, 62, 104, 56
L 237.3273, -705.7899, 0.0000, 256.9258, -706.7763, 0.0000, 62, 104, 56
L 256.9258, -706.7763, 0.0000, 269.4109, -696.5546, 0.0000, 62, 104, 56
L 269.4109, -696.5546, 0.0000, 281.8800, -684.6975, 0.0000, 62, 104, 56
L 241.0179, -699.4120, 0.0000, 247.9028, -699.4120, 0.0000, 62, 104, 56
L 249.9030, -699.4120, 0.0000, 256.3984, -699.4120, 0.0000, 62, 104, 56
L 259.6331, -699.4120, 0.0000, 263.3384, -699.4120, 0.0000, 62, 104, 56
L 235.8412, -689.6023, 0.0000, 241.3393, -689.6023, 0.0000, 62, 104, 56
L 243.9219, -689.6023, 0.0000, 250.9704, -689.6023, 0.0000, 62, 104, 56
L 254.6569, -689.6023, 0.0000, 262.3400, -689.6023, 0.0000, 62, 104, 56
L 265.7067, -689.6023, 0.0000, 268.5151, -689.6023, 0.0000, 62, 104, 56
L 235.8412, -679.7926, 0.0000, 242.7978, -679.7926, 0.0000, 62, 104, 56
L 246.4768, -679.7926, 0.0000, 250.1777, -679.7926, 0.0000, 62, 104, 56
L 252.7057, -679.7926, 0.0000, 259.7274, -679.7926, 0.0000, 62, 104, 56
L 263.3667, -679.7926, 0.0000, 268.5151, -679.7926, 0.0000, 62, 104, 56
L 241.0179, -669.9829, 0.0000, 247.4143, -669.9829, 0.0000, 62, 104, 56
L 250.0085, -669.9829, 0.0000, 253.8920, -669.9829, 0.0000, 62, 104, 56
L 257.3893, -669.9829, 0.0000, 261.9568, -669.9829, 0.0000, 62, 104, 56
L 436.8643, 23.1557, 0.0000, 436.7762, 35.0497, 0.0000, 62, 104, 56
L 436.7762, 35.0497, 0.0000, 423.3217, 40.9753, 0.0000, 62, 104, 56
L 423.3217, 40.9753, 0.0000, 410.8027, 35.4940, 0.0000, 62, 104, 56
L 410.8027, 35.4940, 0.0000, 398.2851, 29.4844, 0.0000, 62, 104, 56
L 398.2851, 29.4844, 0.0000, 398.7542, 16.9670, 0.0000, 62, 104, 56
L 398.7542, 16.9670, 0.0000, 410.8027, 10.8174, 0.0000, 62, 104, 56
L 410.8027, 10.8174, 0.0000, 423.4084, 4.9330, 0.0000, 62, 104, 56
L 423.4084, 4.9330, 0.0000, 436.3938, 11.5248, 0.0000, 62, 104, 56
L 436.3938, 11.5248, 0.0000, 436.8643, 23.1557, 0.0000, 62, 104, 56
L 410.7896, 11.6845, 0.0000, 415.6433, 11.6845, 0.0000, 62, 104, 56
L 418.4991, 11.6845, 0.0000, 421.6887, 11.6845, 0.0000, 62, 104, 56
L 423.7377, 11.6845, 0.0000, 428.1902, 11.6845, 0.0000, 62, 104, 56
L 406.7539, 19.3320, 0.0000, 409.5590, 19.3320, 0.0000, 62, 104, 56
L 412.5257, 19.3320, 0.0000, 418.3632, 19.3320, 0.0000, 62, 104, 56
L 420.8474, 19.3320, 0.0000, 423.8373, 19.3320, 0.0000, 62, 104, 56
L 425.8560, 19.3320, 0.0000, 428.7272, 19.3320, 0.0000, 62, 104, 56
L 432.0876, 19.3320, 0.0000, 432.2258, 19.3320, 0.0000, 62, 104, 56
L 406.7539, 26.9794, 0.0000, 410.4906, 26.9794, 0.0000, 62, 104, 56
L 413.5142, 26.9794, 0.0000, 417.9417, 26.9794, 0.0000, 62, 104, 56
L 420.0945, 26.9794, 0.0000, 425.1722, 26.9794, 0.0000, 62, 104, 56
L 428.3262, 26.9794, 0.0000, 432.2258, 26.9794, 0.0000, 62, 104, 56
L 410.7896, 34.6269, 0.0000, 414.2318, 34.6269, 0.0000, 62, 104, 56
L 416.2856, 34.6269, 0.0000, 419.4415, 34.6269, 0.0000, 62, 104, 56
L 422.1431, 34.6269, 0.0000, 426.8441, 34.6269, 0.0000, 62, 104, 56
L 339.2023, -15.0927, 0.0000, 339.4267, -1.3372, 0.0000, 62, 104, 56
L 339.4267, -1.3372, 0.0000, 323.3793, 3.2500, 0.0000, 62, 104, 56
L 323.3793, 3.2500, 0.0000, 309.5514, -1.0551, 0.0000, 62, 104, 56
L 309.5514, -1.0551, 0.0000, 294.9116, -7.7735, 0.0000, 62, 104, 56
L 294.9116, -7.7735, 0.0000, 298.0907, -21.4630, 0.0000, 62, 104, 56
L 298.0907, -21.4630, 0.0000, 309.5514, -29.1302, 0.0000, 62, 104, 56
L 309.5514, -29.1302, 0.0000, 323.9668, -36.1674, 0.0000, 62, 104, 56
L 323.9668, -36.1674, 0.0000, 336.8351, -27.0650, 0.0000, 62, 104, 56
L 336.8351, -27.0650, 0.0000, 339.2023, -15.0927, 0.0000, 62, 104, 56
L 309.8125, -27.7798, 0.0000, 313.5196, -27.7798, 0.0000, 62, 104, 56
L 317.0760, -27.7798, 0.0000, 323.0565, -27.7798, 0.0000, 62, 104, 56
L 325.8401, -27.7798, 0.0000, 329.0575, -27.7798, 0.0000, 62, 104, 56
L 305.3491, -19.3217, 0.0000, 310.7187, -19.3217, 0.0000, 62, 104, 56
L 312.8492, -19.3217, 0.0000, 318.6560, -19.3217, 0.0000, 62, 104, 56
L 320.5721, -19.3217, 0.0000, 326.1515, -19.3217, 0.0000, 62, 104, 56
L 329.7292, -19.3217, 0.0000, 333.5209, -19.3217, 0.0000, 62, 104, 56
L 305.3491, -10.8637, 0.0000, 310.6213, -10.8637, 0.0000, 62, 104, 56
L 312.6692, -10.8637, 0.0000, 318.4757, -10.8637, 0.0000, 62, 104, 56
L 320.5775, -10.8637, 0.0000, 327.1754, -10.8637, 0.0000, 62, 104, 56
L 330.0576, -10.8637, 0.0000, 333.5209, -10.8637, 0.0000, 62, 104, 56
L 309.8125, -2.4056, 0.0000, 314.6667, -2.4056, 0.0000, 62, 104, 56
L 318.2768, -2.4056, 0.0000, 323.1793, -2.4056, 0.0000, 62, 104, 56
L 325.6269, -2.4056, 0.0000, 329.0575, -2.4056, 0.0000, 62, 104, 56
L 235.8961, -900.2679, 0.0000, 228.3648, -892.0574, 0.0000, 62, 104, 56
L 228.3648, -892.0574, 0.0000, 219.9761, -883.7860, 0.0000, 62, 104, 56
L 219.9761, -883.7860, 0.0000, 206.6999, -886.4456, 0.0000, 62, 104, 56
L 206.6999, -886.4456, 0.0000, 201.7942, -895.8992, 0.0000, 62, 104, 56
L 201.7942, -895.8992, 0.0000, 197.2530, -905.9920, 0.0000, 62, 104, 56
L 197.2530, -905.9920, 0.0000, 206.6999, -914.0902, 0.0000, 62, 104, 56
L 206.6999, -914.0902, 0.0000, 219.1369, -912.8471, 0.0000, 62, 104, 56
L 219.1369, -912.8471, 0.0000, 232.0669, -911.0257, 0.0000, 62, 104, 56
L 232.0669, -911.0257, 0.0000, 235.8961, -900.2679, 0.0000, 62, 104, 56
L 208.6515, -910.5264, 0.0000, 213.6976, -910.5264, 0.0000, 62, 104, 56
L 216.1191, -910.5264, 0.0000, 220.7117, -910.5264, 0.0000, 62, 104, 56
L 222.8611, -910.5264, 0.0000, 224.2125, -910.5264, 0.0000, 62, 104, 56
L 205.0425, -903.6874, 0.0000, 208.2879, -903.6874, 0.0000, 62, 104, 56
L 211.1506, -903.6874, 0.0000, 215.2393, -903.6874, 0.0000, 62, 104, 56
L 217.9611, -903.6874, 0.0000, 221.8195, -903.6874, 0.0000, 62, 104, 56
L 224.5679, -903.6874, 0.0000, 227.8215, -903.6874, 0.0000, 62, 104, 56
L 205.0425, -896.8484, 0.0000, 209.6129, -896.8484, 0.0000, 62, 104, 56
L 212.5456, -896.8484, 0.0000, 216.8403, -896.8484, 0.0000, 62, 104, 56
L 219.3578, -896.8484, 0.0000, 222.9564, -896.8484, 0.0000, 62, 104, 56
L 224.7659, -896.8484, 0.0000, 227.8215, -896.8484, 0.0000, 62, 104, 56
L 208.6515, -890.0094, 0.0000, 213.9917, -890.0094, 0.0000, 62, 104, 56
L 215.5638, -890.0094, 0.0000, 218.9848, -890.0094, 0.0000, 62, 104, 56
L 220.7107, -890.0094, 0.0000, 224.2125, -890.0094, 0.0000, 62, 104, 56
L 186.3546, -616.4736, 0.0000, 179.7058, -607.4093, 0.0000, 86, 132, 70
L 179.7058, -607.4093, 0.0000, 170.4762, -598.1321, 0.0000, 86, 132, 70
L 170.4762, -598.1321, 0.0000, 156.6209, -602.3969, 0.0000, 86, 132, 70
L 156.6209, -602.3969, 0.0000, 150.3722, -611.6506, 0.0000, 86, 132, 70
L 150.3722, -611.6506, 0.0000, 145.1891, -622.8435, 0.0000, 86, 132, 70
L 145.1891, -622.8435, 0.0000, 156.6209, -630.5503, 0.0000, 86, 132, 70
L 156.6209, -630.5503, 0.0000, 169.5184, -630.3609, 0.0000, 86, 132, 70
L 169.5184, -630.3609, 0.0000, 183.9311, -628.4452, 0.0000, 86, 132, 70
L 183.9311, -628.4452, 0.0000, 186.3546, -616.4736, 0.0000, 86, 132, 70
L 158.1509, -627.5241, 0.0000, 161.3823, -627.5241, 0.0000, 62, 104, 56
L 163.9223, -627.5241, 0.0000, 167.9618, -627.5241, 0.0000, 62, 104, 56
L 170.0133, -627.5241, 0.0000, 172.7790, -627.5241, 0.0000, 62, 104, 56
L 154.2633, -620.1571, 0.0000, 159.9686, -620.1571, 0.0000, 62, 104, 56
L 161.9546, -620.1571, 0.0000, 167.2029, -620.1571, 0.0000, 62, 104, 56
L 170.3298, -620.1571, 0.0000, 175.3655, -620.1571, 0.0000, 62, 104, 56
L 177.7216, -620.1571, 0.0000, 178.8010, -620.1571, 0.0000, 62, 104, 56
L 154.2633, -612.7901, 0.0000, 158.1679, -612.7901, 0.0000, 62, 104, 56
L 159.6442, -612.7901, 0.0000, 162.8264, -612.7901, 0.0000, 62, 104, 56
L 165.3301, -612.7901, 0.0000, 168.6869, -612.7901, 0.0000, 62, 104, 56
L 171.2253, -612.7901, 0.0000, 174.3956, -612.7901, 0.0000, 62, 104, 56
L 176.6670, -612.7901, 0.0000, 178.8010, -612.7901, 0.0000, 62, 104, 56
L 158.1509, -605.4231, 0.0000, 161.5681, -605.4231, 0.0000, 62, 104, 56
L 164.3491, -605.4231, 0.0000, 170.0557, -605.4231, 0.0000, 62, 104, 56
L 173.2013, -605.4231, 0.0000, 174.9133, -605.4231, 0.0000, 62, 104, 56
L 130.2975, -273.8090, 0.0000, 127.6968, -262.2525, 0.0000, 86, 132, 70
L 127.6968, -262.2525, 0.0000, 115.3363, -253.1837, 0.0000, 86, 132, 70
L 115.3363, -253.1837, 0.0000, 101.2030, -260.0348, 0.0000, 86, 132, 70
L 101.2030, -260.0348, 0.0000, 90.2983, -267.6599, 0.0000, 86, 132, 70
L 90.2983, -267.6599, 0.0000, 86.9006, -280.9720, 0.0000, 86, 132, 70
L 86.9006, -280.9720, 0.0000, 101.2030, -287.5831, 0.0000, 86, 132, 70
L 101.2030, -287.5831, 0.0000, 114.7084, -291.5144, 0.0000, 86, 132, 70
L 114.7084, -291.5144, 0.0000, 130.4666, -287.2712, 0.0000, 86, 132, 70
L 130.4666, -287.2712, 0.0000, 130.2975, -273.8090, 0.0000, 86, 132, 70
L 101.5195, -286.1785, 0.0000, 107.8781, -286.1785, 0.0000, 62, 104, 56
L 110.2953, -286.1785, 0.0000, 116.2452, -286.1785, 0.0000, 62, 104, 56
L 118.3848, -286.1785, 0.0000, 120.2828, -286.1785, 0.0000, 62, 104, 56
L 97.1678, -277.9321, 0.0000, 102.1032, -277.9321, 0.0000, 62, 104, 56
L 103.9009, -277.9321, 0.0000, 108.3817, -277.9321, 0.0000, 62, 104, 56
L 110.6564, -277.9321, 0.0000, 113.7705, -277.9321, 0.0000, 62, 104, 56
L 117.0340, -277.9321, 0.0000, 123.3132, -277.9321, 0.0000, 62, 104, 56
L 97.1678, -269.6858, 0.0000, 102.4307, -269.6858, 0.0000, 62, 104, 56
L 105.1263, -269.6858, 0.0000, 109.6373, -269.6858, 0.0000, 62, 104, 56
L 112.4544, -269.6858, 0.0000, 117.8220, -269.6858, 0.0000, 62, 104, 56
L 120.0207, -269.6858, 0.0000, 124.3055, -269.6858, 0.0000, 62, 104, 56
L 101.5195, -261.4394, 0.0000, 108.0932, -261.4394, 0.0000, 62, 104, 56
L 111.5846, -261.4394, 0.0000, 117.3731, -261.4394, 0.0000, 62, 104, 56
L 119.9286, -261.4394, 0.0000, 120.2828, -261.4394, 0.0000, 62, 104, 56
L 173.2072, -787.1800, 0.0000, 163.4282, -776.1432, 0.0000, 62, 104, 56
L 163.4282, -776.1432, 0.0000, 152.1737, -764.9231, 0.0000, 62, 104, 56
L 152.1737, -764.9231, 0.0000, 134.4780, -768.8445, 0.0000, 62, 104, 56
L 134.4780, -768.8445, 0.0000, 127.7113, -781.3074, 0.0000, 62, 104, 56
L 127.7113, -781.3074, 0.0000, 121.4886, -794.9097, 0.0000, 62, 104, 56
L 121.4886, -794.9097, 0.0000, 134.4780, -805.5155, 0.0000, 62, 104, 56
L 134.4780, -805.5155, 0.0000, 151.0238, -804.0894, 0.0000, 62, 104, 56
L 151.0238, -804.0894, 0.0000, 168.5009, -801.7072, 0.0000, 62, 104, 56
L 168.5009, -801.7072, 0.0000, 173.2072, -787.1800, 0.0000, 62, 104, 56
L 136.9597, -800.9292, 0.0000, 142.7005, -800.9292, 0.0000, 62, 104, 56
L 144.8611, -800.9292, 0.0000, 151.9715, -800.9292, 0.0000, 62, 104, 56
L 154.7716, -800.9292, 0.0000, 157.8158, -800.9292, 0.0000, 62, 104, 56
L 132.1226, -791.7631, 0.0000, 138.3937, -791.7631, 0.0000, 62, 104, 56
L 141.9925, -791.7631, 0.0000, 148.7100, -791.7631, 0.0000, 62, 104, 56
L 151.2294, -791.7631, 0.0000, 157.9317, -791.7631, 0.0000, 62, 104, 56
L 161.3432, -791.7631, 0.0000, 162.6529, -791.7631, 0.0000, 62, 104, 56
L 132.1226, -782.5969, 0.0000, 137.1157, -782.5969, 0.0000, 62, 104, 56
L 139.7139, -782.5969, 0.0000, 144.3777, -782.5969, 0.0000, 62, 104, 56
L 147.6090, -782.5969, 0.0000, 151.7164, -782.5969, 0.0000, 62, 104, 56
L 154.0712, -782.5969, 0.0000, 157.6199, -782.5969, 0.0000, 62, 104, 56
L 161.1374, -782.5969, 0.0000, 162.6529, -782.5969, 0.0000, 62, 104, 56
L 136.9597, -773.4308, 0.0000, 142.2903, -773.4308, 0.0000, 62, 104, 56
L 144.7847, -773.4308, 0.0000, 149.0273, -773.4308, 0.0000, 62, 104, 56
L 152.5174, -773.4308, 0.0000, 156.5701, -773.4308, 0.0000, 62, 104, 56
L 731.4235, -70.0601, 0.0000, 728.2827, -55.9725, 0.0000, 62, 104, 56
L 728.2827, -55.9725, 0.0000, 713.2094, -44.9428, 0.0000, 62, 104, 56
L 713.2094, -44.9428, 0.0000, 696.0008, -53.2900, 0.0000, 62, 104, 56
L 696.0008, -53.2900, 0.0000, 682.6929, -62.5642, 0.0000, 62, 104, 56
L 682.6929, -62.5642, 0.0000, 678.5809, -78.7832, 0.0000, 62, 104, 56
L 678.5809, -78.7832, 0.0000, 696.0008, -86.8301, 0.0000, 62, 104, 56
L 696.0008, -86.8301, 0.0000, 712.4496, -91.6435, 0.0000, 62, 104, 56
L 712.4496, -91.6435, 0.0000, 731.6349, -86.4542, 0.0000, 62, 104, 56
L 731.6349, -86.4542, 0.0000, 731.4235, -70.0601, 0.0000, 62, 104, 56
L 173.4864, -358.8300, 0.0000, 164.9727, -350.2795, 0.0000, 86, 132, 70
L 164.9727, -350.2795, 0.0000, 155.5175, -345.0105, 0.0000, 86, 132, 70
L 155.5175, -345.0105, 0.0000, 142.0756, -343.9593, 0.0000, 86, 132, 70
L 142.0756, -343.9593, 0.0000, 137.3021, -354.2804, 0.0000, 86, 132, 70
L 137.3021, -354.2804, 0.0000, 136.4649, -363.6294, 0.0000, 86, 132, 70
L 136.4649, -363.6294, 0.0000, 142.0756, -373.7007, 0.0000, 86, 132, 70
L 142.0756, -373.7007, 0.0000, 155.3628, -371.9300, 0.0000, 86, 132, 70
L 155.3628, -371.9300, 0.0000, 165.6552, -367.8500, 0.0000, 86, 132, 70
L 165.6552, -367.8500, 0.0000, 173.4864, -358.8300, 0.0000, 86, 132, 70
L 144.9303, -368.8710, 0.0000, 150.2197, -368.8710, 0.0000, 62, 104, 56
L 152.1874, -368.8710, 0.0000, 155.0278, -368.8710, 0.0000, 62, 104, 56
L 157.9275, -368.8710, 0.0000, 160.1615, -368.8710, 0.0000, 62, 104, 56
L 141.3978, -362.1770, 0.0000, 146.4685, -362.1770, 0.0000, 62, 104, 56
L 148.8134, -362.1770, 0.0000, 151.2994, -362.1770, 0.0000, 62, 104, 56
L 153.8590, -362.1770, 0.0000, 158.0442, -362.1770, 0.0000, 62, 104, 56
L 160.7682, -362.1770, 0.0000, 163.6939, -362.1770, 0.0000, 62, 104, 56
L 141.3978, -355.4830, 0.0000, 145.9373, -355.4830, 0.0000, 62, 104, 56
L 147.7493, -355.4830, 0.0000, 151.7676, -355.4830, 0.0000, 62, 104, 56
L 153.1586, -355.4830, 0.0000, 156.4620, -355.4830, 0.0000, 62, 104, 56
L 159.0091, -355.4830, 0.0000, 162.3713, -355.4830, 0.0000, 62, 104, 56
L 144.9303, -348.7890, 0.0000, 150.0956, -348.7890, 0.0000, 62, 104, 56
L 152.9030, -348.7890, 0.0000, 157.3162, -348.7890, 0.0000, 62, 104, 56
L 159.3554, -348.7890, 0.0000, 160.1615, -348.7890, 0.0000, 62, 104, 56
L 960.6597, -850.0751, 0.0000, 957.3002, -840.0787, 0.0000, 62, 104, 56
L 957.3002, -840.0787, 0.0000, 945.2779, -838.4212, 0.0000, 62, 104, 56
L 945.2779, -838.4212, 0.0000, 933.8281, -837.3722, 0.0000, 62, 104, 56
L 933.8281, -837.3722, 0.0000, 924.9504, -844.7561, 0.0000, 62, 104, 56
L 924.9504, -844.7561, 0.0000, 929.2110, -854.1224, 0.0000, 62, 104, 56
L 929.2110, -854.1224, 0.0000, 933.8281, -862.7779, 0.0000, 62, 104, 56
L 933.8281, -862.7779, 0.0000, 946.0652, -865.3903, 0.0000, 62, 104, 56
L 946.0652, -865.3903, 0.0000, 953.8270, -857.6816, 0.0000, 62, 104, 56
L 953.8270, -857.6816, 0.0000, 960.6597, -850.0751, 0.0000, 62, 104, 56
L 284.7088, -98.5400, 0.0000, 283.7663, -87.9244, 0.0000, 62, 104, 56
L 283.7663, -87.9244, 0.0000, 272.0821, -81.1286, 0.0000, 62, 104, 56
L 272.0821, -81.1286, 0.0000, 260.1528, -86.9145, 0.0000, 62, 104, 56
L 260.1528, -86.9145, 0.0000, 249.4126, -92.8915, 0.0000, 62, 104, 56
L 249.4126, -92.8915, 0.0000, 248.0774, -104.5869, 0.0000, 62, 104, 56
L 248.0774, -104.5869, 0.0000, 260.1528, -110.1655, 0.0000, 62, 104, 56
L 260.1528, -110.1655, 0.0000, 271.8354, -114.8039, 0.0000, 62, 104, 56
L 271.8354, -114.8039, 0.0000, 284.8548, -109.9044, 0.0000, 62, 104, 56
L 284.8548, -109.9044, 0.0000, 284.7088, -98.5400, 0.0000, 62, 104, 56
L 260.1899, -109.2832, 0.0000, 265.1487, -109.2832, 0.0000, 62, 104, 56
L 267.4998, -109.2832, 0.0000, 271.0807, -109.2832, 0.0000, 62, 104, 56
L 273.8562, -109.2832, 0.0000, 276.4863, -109.2832, 0.0000, 62, 104, 56
L 256.4103, -102.1211, 0.0000, 261.4954, -102.1211, 0.0000, 62, 104, 56
L 264.3655, -102.1211, 0.0000, 267.8111, -102.1211, 0.0000, 62, 104, 56
